pid,rt,time_elapsed,trial_type,display_ev,e_vs,probabilities,cost,click_times,min_trial_secs,problem_id,click_cost,revealed_points,payoff_index,payoff_value,net_payoff,choice_index,payoff_matrix,clicks,flag,answers,correct,block,trial_index,sigma,alpha
3,10974.0,318898,mouselab,False,"[-18, 40, 0, 22, 15, 22]","[0.4200000000000001, 0.03, 0.18, 0.37]",1,"[1035, 2393, 3373, 4615, 6012, 7882, 9001, 10159]",0.0,vIc698BPf7klCYk,8,"[[-83, 61, 0, 0, 35, 0], [0, 0, 0, -12, 0, 0], [0, 80, 0, 0, 0, 0], [45, 0, 0, 60, 0, 60]]",3,65,57,1,"[[-83, 61, -80, -38, 35, -120], [-16, -48, 58, -12, 63, -5], [-102, 80, 44, 27, -11, 42], [45, 65, 114, 60, 51, 60]]","[0, 18, 21, 4, 9, 23, 13, 1]",,,,instruct3,2,75,0.31622776601683805
3,16364.0,339888,mouselab,False,"[12, -23, 0, 76, -6, -1]","[0.029999999999999992, 0.01, 0.77, 0.19]",1,"[9516, 10768, 11711, 12625, 13308, 14140, 15628]",0.0,Z6igLUgOZ1o22OJ,7,"[[-40, 0, 0, 25, 0, 0], [0, 0, 0, 0, 0, -139], [0, -30, 0, 98, 0, 0], [72, 0, 0, 0, -30, 0]]",2,98,91,3,"[[-40, -36, -135, 25, -23, -26], [75, -26, -49, -47, -134, -139], [-4, -30, -59, 98, 129, -6], [72, -44, 39, 7, -30, 7]]","[0, 11, 22, 13, 18, 15, 3]",,,,test,0,75,0.31622776601683805
3,34651.0,376251,mouselab,False,"[39, -11, 45, -9, 27, -28]","[0.06, 0.26, 0.14, 0.54]",1,"[1805, 2554, 3580, 4350, 19372, 20758, 24781, 26926, 28433]",0.0,3uXiz4V3sUrSmY9,9,"[[-101, 0, 0, 0, 30, 0], [0, -42, 0, 0, 60, -107], [0, 0, 0, -61, 0, 0], [84, 0, 84, 0, 18, 0]]",1,-2,-11,2,"[[-101, -31, 34, -10, 30, -23], [-98, -42, -2, 84, 60, -107], [65, -46, -22, -61, -87, 97], [84, 85, 84, 93, 18, -17]]","[0, 15, 20, 18, 11, 7, 10, 22, 4]",,,,test,1,75,0.31622776601683805
3,7352.0,385365,mouselab,False,"[26, 43, 67, 26, 0, -39]","[0.06, 0.07, 0.81, 0.06]",1,"[2065, 2932, 3595, 4395, 5719]",0.0,si1lNmExwYp0qHd,5,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [32, 53, 83, 32, 0, -48], [0, 0, 0, 0, 0, 0]]",2,83,78,2,"[[-69, 74, -146, 18, -66, -39], [-59, 123, 55, -117, -17, -38], [32, 53, 83, 32, -9, -48], [-24, -104, 109, 21, 25, 52]]","[12, 15, 17, 13, 14]",,,,test,2,75,0.31622776601683805
3,19366.0,406857,mouselab,False,"[-19, 10, -30, -33, -49, -93]","[0.02000000000000001, 0.04, 0.64, 0.3]",1,"[1240, 2039, 4738, 5810, 7398, 7477, 8248, 9605, 10810, 11803, 13204, 15382]",0.0,klD1PHboiI6GI83,12,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [-22, 1, -38, -46, -67, -123], [-17, 31, -20, -11, -19, -48]]",2,-22,-34,0,"[[-56, 69, -45, 13, -11, -81], [158, 111, -15, 70, 133, 4], [-22, 1, -38, -46, -67, -123], [-17, 31, -20, -11, -19, -48]]","[12, 18, 15, 13, 16, 17, 23, 20, 14, 19, 21, 22]",,,,test,3,75,0.31622776601683805
3,16047.0,424919,mouselab,False,"[-26, 10, 12, -42, 23, -16]","[0.5, 0.19, 0.15, 0.16]",1,"[1110, 4798, 5573, 6114, 7817, 8758, 9393]",0.0,mlhb2P64mtEuQDH,7,"[[-53, 18, 23, -85, 45, -33], [0, 0, 0, 0, 0, 0], [0, 8, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",0,45,38,4,"[[-53, 18, 23, -85, 45, -33], [-49, 130, -42, -100, 156, -80], [-29, 8, -51, -42, 21, 17], [4, 19, 36, -77, -8, 23]]","[0, 13, 2, 4, 5, 3, 1]",,,,test,4,75,0.31622776601683805
3,10886.0,437473,mouselab,False,"[-35, -32, -17, -32, 16, 46]","[0.06, 0.48, 0.03, 0.43]",1,"[902, 1964, 2689, 3232, 3810, 4637, 6709, 7202, 7804, 8337]",0.0,Q8ZMcp5SHNKniCj,10,"[[0, 0, 0, 0, 0, 0], [-30, 0, 34, -38, 0, 130], [0, 0, 0, 0, 0, 0], [-47, -75, -77, -33, 38, -38]]",3,-38,-48,5,"[[-64, -14, -37, -37, -139, 10], [-30, 23, 34, -38, 29, 130], [50, -10, -34, 126, -54, 94], [-47, -75, -77, -33, 38, -38]]","[19, 18, 22, 21, 20, 23, 6, 8, 9, 11]",,,,test,5,75,0.31622776601683805
3,9676.0,448861,mouselab,False,"[77, 0, 0, -27, -9, 2]","[0.51, 0.17, 0.01, 0.31]",1,"[5260, 5359, 6175, 7193, 8057, 8999]",0.0,55wGWrG0AsulSFG,6,"[[61, 0, 0, -52, 0, 0], [85, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [101, 0, 0, 0, -29, 8]]",0,61,55,0,"[[61, -42, -94, -52, -163, 53], [85, -65, -84, 88, 40, 87], [53, -6, 64, -32, 83, -117], [101, 67, 39, -108, -29, 8]]","[18, 0, 3, 22, 23, 6]",,,,test,6,75,0.31622776601683805
3,6704.0,457023,mouselab,False,"[-28, 0, -22, 108, 0, 0]","[0.03, 0.03, 0.2, 0.74]",1,"[1036, 1767, 2386, 3073, 4246, 5050]",0.0,Gq2ftjqDBmr2chN,6,"[[0, 0, 0, -50, 0, 0], [0, 0, 0, 11, 0, 0], [-158, 0, -108, 0, 0, 0], [5, 0, 0, 148, 0, 0]]",2,-8,-14,3,"[[26, 3, -7, -50, 62, 37], [170, -11, -37, 11, -44, 59], [-158, -3, -108, -8, -23, -72], [5, 21, 96, 148, 8, -72]]","[12, 18, 21, 14, 9, 3]",,,,test,7,75,0.31622776601683805
3,3416.0,462481,mouselab,False,"[-5, 0, 0, 0, 1, 0]","[0.06000000000000001, 0.04, 0.88, 0.02]",1,"[818, 1308, 1874, 2525]",0.0,PCWdMJAPeV3vIAW,4,"[[-131, 0, 0, 0, 0, 0], [77, 0, -7, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 59, 0]]",2,81,77,4,"[[-131, 85, 56, -12, -48, 108], [77, -51, -7, -137, 64, 40], [-42, 53, -43, -68, 81, 65], [67, -79, -44, 141, 59, -110]]","[8, 6, 0, 22]",,,,test,8,75,0.31622776601683805
3,1099.0,465978,mouselab,False,"[0, 0, 0, 0, 0, 0]","[0.06, 0.01, 0.6, 0.33]",1,[],0.0,q8OiXnEuGsljtb2,0,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",2,46,46,0,"[[15, 90, 55, -167, -78, -16], [-46, -81, 39, 134, 26, -7], [46, -19, 69, -177, 14, -104], [-32, -73, -15, 28, 203, 27]]",[],,,,test,9,75,0.31622776601683805
3,11397.0,478879,mouselab,False,"[32, -37, -13, -6, -17, -53]","[0.38, 0.05, 0.02, 0.55]",1,"[2145, 3936, 5955, 6063, 6995, 8058, 8691, 9304, 10323]",0.0,nQ4KJRm5qzDmfGs,9,"[[13, 0, 0, 0, 0, -76], [0, 0, 9, 0, 0, 0], [0, 0, 0, 0, 0, 0], [50, -67, -24, -11, -31, -43]]",0,13,4,0,"[[13, 44, -5, 28, -6, -76], [-40, 25, 9, -196, 123, -17], [-133, 45, -113, -55, 31, -16], [50, -67, -24, -11, -31, -43]]","[8, 18, 0, 5, 23, 20, 19, 22, 21]",,,,test,10,75,0.31622776601683805
3,1147.0,481836,mouselab,False,"[0, 0, 0, 0, 0, 0]","[0.02, 0.47, 0.14, 0.37]",1,[],0.0,02RpShoPR0hc5AX,0,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",2,55,55,0,"[[-69, 20, -39, -17, -12, -39], [-84, 32, 105, 26, 11, 10], [55, 72, -55, -6, -46, 98], [-48, 65, 13, 95, 7, -61]]",[],,,,test,11,75,0.31622776601683805
3,74715.0,558161,mouselab,False,"[-71, 40, 0, 44, 0, 4]","[0.04, 0.29, 0.65, 0.02]",1,"[64358, 65296, 67669, 68529, 69462, 70933, 73569]",0.0,lIbaNiqegro6KIA,7,"[[140, 0, 0, 0, 0, 0], [0, 0, 0, 7, 0, 0], [-119, 61, 0, 64, 0, 6], [49, 0, 0, 0, 0, 0]]",2,64,57,3,"[[140, 81, 49, 185, 81, -77], [52, 14, -168, 7, -3, 51], [-119, 61, -183, 64, -31, 6], [49, -53, -44, -94, 23, -90]]","[0, 18, 12, 15, 13, 17, 9]",,,,test,12,75,0.31622776601683805
3,11743.0,571219,mouselab,False,"[-44, -62, 28, -35, -14, -37]","[0.37, 0.44, 0.17, 0.02]",1,"[1940, 2691, 3530, 4381, 5285, 6310, 7358, 8594, 9547, 10814]",0.0,IBOZgXFSkyvyiUf,10,"[[0, -30, 0, -47, 0, 0], [-99, -104, 26, 0, -32, -84], [0, -28, 100, -106, 0, 0], [0, 0, 0, 0, 0, 0]]",2,100,90,2,"[[15, -30, 29, -47, -45, -53], [-99, -104, 26, 20, -32, -84], [159, -28, 100, -106, 63, 32], [61, -31, -171, -16, -79, -55]]","[6, 1, 3, 11, 8, 10, 7, 15, 14, 13]",,,,test,13,75,0.31622776601683805
3,17341.0,589951,mouselab,False,"[5, -47, 98, 40, -84, 17]","[0.01999999999999999, 0.01, 0.47, 0.5]",1,"[7004, 8281, 9183, 10035, 12031, 12572, 13080, 13896, 14405, 15224, 15813]",0.0,VHZfp8VcgwqWdru,11,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [94, -30, 150, -10, -154, 0], [-78, -66, 54, 90, -24, 34]]",2,150,139,2,"[[-90, 14, -114, -41, 210, 42], [-91, 101, 22, 57, 105, 86], [94, -30, 150, -10, -154, 52], [-78, -66, 54, 90, -24, 34]]","[12, 18, 21, 15, 16, 22, 23, 19, 20, 13, 14]",,,,test,14,75,0.31622776601683805
3,11205.0,602990,mouselab,False,"[-29, -24, -41, 0, 36, -75]","[0.010000000000000111, 0.58, 0.06, 0.35]",1,"[1068, 2231, 2919, 3623, 4136, 4861, 5528, 6252, 8047, 9419, 10220]",0.0,12Smwv1zSNyuuxE,11,"[[0, 0, 0, 0, 0, 0], [-6, -42, -123, 0, 59, -90], [0, 0, 0, -95, 34, 0], [-72, 0, 86, 15, 0, -66]]",3,-103,-114,4,"[[-120, 22, -32, -105, -105, 26], [-6, -42, -123, 68, 59, -90], [87, -117, 56, -95, 34, -15], [-72, 54, 86, 15, -103, -66]]","[18, 7, 6, 11, 10, 23, 21, 20, 8, 15, 16]",,,,test,15,75,0.31622776601683805
3,2809.0,607484,mouselab,False,"[0, 0, 7, 0, 0, 0]","[0.09, 0.1, 0.61, 0.2]",1,[1115],0.0,rVjVpCboG0KJwv1,1,"[[0, 0, 78, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",3,-50,-51,2,"[[10, -11, 78, -20, 94, 69], [-36, -45, 82, -86, -100, 31], [-48, -38, -84, 6, 116, -74], [114, 25, -50, -68, 52, 53]]",[2],,,,test,16,75,0.31622776601683805
3,3922.0,612785,mouselab,False,"[-39, 40, 0, 0, 0, 0]","[0.19, 0.01, 0.45, 0.35]",1,"[884, 2274, 2761]",0.0,YwmSZ9XOPRdJfbN,3,"[[0, 0, 0, 0, 0, 0], [0, 36, 0, 0, 0, 0], [-87, 88, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",2,88,85,1,"[[-78, 47, -34, 184, -97, -79], [-99, 36, -76, 99, -22, 31], [-87, 88, 57, 26, 142, 59], [88, -44, 138, 16, 128, 71]]","[7, 12, 13]",,,,test,17,75,0.31622776601683805
3,5134.0,619260,mouselab,False,"[-65, -9, 97, 4, 0, 0]","[0.09, 0.19, 0.08, 0.64]",1,"[991, 1484, 2771, 3413, 3872]",0.0,WdVOkNPSiCkiKDf,5,"[[0, 0, 0, 0, 0, 0], [0, 11, 0, 0, 0, 0], [0, 0, 0, 52, 0, 0], [-101, -17, 152, 0, 0, 0]]",3,152,147,2,"[[-87, -59, 53, -49, -157, -46], [-139, 11, 115, -40, -204, -116], [-51, -61, -54, 52, 84, -15], [-101, -17, 152, -16, 48, 138]]","[7, 15, 18, 20, 19]",,,,test,18,75,0.31622776601683805
3,15614.0,636409,mouselab,False,"[0, -40, -2, -16, 14, -14]","[0.59, 0.22, 0.02, 0.17]",1,"[1066, 1601, 2806, 2852, 3540, 5232, 5903, 6377, 7257, 9301, 11306, 13622, 14308]",0.0,EDYV3TvmyqJrQOZ,13,"[[0, -42, -7, -47, -26, 0], [0, -71, 0, -32, 98, 0], [0, 0, 0, 0, -23, 0], [0, 4, 10, 112, 48, -82]]",0,-26,-39,4,"[[-62, -42, -7, -47, -26, -14], [-13, -71, 120, -32, 98, -95], [-68, 29, -35, -55, -23, 22], [23, 4, 10, 112, 48, -82]]","[22, 23, 21, 20, 19, 10, 3, 9, 16, 4, 2, 1, 7]",,,,test,19,75,0.31622776601683805
24,17894.0,98509,mouselab,True,"[0, 0, 0, 0, 0, 0]","[0.16, 0.19, 0.14, 0.51]",1,[],20.0,X12BTfukFos6kXf,0,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",3,39,39,0,"[[7, -35, -215, 120, 66, 61], [25, 127, -118, -78, -113, -87], [141, 21, -58, -44, 57, 72], [39, -44, -105, -76, -59, 146]]",[],,,,instruct1,0,75,3.1622776601683813
24,6102.0,106462,mouselab,True,"[0, 0, 0, 0, 0, 0]","[0.23, 0.2, 0.41, 0.16]",1,[],20.0,q2A1Z7ZePsS6Nvy,0,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",3,-38,-38,2,"[[-84, 0, -102, -86, 110, 1], [-45, 33, -18, -17, -58, -62], [60, -70, 0, 25, 84, -28], [-29, -156, -38, 156, -62, -4]]",[],,,,instruct1,1,75,3.1622776601683813
24,47852.0,156785,mouselab,True,"[0, 0, 0, 0, 0, 0]","[0.21, 0.18, 0.04, 0.57]",1,[],20.0,EeEorZ4EuC60csv,0,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",0,-56,-56,5,"[[57, 100, -110, 45, -81, -56], [42, -104, 14, -55, -16, 37], [16, -15, 45, -72, -145, -24], [158, 10, -23, 60, -73, 5]]",[],,,,instruct1,2,75,3.1622776601683813
24,7451.0,256864,mouselab,True,"[0, 0, 0, 0, 0, 0]","[0.19, 0.18, 0.38, 0.25]",1,[],20.0,NouMBuG9exsqUGl,0,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",1,183,183,4,"[[56, 16, 62, -42, 150, 1], [182, -46, 1, 48, 183, 30], [-161, -40, -103, -188, 82, 15], [127, -40, -47, 106, 0, -104]]",[],,,,instruct2,0,75,3.1622776601683813
24,4314.0,262802,mouselab,True,"[0, 0, 0, 0, 0, 0]","[0.2, 0.13, 0.32, 0.35]",1,[],20.0,dKP45ICu0Osq80X,0,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",2,173,173,5,"[[-34, -12, -1, -7, -31, 7], [-66, 35, -53, -30, 90, 101], [5, 46, -4, -162, 142, 173], [4, -92, -93, -20, 31, 68]]",[],dominating,,,instruct2,1,75,3.1622776601683813
24,21109.0,285438,mouselab,True,"[0, 0, 0, 0, 0, 0]","[0.3699999999999999, 0.14, 0.33, 0.16]",1,[],20.0,ZWVbJxG8rjB5il8,0,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",0,203,203,2,"[[18, -10, 203, -7, 46, -17], [7, 108, -136, -213, 101, -93], [20, 79, 39, 35, 4, -9], [-5, 15, 16, -5, -90, -23]]",[],,,,instruct2,2,75,3.1622776601683813
24,42058.0,331723,mouselab,True,"[18, -22, -10, -3, -41, -5]","[0.27, 0.19, 0.18, 0.36]",1,"[37486, 37916, 38396, 39456, 39802, 40104]",20.0,I5b0PAbIlpxRoZM,6,"[[67, -83, -38, -12, -151, -19], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",0,67,61,0,"[[67, -83, -38, -12, -151, -19], [77, 40, 1, -130, 42, -33], [-67, 181, -35, -84, -59, -65], [-36, -113, -20, 7, 100, 42]]","[0, 1, 2, 3, 4, 5]",,,,instruct3,0,75,3.1622776601683813
24,21121.0,354488,mouselab,True,"[3, 30, -16, 16, -30, -29]","[0.26, 0.3, 0.11, 0.33]",1,"[3491, 3983, 4464, 7283, 7695, 8105]",20.0,u7IBgyHnuPo3z1t,6,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [10, 90, -49, 49, -91, -87]]",2,49,43,1,"[[-64, -39, -57, -32, -95, 22], [45, 60, 117, 8, -91, -4], [64, 49, 28, -54, 6, -79], [10, 90, -49, 49, -91, -87]]","[18, 19, 20, 21, 22, 23]",,,,instruct3,1,75,3.1622776601683813
24,20649.0,377646,mouselab,True,"[28, 28, 35, -9, -9, -13]","[0.09, 0.14, 0.43, 0.34]",1,"[1918, 2284, 2704, 3166, 3567, 3876]",20.0,dfucN9SrzSSRDqJ,6,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [65, 66, 81, -21, -21, -30], [0, 0, 0, 0, 0, 0]]",2,81,75,2,"[[0, 100, 41, 42, -7, -82], [76, 56, 92, 14, 4, -113], [65, 66, 81, -21, -21, -30], [-7, -124, -14, 17, 23, 54]]","[12, 13, 14, 15, 16, 17]",,,,instruct3,2,75,3.1622776601683813
24,20553.0,407316,mouselab,True,"[2, 8, -18, 14, -28, -27]","[0.29, 0.22, 0.26, 0.23]",1,"[2689, 3121, 3503, 3857, 4205, 4567]",20.0,tK9NSXZJXL2a1DM,6,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [9, 32, -68, 54, -108, -104], [0, 0, 0, 0, 0, 0]]",0,-18,-24,3,"[[27, -53, -32, -18, 75, 68], [29, 3, 15, 149, -146, 2], [9, 32, -68, 54, -108, -104], [98, 31, 97, 8, -114, -101]]","[12, 13, 14, 15, 16, 17]",,,,test,0,75,3.1622776601683813
24,20965.0,430095,mouselab,True,"[4, -8, 26, 1, -8, -3]","[0.23, 0.32, 0.29, 0.16]",1,"[2780, 3174, 3530, 3868, 4215, 4528]",20.0,HO2m16im97e1RLZ,6,"[[0, 0, 0, 0, 0, 0], [13, -25, 81, 4, -24, -10], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",3,116,110,2,"[[-50, 10, -163, 57, 26, 95], [13, -25, 81, 4, -24, -10], [-85, 19, -88, 37, -86, 5], [-41, 47, 116, -1, -4, -34]]","[6, 7, 8, 9, 10, 11]",,,,test,1,75,3.1622776601683813
24,20713.0,452246,mouselab,True,"[62, -9, 25, -9, -10, -9]","[0.13, 0.2, 0.22, 0.45]",1,"[3027, 3459, 3901, 4305, 4711, 5047]",20.0,8EHleEowa3Bcw0G,6,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [138, -20, 55, -19, -23, -19]]",1,-18,-24,0,"[[59, -89, 21, -2, 37, 133], [-18, -27, 46, 2, -14, -42], [59, -48, -70, -34, 54, 132], [138, -20, 55, -19, -23, -19]]","[18, 19, 20, 21, 22, 23]",,,,test,2,75,3.1622776601683813
24,21603.0,475492,mouselab,True,"[18, 0, 9, 50, 9, 34]","[0.45, 0.2, 0.18, 0.17]",1,"[3065, 3506, 3820, 4122, 4436, 5166]",20.0,B7AmiGrF0VHtZKs,6,"[[40, -1, 19, 112, 19, 75], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",3,15,9,3,"[[40, -1, 19, 112, 19, 75], [47, -114, -98, -38, 13, 86], [-90, -72, -11, -87, 87, 65], [-102, 34, -87, 15, -12, 57]]","[0, 1, 2, 3, 4, 5]",,,,test,3,75,3.1622776601683813
24,20715.0,497616,mouselab,True,"[10, 7, -10, -45, -11, -2]","[0.2, 0.3, 0.19, 0.31]",1,"[3964, 4310, 4640, 4977, 5317, 5597]",20.0,2O9UAcifjV8B4g6,6,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [31, 24, -31, -144, -34, -8]]",1,-77,-83,0,"[[2, 30, -23, 26, 24, -26], [-77, 73, -11, 60, -57, 2], [-44, -40, -49, -44, 100, -98], [31, 24, -31, -144, -34, -8]]","[18, 19, 20, 21, 22, 23]",,,,test,4,75,3.1622776601683813
24,20912.0,519823,mouselab,True,"[-46, 9, 5, 4, 0, -19]","[0.14, 0.45, 0.05, 0.36]",1,"[2962, 3340, 3692, 4030, 4408, 4774]",20.0,l6dGWbHa5ETDOcj,6,"[[0, 0, 0, 0, 0, 0], [-103, 20, 12, 8, 1, -43], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",1,20,14,1,"[[-85, 44, -96, -82, -36, 62], [-103, 20, 12, 8, 1, -43], [41, -70, 89, 62, 54, 43], [19, -133, -24, 127, 45, 36]]","[6, 7, 8, 9, 10, 11]",,,,test,5,75,3.1622776601683813
24,20834.0,541946,mouselab,True,"[-13, -14, -26, -16, -44, 10]","[0.4, 0.14, 0.2, 0.26]",1,"[2130, 2493, 2856, 3217, 3577, 3895]",20.0,6lht0ZurQP2rMOw,6,"[[-33, -36, -64, -39, -109, 24], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",1,38,32,5,"[[-33, -36, -64, -39, -109, 24], [-9, 26, 36, 11, 43, 38], [61, -11, 147, 71, 140, 2], [13, -125, 64, -113, -76, 69]]","[0, 1, 2, 3, 4, 5]",,,,test,6,75,3.1622776601683813
24,20914.0,564096,mouselab,True,"[-22, -13, 24, 18, -12, -35]","[0.06, 0.31, 0.35, 0.28]",1,"[7250, 7684, 8032, 8346, 8660, 8950]",20.0,U6NalRd3JS7aHgM,6,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [-64, -38, 68, 51, -33, -99], [0, 0, 0, 0, 0, 0]]",3,7,1,2,"[[7, -95, 8, -33, 43, -148], [36, -62, 14, 74, 0, 49], [-64, -38, 68, 51, -33, -99], [-18, -90, 7, 63, -23, -100]]","[12, 13, 14, 15, 16, 17]",,,,test,7,75,3.1622776601683813
24,20727.0,586684,mouselab,True,"[45, -9, -2, -43, -25, 12]","[0.3, 0.22, 0.08, 0.4]",1,"[3869, 4195, 4606, 4937, 5219, 5460]",20.0,iubSyA0EPXwngsD,6,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [112, -22, -4, -108, -63, 30]]",0,-96,-102,0,"[[-96, -56, -98, 47, -66, 28], [14, -71, 27, 42, 25, -47], [-2, 87, 17, -40, 66, -69], [112, -22, -4, -108, -63, 30]]","[18, 19, 20, 21, 22, 23]",,,,test,8,75,3.1622776601683813
24,20518.0,608387,mouselab,True,"[36, -26, -15, -47, -6, -5]","[0.15, 0.31, 0.28, 0.26]",1,"[3258, 3582, 3892, 4174, 4440, 4770]",20.0,KUyNdHbCfa4jtIt,6,"[[0, 0, 0, 0, 0, 0], [116, -83, -48, -153, -19, -15], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",2,-145,-151,0,"[[-51, -5, -21, 22, 85, -162], [116, -83, -48, -153, -19, -15], [-145, 63, 35, 42, -11, 57], [65, 89, -67, -6, 64, -24]]","[6, 7, 8, 9, 10, 11]",,,,test,9,75,3.1622776601683813
24,20463.0,630302,mouselab,True,"[32, 16, 38, -15, 63, 6]","[0.05, 0.47, 0.28, 0.2]",1,"[2546, 2827, 3134, 3431, 3763, 4029]",20.0,KKfFP00BlY0FyTD,6,"[[0, 0, 0, 0, 0, 0], [68, 33, 81, -31, 134, 13], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",2,23,17,4,"[[-16, 29, 52, 15, -102, 114], [68, 33, 81, -31, 134, 13], [36, -22, 1, 47, 23, -38], [-171, -81, 65, 13, 28, -35]]","[6, 7, 8, 9, 10, 11]",,,,test,10,75,3.1622776601683813
24,20678.0,652858,mouselab,True,"[27, 6, 18, 28, 18, -30]","[0.31, 0.14, 0.41, 0.14]",1,"[1724, 2096, 2438, 2752, 3053, 3340]",20.0,fNApTMMb9VDwixr,6,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [65, 14, 45, 68, 43, -74], [0, 0, 0, 0, 0, 0]]",0,-19,-25,3,"[[-17, -40, -75, -19, -145, 57], [-60, -77, 11, -48, -57, 46], [65, 14, 45, 68, 43, -74], [-43, -100, 101, 144, 15, -52]]","[12, 13, 14, 15, 16, 17]",,,,test,11,75,3.1622776601683813
24,21078.0,675084,mouselab,True,"[-1, -44, 15, 26, 2, 1]","[0.31, 0.33, 0.09, 0.27]",1,"[3234, 3590, 3944, 4273, 4564, 4830]",20.0,aIfvrznIQLqTBd0,6,"[[0, 0, 0, 0, 0, 0], [-3, -132, 45, 78, 5, 2], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",3,56,50,3,"[[82, 45, 5, -120, -5, -22], [-3, -132, 45, 78, 5, 2], [-12, -14, 14, -43, 10, 89], [-114, 72, 25, 56, 74, 101]]","[6, 7, 8, 9, 10, 11]",,,,test,12,75,3.1622776601683813
24,20844.0,696952,mouselab,True,"[-33, 15, -16, -3, -2, 6]","[0.25, 0.11, 0.47, 0.17]",1,"[1498, 1811, 2141, 2455, 2769, 3039]",20.0,f2xpn3YCjwjoU5x,6,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [-71, 31, -34, -6, -5, 13], [0, 0, 0, 0, 0, 0]]",1,60,54,1,"[[-22, -114, 79, 5, 92, -114], [-33, 60, -77, -61, 40, 174], [-71, 31, -34, -6, -5, 13], [-49, 92, 93, 56, 67, -111]]","[12, 13, 14, 15, 16, 17]",,,,test,13,75,3.1622776601683813
24,21105.0,719422,mouselab,True,"[47, 55, -36, -23, 2, 93]","[0.19, 0.51, 0.1, 0.2]",1,"[2014, 2360, 2666, 2948, 3254, 3512]",20.0,B9PWF5Bu1hHzIBA,6,"[[0, 0, 0, 0, 0, 0], [93, 107, -71, -46, 3, 182], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",2,-5,-11,5,"[[87, 10, 22, -15, 44, 161], [93, 107, -71, -46, 3, 182], [-167, 82, -41, 30, -43, -5], [127, 73, -100, -78, 2, -23]]","[6, 7, 8, 9, 10, 11]",,,,test,14,75,3.1622776601683813
