Other,Rand,SAT_TTB,TTB,TTB_SAT,WADD,alpha,click_var_gamble,click_var_outcome,cost,nr_clicks,payoff_gross,payoff_gross_by_strategy,payoff_gross_relative,payoff_gross_relative_by_strategy,payoff_matrix,payoff_net,payoff_net_by_strategy,payoff_net_relative,payoff_net_relative_by_strategy,payoff_perfect,probabilities,problem_id,processing_pattern,sigma,trial_weight,trial_weight_75
0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0034722222222222233,0.09375,1.0,8.0,144.29,"[144.2899999999982, 0.0, 0.0, 0.0, 0.0, 0.0]",0.967208797554278,"[0.9672087975542598, 0.0, 0.0, 0.0, 0.0, 0.0]","[[89, 114, 170, 131, -125, 56], [63, 75, 34, -320, -157, 94], [112, -47, -194, -152, -27, 122], [174, -40, 206, -88, -14, 147]]",136.29,"[136.28999999999758, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9135829719223272,"[0.9135829719223241, 0.0, 0.0, 0.0, 0.0, 0.0]",149.1818523206751,"[0.05, 0.14, 0.16, 0.65]",EBtdm5DVLUTiazA,-0.8513809523809523,150.0,1.4780405405405406,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0028344671201814067,0.1262755102040816,2.0,7.0,2.0086800000000027,"[2.0086799999999756, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03517780717715969,"[0.035177807177160306, 0.0, 0.0, 0.0, 0.0, 0.0]","[[3, -80, -47, -98, 28, -95], [-115, -35, -90, 21, -48, 22], [32, -29, 36, 56, -74, -56], [131, 6, 7, 71, 119, 225]]",-11.991319999999998,"[-11.991319999999984, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.21000275940399565,"[-0.21000275940399843, 0.0, 0.0, 0.0, 0.0, 0.0]",57.10077350427351,"[0.3, 0.34, 0.2, 0.16]",CIwwWGh5AYMNeFl,-0.8150666666666666,75.0,1.583614864864865,1.5916808149405774
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0031794926303854885,0.10867920918367344,0.0,7.541,84.54999999999997,"[84.55000000000159, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6396522410366281,"[0.6396522410366287, 0.0, 0.0, 0.0, 0.0, 0.0]","[[214, 114, 54, -207, -81, -60], [-115, -311, 131, 59, -68, -64], [-106, 118, 26, -242, 14, -214], [219, -23, -227, -44, 75, 125]]",84.54999999999997,"[84.55000000000159, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6396522410366281,"[0.6396522410366287, 0.0, 0.0, 0.0, 0.0, 0.0]",132.18119874476992,"[0.21, 0.03, 0.62, 0.14]",x4QT805ZKs6sFHS,-0.9489999999999998,150.0,0.6334459459459459,0.0
0.0,0.0,0.8320000000000001,0.168,0.0,0.0,1.0,0.04151111111111112,0.1875,4.0,3.484,75.44000000000003,"[0.0, 75.44000000000082, 75.44000000000007, 0.0, 0.0, 0.0]",0.6528050039299494,"[0.0, 0.6528050039299432, 0.6528050039299517, 0.0, 0.0, 0.0]","[[111, -260, -64, 15, -241, -146], [-47, -195, -99, -23, -2, 162], [-216, 126, 88, 87, 46, -10], [19, 76, -151, -4, -47, 202]]",61.50400000000002,"[0.0, 63.53615384615437, 51.43999999999986, 0.0, 0.0, 0.0]",0.5322126055369514,"[0.0, 0.5497974438127307, 0.44512578740928666, 0.0, 0.0, 0.0]",115.56283966244725,"[0.22, 0.19, 0.2, 0.39]",1uGtHLpfCC3GwbQ,-1.0,150.0,0.7390202702702703,0.0
0.0,0.0,0.8740000000000001,0.0,0.126,0.0,3.2,0.09241666666666667,0.1875,4.0,1.745,63.39358000000001,"[74.32999999999994, 61.81693363844388, 0.0, 0.0, 0.0, 0.0]",1.1836974796376936,"[1.3879044796250637, 1.1542580265502564, 0.0, 0.0, 0.0, 0.0]","[[45, 53, 6, 40, -83, 56], [96, -61, -9, -1, -120, -30], [20, 70, 106, 113, 30, 48], [-133, 54, 84, 44, -14, 31]]",56.41358000000001,"[63.631587301587246, 55.37299771167043, 0.0, 0.0, 0.0, 0.0]",1.0533655373831134,"[1.1881415991056927, 1.0339355788281335, 0.0, 0.0, 0.0, 0.0]",53.555558823529395,"[0.04, 0.21, 0.59, 0.16]",92Pg7uAmnn4HwAN,-1.0,75.0,0.5278716216216216,0.530560271646859
0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.003086419753086419,0.07638888888888885,1.0,9.0,-29.309999999999995,"[-29.310000000000485, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.2964759304844189,"[-0.2964759304844113, 0.0, 0.0, 0.0, 0.0, 0.0]","[[-124, -132, 66, 33, 92, -3], [66, 238, -64, 7, -344, 27], [-18, -261, 334, 78, -89, 37], [-169, 3, -169, -22, 81, -44]]",-38.30999999999999,"[-38.31000000000015, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.38751255192282796,"[-0.3875125519228346, 0.0, 0.0, 0.0, 0.0, 0.0]",98.86131380753136,"[0.24, 0.27, 0.24, 0.25]",7RKPqnCEoaLgIyV,-0.7596619047619046,150.0,0.950168918918919,0.0
0.02,0.0,0.42100000000000004,0.0,0.5589999999999999,0.0,3.2,0.06773607520786093,0.1824911366213152,1.0,2.445,56.16439999999999,"[46.106261180679404, 69.47030878859812, 0.0, 0.0, 0.0, 57.200000000000024]",1.0487127990778131,"[0.8609052392227655, 1.2971633629575121, 0.0, 0.0, 0.0, 1.0680497273584495]","[[-21, -16, 56, -9, -5, -70], [65, 53, 53, -20, 42, 65], [269, -49, 64, -145, -27, 29], [137, -51, 56, 100, -32, -56]]",53.71939999999999,"[42.87191413237896, 68.1947743467929, 0.0, 0.0, 0.0, 52.200000000000024]",1.0030592748926486,"[0.8005128706367528, 1.2733463312650923, 0.0, 0.0, 0.0, 0.9746887372047391]",53.555558823529395,"[0.19999999999999998, 0.24, 0.24, 0.32]",99Z9NVrQDgqPXyi,-0.9749019607843138,75.0,0.950168918918919,0.9550084889643463
0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0031361252834467127,0.110890943877551,4.0,7.473,38.840000000000025,"[38.83999999999956, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3928735974075345,"[0.3928735974075301, 0.0, 0.0, 0.0, 0.0, 0.0]","[[41, 150, 124, 131, -180, 108], [44, -93, -118, -32, 71, -118], [-211, 56, -102, 41, -13, -95], [109, 26, 17, 123, 179, -23]]",8.948000000000004,"[8.948000000000105, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09051063207009832,"[0.09051063207009855, 0.0, 0.0, 0.0, 0.0, 0.0]",98.86131380753136,"[0.12, 0.33, 0.32, 0.23]",NxTTIjEPvtxHSMx,-0.8287714285714285,150.0,0.8445945945945946,0.0
0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.003155895691609978,0.10988265306122448,2.0,7.504,72.94000000000003,"[72.94000000000102, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7378012408575069,"[0.7378012408574958, 0.0, 0.0, 0.0, 0.0, 0.0]","[[-10, -375, -105, -27, -92, 2], [177, -58, -56, -249, 79, 301], [-237, -196, -279, -122, -51, -35], [-163, -134, -88, 108, -197, 58]]",57.93200000000003,"[57.93200000000069, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5859926170188795,"[0.5859926170188826, 0.0, 0.0, 0.0, 0.0, 0.0]",98.86131380753136,"[0.21, 0.24, 0.34, 0.21]",MZ5kL7S4XKsejPV,-0.9440476190476188,150.0,0.31672297297297297,0.0
0.0,0.0,0.154,0.18600000000000003,0.66,0.0,0.3,0.03826111111111112,0.1875,8.0,3.582,155.18,"[155.17999999999765, 155.18000000000023, 155.18000000000023, 0.0, 0.0, 0.0]",1.1739944975051917,"[1.1739944975051915, 1.1739944975051915, 1.1739944975051915, 0.0, 0.0, 0.0]","[[301, -350, 195, 162, 147, 39], [85, -65, -19, 277, -294, -140], [51, -307, 159, -150, 38, -241], [38, -346, 157, 57, -61, 4]]",126.52400000000004,"[127.15575757575625, 147.18000000000023, 107.1800000000002, 0.0, 0.0, 0.0]",0.957201184446107,"[0.9619806658077265, 1.113471517868372, 0.8108566196842759, 0.0, 0.0, 0.0]",132.18119874476992,"[0.01, 0.02, 0.66, 0.31]",EMYjZaFyReo8RoR,-1.0,150.0,1.0557432432432432,0.0
0.0,0.0,0.821,0.179,0.0,0.0,10.0,0.039025,0.1875,8.0,3.542,-73.00999999999998,"[0.0, -73.01000000000055, -73.01000000000018, 0.0, 0.0, 0.0]",-0.7385093034686941,"[0.0, -0.7385093034686933, -0.7385093034686921, 0.0, 0.0, 0.0]","[[148, 70, -60, -112, 52, 26], [-219, 31, -91, -98, 206, -10], [-148, 92, 201, -98, -181, 159], [60, 27, 307, -54, -393, 74]]",-101.346,"[0.0, -97.0587210718632, -121.00999999999976, 0.0, 0.0, 0.0]",-1.0251330484774452,"[0.0, -0.9817664497239338, -1.2240379511402117, 0.0, 0.0, 0.0]",98.86131380753136,"[0.25, 0.26, 0.25, 0.24]",s66qEszo0ol8hHt,-1.0,150.0,1.3724662162162162,0.0
0.0,0.0,0.32899999999999996,0.185,0.486,0.0,3.2,0.03902777777777778,0.1875,2.0,3.548,4.6099999999999985,"[4.60999999999997, 4.6099999999999755, 4.610000000000011, 0.0, 0.0, 0.0]",0.08607883292172122,"[0.08607883292172143, 0.08607883292172142, 0.08607883292172139, 0.0, 0.0, 0.0]","[[-51, -5, -21, 22, 85, -162], [116, -83, -48, -153, -19, -15], [-145, 63, 35, 42, -11, 57], [65, 89, -67, -6, 64, -24]]",-2.486000000000001,"[-2.9620164609053683, 0.9747416413373939, -7.3900000000000166, 0.0, 0.0, 0.0]",-0.046419084304424936,"[-0.0553073579283425, 0.018200568955862306, -0.13798754344718467, 0.0, 0.0, 0.0]",53.555558823529395,"[0.15, 0.31, 0.28, 0.26]",KUyNdHbCfa4jtIt,-1.0,75.0,1.3724662162162162,1.3794567062818335
0.0,0.0,0.561,0.0,0.439,0.0,0.1,0.06970277777777778,0.1875,4.0,2.303,63.2884,"[61.64271070615025, 64.57620320855605, 0.0, 0.0, 0.0, 0.0]",0.8494382536985395,"[0.8273502969813896, 0.8667227688479802, 0.0, 0.0, 0.0, 0.0]","[[-8, 87, 187, 25, -19, -56], [-84, -13, -6, 36, 64, 71], [-74, 91, -220, 5, 71, -62], [-23, -68, -120, 26, 66, 43]]",54.0764,"[48.5584282460137, 58.39438502673789, 0.0, 0.0, 0.0, 0.0]",0.7257975044763924,"[0.6517369137415341, 0.7837522269943992, 0.0, 0.0, 0.0, 0.0]",74.50618067226894,"[0.57, 0.27, 0.11, 0.05]",VrchcgQ55N39EZO,-1.0,75.0,1.4780405405405406,1.4855687606112054
0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0029624590576971532,0.10093310657596367,1.0,8.016,14.009999999999993,"[14.010000000000185, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0939122271379543,"[0.09391222713795343, 0.0, 0.0, 0.0, 0.0, 0.0]","[[62, -236, 44, -112, -245, 177], [-63, 74, 77, 20, 49, 44], [-316, 43, -11, 55, -171, -103], [-94, -48, -49, -230, -65, 10]]",5.993999999999996,"[5.99400000000014, 0.0, 0.0, 0.0, 0.0, 0.0]",0.04017914985473934,"[0.04017914985473997, 0.0, 0.0, 0.0, 0.0, 0.0]",149.1818523206751,"[0.22, 0.04, 0.73, 0.01]",dBNl5dzyNSRu5ql,-0.9590833333333332,150.0,0.950168918918919,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09061111111111113,0.1875,4.0,1.749,43.89856,"[0.0, 43.89855999999979, 0.0, 0.0, 0.0, 0.0]",0.7687909866354887,"[0.0, 0.7687909866354886, 0.0, 0.0, 0.0, 0.0]","[[-49, -55, -59, 41, 122, -72], [39, -161, -7, 5, -19, 32], [58, -99, 79, 47, 23, -51], [159, -171, -30, 55, -22, 178]]",36.90256,"[0.0, 36.90255999999982, 0.0, 0.0, 0.0, 0.0]",0.6462707549353629,"[0.0, 0.6462707549353619, 0.0, 0.0, 0.0, 0.0]",57.10077350427351,"[0.27, 0.11, 0.29, 0.33]",UYUpECQGXUN0I3S,-1.0,75.0,0.8445945945945946,0.8488964346349746
0.0,0.0,0.503,0.0,0.49700000000000005,0.0,0.3,0.07170927815570673,0.1730385090702948,4.0,2.502,229.19992000000002,"[236.73068410463014, 221.75898608350144, 0.0, 0.0, 0.0, 0.0]",1.7339827613650602,"[1.7909557966843266, 1.6776893248766558, 0.0, 0.0, 0.0, 0.0]","[[82, -198, 89, -101, 220, 400], [-68, -51, 45, 88, 169, 65], [-176, 284, 72, 54, 174, 7], [98, 13, -144, -84, -168, 121]]",219.19192,"[222.0908450704248, 216.32757455268631, 0.0, 0.0, 0.0, 0.0]",1.6582685138394004,"[1.6801999617151326, 1.6365986736918117, 0.0, 0.0, 0.0, 0.0]",132.18119874476992,"[0.59, 0.38, 0.02, 0.01]",z0WufnBD9aqdlS3,-0.9267281105990782,150.0,0.7390202702702703,0.0
0.0,0.0,0.266,0.174,0.56,0.0,0.1,0.04109166666666668,0.1875,2.0,3.457,215.25,"[215.25, 215.25, 215.25, 0.0, 0.0, 0.0]",1.4428698709096834,"[1.442869870909696, 1.442869870909688, 1.4428698709096806, 0.0, 0.0, 0.0]","[[165, 28, 29, 130, 260, 125], [-40, -94, 282, -52, -247, 19], [126, -197, 41, -236, -314, 198], [-112, -62, -48, -60, 144, 102]]",208.33599999999998,"[208.0, 212.3703007518797, 203.25, 0.0, 0.0, 0.0]",1.3965237511072703,"[1.3942714664307214, 1.4235665896906635, 1.3624311324617528, 0.0, 0.0, 0.0]",149.1818523206751,"[0.010000000000000009, 0.79, 0.02, 0.18]",6MjAOpZ0V8lXHvl,-1.0,150.0,0.6334459459459459,0.0
0.0,0.0,0.6859999999999999,0.0,0.314,0.0,0.1,0.0686388888888889,0.1875,2.0,2.319,-20.08568,"[-58.340000000000124, -2.5756851311953515, 0.0, 0.0, 0.0, 0.0]",-0.2695840777069367,"[-0.7830222871928053, -0.034570086776089234, 0.0, 0.0, 0.0, 0.0]","[[28, -48, -88, 120, -240, 63], [-91, 85, 14, -15, 100, -14], [-30, -17, 81, 116, -62, -23], [19, 17, -109, 12, 38, -7]]",-24.723680000000005,"[-64.37184713375808, -6.575685131195297, 0.0, 0.0, 0.0, 0.0]",-0.3318339468876053,"[-0.8639799618358003, -0.0882569079754586, 0.0, 0.0, 0.0, 0.0]",74.50618067226894,"[0.45, 0.48, 0.01, 0.06]",egiGMVVCgtd1M6z,-1.0,75.0,0.950168918918919,0.9550084889643463
0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.01921497260015117,0.08411935657596371,1.0,6.347,133.86999999999995,"[133.86999999999819, 0.0, 0.0, 0.0, 0.0, 0.0]",1.354119167995536,"[1.3541191679955598, 0.0, 0.0, 0.0, 0.0, 0.0]","[[180, 209, -528, 108, 49, -90], [142, -76, 5, -130, 179, -76], [-160, 39, 75, 206, 2, 78], [23, -10, 142, 157, 236, -212]]",127.52299999999994,"[127.52299999999833, 0.0, 0.0, 0.0, 0.0, 0.0]",1.2899181195211382,"[1.2899181195211329, 0.0, 0.0, 0.0, 0.0, 0.0]",98.86131380753136,"[0.22, 0.29, 0.19, 0.3]",IyKdnp9y9xiLfPy,-0.6185619047619048,150.0,0.950168918918919,0.0
0.0,0.0,0.17,0.0,0.83,0.0,10.0,0.049621287110523236,0.1132877701404636,0.0,4.368,40.20073,"[36.99545783132507, 55.85000000000018, 0.0, 0.0, 0.0, 0.0]",0.8161791829449719,"[0.7511038368070947, 1.1338999905592881, 0.0, 0.0, 0.0, 0.0]","[[-77, -83, 76, -1, 81, -1], [79, 60, -35, 144, 21, 29], [-91, -88, -60, 77, -44, -6], [0, 87, 15, -52, -40, -16]]",40.20073,"[36.99545783132507, 55.85000000000018, 0.0, 0.0, 0.0, 0.0]",0.8161791829449719,"[0.7511038368070947, 1.1338999905592881, 0.0, 0.0, 0.0, 0.0]",49.25478478260869,"[0.29, 0.33, 0.22, 0.16]",2DE7bo9r4RobfTw,-0.5891967871485944,75.0,0.8445945945945946,0.8488964346349746
0.0,0.0,0.4,0.0,0.6,0.0,0.3,0.0661888888888889,0.18483333333333327,4.0,2.43,42.12583,"[42.18725000000013, 42.03369999999991, 0.0, 0.0, 0.0, 0.0]",0.6400835586022994,"[0.6410168086336806, 0.6386836835552312, 0.0, 0.0, 0.0, 0.0]","[[-79, 77, 10, 38, 8, 84], [-48, -34, 80, 65, 87, 4], [60, 95, 61, 60, -56, 9], [97, 0, -96, -54, 77, -2]]",32.40583,"[29.327250000000106, 37.02369999999991, 0.0, 0.0, 0.0, 0.0]",0.4923924106862976,"[0.4456147343332893, 0.5625589252158093, 0.0, 0.0, 0.0, 0.0]",65.81301680672267,"[0.51, 0.04, 0.04, 0.41]",cjl6Kl5YcQIULec,-0.9868995633187772,75.0,1.0557432432432432,1.061120543293718
0.0,0.0,0.72,0.0,0.28,0.0,0.1,0.05025555555555557,0.1875,8.0,2.622,68.86465000000001,"[54.95999999999961, 74.27201388888814, 0.0, 0.0, 0.0, 0.0]",0.9242810378767856,"[0.7376569232793317, 0.9968570824424619, 0.0, 0.0, 0.0, 0.0]","[[-170, -25, 47, -7, -32, 135], [53, 75, -28, 3, -55, -13], [-39, -131, 125, -123, 21, 66], [-111, 54, 78, -68, -28, -92]]",47.88865000000001,"[30.331428571428567, 54.71645833333312, 0.0, 0.0, 0.0, 0.0]",0.6427473475072932,"[0.40709949560893266, 0.7343881788011005, 0.0, 0.0, 0.0, 0.0]",74.50618067226894,"[0.48, 0.21, 0.3, 0.01]",NrhQ2FFoeRDuDmA,-1.0,75.0,0.4222972972972973,0.4244482173174873
0.0,0.0,0.47600000000000003,0.0,0.524,0.0,10.0,0.0648138888888889,0.1875,4.0,2.37,32.771820000000005,"[26.776145038167822, 39.372100840335925, 0.0, 0.0, 0.0, 0.0]",0.6653530239679651,"[0.5436252570455321, 0.7993558598237553, 0.0, 0.0, 0.0, 0.0]","[[18, 117, 11, 26, -58, 26], [-10, 19, 58, 81, 7, -2], [26, -121, 71, 30, 110, 30], [15, -20, 52, -76, -108, 82]]",23.291820000000005,"[14.49370229007634, 32.977142857142645, 0.0, 0.0, 0.0, 0.0]",0.4728844132159131,"[0.294259783167177, 0.6695216110006612, 0.0, 0.0, 0.0, 0.0]",49.25478478260869,"[0.19, 0.33, 0.19, 0.29]",FEAXPjDkQtoiaeC,-1.0,75.0,0.950168918918919,0.9550084889643463
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.01548286722096246,0.0901483163265306,4.0,6.501,104.08999999999996,"[104.08999999999766, 0.0, 0.0, 0.0, 0.0, 0.0]",0.787479618799558,"[0.7874796187995711, 0.0, 0.0, 0.0, 0.0, 0.0]","[[-154, -275, -150, -174, -50, -104], [39, 46, 99, 189, -154, 100], [-43, -257, 114, 239, 15, -43], [-365, 92, 172, -20, -135, 103]]",78.086,"[78.08599999999802, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5907496734900786,"[0.5907496734900779, 0.0, 0.0, 0.0, 0.0, 0.0]",132.18119874476992,"[0.12, 0.25, 0.19, 0.44]",uFQoiI5VrLwyO0S,-0.6637761904761905,150.0,0.8445945945945946,0.0
0.35600000000000004,0.0,0.0,0.0,0.644,0.0,1.0,0.019348373330813802,0.05702007566452506,0.0,7.016,54.12040000000002,"[55.24444099378896, 0.0, 0.0, 0.0, 0.0, 52.0870224719103]",0.94780502397134,"[0.9674902388083024, 0.0, 0.0, 0.0, 0.0, 0.91219469151345]","[[58, 101, 45, 47, -14, -47], [-9, -73, -126, 59, -72, 28], [9, -93, 37, 41, -17, -126], [143, -104, 46, 21, -2, -71]]",54.12040000000002,"[55.24444099378896, 0.0, 0.0, 0.0, 0.0, 52.0870224719103]",0.94780502397134,"[0.9674902388083024, 0.0, 0.0, 0.0, 0.0, 0.91219469151345]",57.10077350427351,"[0.14, 0.18, 0.34, 0.34]",QVLZ06jkDvlnhQu,-0.4524800580130529,75.0,1.3724662162162162,1.3794567062818335
0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1875,4.0,6.0,13.319999999999995,"[0.0, 0.0, 13.31999999999982, 0.0, 0.0, 0.0]",0.17877711459389944,"[0.0, 0.0, 0.17877711459390308, 0.0, 0.0, 0.0]","[[-21, -32, -42, -111, -83, 93], [-4, 28, -62, -56, -48, -94], [-90, 4, -11, -191, 58, 76], [-26, 14, -92, -27, -121, -71]]",-10.680000000000003,"[0.0, 0.0, -10.68000000000015, 0.0, 0.0, 0.0]",-0.14334381260231582,"[0.0, 0.0, -0.14334381260231463, 0.0, 0.0, 0.0]",74.50618067226894,"[0.05, 0.13, 0.02, 0.8]",4d8lhTx9DZrDfU4,-1.0,75.0,1.0557432432432432,1.061120543293718
0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0034722222222222233,0.09375,0.0,8.0,97.71000000000002,"[97.7100000000016, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6549724278122426,"[0.6549724278122513, 0.0, 0.0, 0.0, 0.0, 0.0]","[[3, 49, 68, 44, 150, -35], [288, -149, -38, 209, -29, 261], [157, 186, -37, 35, -174, 64], [-129, -32, 137, -39, 69, 131]]",97.71000000000002,"[97.7100000000016, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6549724278122426,"[0.6549724278122513, 0.0, 0.0, 0.0, 0.0, 0.0]",149.1818523206751,"[0.24000000000000002, 0.11, 0.02, 0.63]",yU8cZgZGcVBdi1q,-0.8314285714285713,150.0,1.2668918918918919,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0686638888888889,0.1875,4.0,2.319,81.19170999999997,"[0.0, 81.1917100000002, 0.0, 0.0, 0.0, 0.0]",1.2336725155517625,"[0.0, 1.2336725155517647, 0.0, 0.0, 0.0, 0.0]","[[36, 37, 124, 111, -35, 89], [-14, -19, 42, 20, 9, -104], [-112, 110, -158, 59, -81, 43], [188, 18, 10, 78, -76, -34]]",71.91570999999998,"[0.0, 71.91571000000015, 0.0, 0.0, 0.0, 0.0]",1.0927277534047632,"[0.0, 1.0927277534047553, 0.0, 0.0, 0.0, 0.0]",65.81301680672267,"[0.04, 0.05, 0.27, 0.64]",S8EAL469DEAUZGD,-1.0,75.0,1.1613175675675675,1.16723259762309
0.0,0.0,0.307,0.0,0.693,0.0,10.0,0.07182414777021921,0.1572291298185941,1.0,2.553,19.85128,"[20.854675324675483, 17.586286644951116, 0.0, 0.0, 0.0, 0.0]",0.4030325193301678,"[0.42340404930646997, 0.3570472741393568, 0.0, 0.0, 0.0, 0.0]","[[-121, -25, 46, -122, -98, 67], [130, -106, -80, 12, -114, 49], [47, 47, 95, -5, 89, 39], [-48, 32, -10, 36, 4, -56]]",17.298279999999995,"[17.6136940836942, 16.58628664495112, 0.0, 0.0, 0.0, 0.0]",0.3511999915611817,"[0.3576037162974929, 0.3367446780684655, 0.0, 0.0, 0.0, 0.0]",49.25478478260869,"[0.24, 0.14, 0.41, 0.21]",MtkVn2551TNSmp0,-0.7960557960557961,75.0,0.7390202702702703,0.7427843803056027
0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1875,8.0,6.0,13.840000000000002,"[0.0, 0.0, 13.840000000000119, 0.0, 0.0, 0.0]",0.1857564013498174,"[0.0, 0.0, 0.18575640134981553, 0.0, 0.0, 0.0]","[[-17, 131, 57, 94, -106, -141], [-146, 7, -63, -183, 16, 39], [-11, 121, 159, 64, -90, -39], [-125, 8, -43, -164, -46, 1]]",-34.15999999999998,"[0.0, 0.0, -34.16000000000002, 0.0, 0.0, 0.0]",-0.45848545304261296,"[0.0, 0.0, -0.45848545304261284, 0.0, 0.0, 0.0]",74.50618067226894,"[0.02, 0.01, 0.03, 0.94]",P15AR9Nmef1kTkF,-1.0,75.0,0.8445945945945946,0.8488964346349746
0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.1875,4.0,6.0,168.72999999999996,"[0.0, 0.0, 168.7300000000013, 0.0, 0.0, 0.0]",1.2765052942650537,"[0.0, 0.0, 1.2765052942650288, 0.0, 0.0, 0.0]","[[4, 73, 108, 205, -21, -298], [-39, 73, 270, -58, 76, 59], [-83, -114, -77, 50, 123, -283], [182, -233, -63, 52, -131, -154]]",144.72999999999996,"[0.0, 0.0, 144.7299999999998, 0.0, 0.0, 0.0]",1.0949363553545972,"[0.0, 0.0, 1.0949363553545737, 0.0, 0.0, 0.0]",132.18119874476992,"[0.010000000000000009, 0.04, 0.01, 0.94]",SPwVJN76v4StJ8i,-1.0,150.0,1.4780405405405406,0.0
0.0,0.0,0.83,0.0,0.17,0.0,10.0,0.06838333333333334,0.1875,8.0,2.313,140.35092,"[196.20999999999935, 128.90990361445967, 0.0, 0.0, 0.0, 0.0]",1.4196748413969382,"[1.98469949915892, 1.3039468994456727, 0.0, 0.0, 0.0, 0.0]","[[114, 58, 140, -151, -18, -176], [41, 140, 247, -299, 134, -76], [28, -93, 111, -314, 107, -39], [200, -71, 332, 68, 85, 11]]",121.84692,"[168.35117647058763, 112.32195180723012, 0.0, 0.0, 0.0, 0.0]",1.2325035477195687,"[1.7029024801181931, 1.136156778433105, 0.0, 0.0, 0.0, 0.0]",98.86131380753136,"[0.23, 0.22, 0.33, 0.22]",Upnn6z3TT95X9QN,-1.0,150.0,1.1613175675675675,0.0
0.0,0.0,0.205,0.0,0.795,0.0,1.0,0.04914199924414212,0.1431982596371882,4.0,3.5389999999999997,-12.0072,"[-5.299496855345923, -38.0200000000002, 0.0, 0.0, 0.0, 0.0]",-0.2102808642180892,"[-0.09280954582776828, -0.6658403672439623, 0.0, 0.0, 0.0, 0.0]","[[-255, 52, 147, -16, -44, -41], [5, 121, -64, 34, 6, 24], [-96, 9, 49, -39, -93, 33], [151, -2, 31, 21, -46, 37]]",-26.1632,"[-21.85798742138391, -42.85902439024412, 0.0, 0.0, 0.0, 0.0]",-0.4581934428268632,"[-0.38279669573561603, -0.7505857059368257, 0.0, 0.0, 0.0, 0.0]",57.10077350427351,"[0.34, 0.18, 0.1, 0.38]",dxiGRIWNl3YaYZF,-0.7619729514717581,75.0,1.0557432432432432,1.061120543293718
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.008888888888888889,0.0475,2.0,10.0,52.51,"[52.510000000000325, 0.0, 0.0, 0.0, 0.0, 0.0]",0.45438481914583295,"[0.45438481914583995, 0.0, 0.0, 0.0, 0.0, 0.0]","[[35, -166, 323, 13, 149, -92], [35, -24, -120, -171, 66, 26], [-51, 11, -183, 63, 25, -7], [97, -35, -14, 180, -75, 232]]",32.51,"[32.5099999999993, 0.0, 0.0, 0.0, 0.0, 0.0]",0.28131880537861426,"[0.28131880537861476, 0.0, 0.0, 0.0, 0.0, 0.0]",115.56283966244725,"[0.28, 0.09, 0.42, 0.21]",lEKdcs2hGgTa1g5,-0.8429166666666666,150.0,1.2668918918918919,0.0
0.0,0.0,0.027999999999999997,0.0,0.972,0.0,10.0,0.012592496220710507,0.12685005385487527,2.0,5.615,36.089999999999975,"[36.08999999999989, 36.09000000000001, 0.0, 0.0, 0.0, 0.0]",0.7327206921984756,"[0.732720692198466, 0.7327206921984758, 0.0, 0.0, 0.0, 0.0]","[[-46, -136, -63, 84, -23, 1], [-114, -47, -16, -5, -19, 6], [-136, 49, -99, 52, -152, -11], [97, -3, -72, -14, -28, -117]]",24.85999999999999,"[24.824567901234694, 26.09, 0.0, 0.0, 0.0, 0.0]",0.5047225383223638,"[0.5040031747331865, 0.5296947314895601, 0.0, 0.0, 0.0, 0.0]",49.25478478260869,"[0.27999999999999997, 0.17, 0.32, 0.23]",Fml2RDp4Zaltzj8,-0.7955999999999999,75.0,0.8445945945945946,0.8488964346349746
