sigma,alpha,cost,implicit_cost,payoff,clicks,net_payoff
75.0,3.1622776601683813,1.0,1.3,46.609110201885905,7.01197,39.59714020188591
150.0,0.31622776601683805,1.0,1.3,140.51682069274185,6.57064,133.94618069274185
75.0,1.0000000000000004,4.0,1.3,45.739530333237646,3.56382,31.484250333237647
75.0,10.000000000000009,0.0,1.3,46.20785160169089,10.41342,46.20785160169089
75.0,0.31622776601683805,2.0,1.3,67.12428671903736,5.177,56.77028671903736
75.0,1.0000000000000004,1.0,1.3,54.65538069690885,6.15429,48.50109069690885
75.0,3.1622776601683813,0.0,1.3,49.1913852216625,8.7314,49.1913852216625
75.0,1.0000000000000004,2.0,1.3,52.14303871118486,5.13623,41.870578711184855
75.0,10.000000000000009,8.0,1.3,16.39918603002934,1.56226,3.901106030029341
75.0,10.000000000000009,2.0,1.3,37.9597779229902,5.79795,26.3638779229902
75.0,10.000000000000009,1.0,1.3,40.822451386375015,7.04903,33.77342138637501
150.0,0.31622776601683805,8.0,1.3,128.24396352607704,4.43305,92.77956352607704
150.0,1.0000000000000004,0.0,1.3,117.2323724322187,8.78608,117.2323724322187
150.0,10.000000000000009,0.0,1.3,95.38131568572616,11.76213,95.38131568572616
150.0,10.000000000000009,2.0,1.3,89.15461221123915,9.03961,71.07539221123915
150.0,0.10000000000000002,0.0,1.3,166.6356194315164,6.6469,166.6356194315164
75.0,0.31622776601683805,4.0,1.3,60.67862493291356,3.73039,45.75706493291356
150.0,1.0000000000000004,2.0,1.3,115.46564890584487,7.83402,99.79760890584487
150.0,3.1622776601683813,8.0,1.3,73.19930736743218,3.75954,43.12298736743219
150.0,0.31622776601683805,4.0,1.3,135.95995640437604,5.48503,114.01983640437604
75.0,3.1622776601683813,2.0,1.3,39.52572603551595,4.44782,30.63008603551595
75.0,1.0000000000000004,8.0,1.3,40.93056598204306,2.87652,17.918405982043062
75.0,0.10000000000000002,4.0,1.3,77.17518182002492,4.19109,60.41082182002492
150.0,10.000000000000009,4.0,1.3,77.45003504408854,6.14619,52.865275044088534
75.0,0.10000000000000002,0.0,1.3,82.8260031432678,6.21644,82.8260031432678
150.0,0.31622776601683805,2.0,1.3,138.7939653793158,6.19739,126.39918537931581
150.0,0.10000000000000002,2.0,1.3,165.18068797676855,5.8381,153.50448797676856
150.0,10.000000000000009,1.0,1.3,93.45538947640676,10.84593,82.60945947640677
75.0,0.31622776601683805,0.0,1.3,70.64434187449201,7.09721,70.64434187449201
150.0,0.10000000000000002,4.0,1.3,162.6007660317251,5.24255,141.6305660317251
150.0,0.31622776601683805,0.0,1.3,142.5556711384819,7.69523,142.5556711384819
150.0,3.1622776601683813,4.0,1.3,89.61983223051794,6.25159,64.61347223051794
75.0,3.1622776601683813,8.0,1.3,28.55385435899956,2.48494,8.674334358999559
75.0,0.10000000000000002,2.0,1.3,81.3117663456861,5.25085,70.8100663456861
75.0,10.000000000000009,4.0,1.4,27.495720272352592,3.09678,15.108600272352593
150.0,1.0000000000000004,1.0,1.4,115.82902507356336,8.07515,107.75387507356336
75.0,1.0000000000000004,0.0,1.4,57.18881431434425,7.38317,57.18881431434425
75.0,0.31622776601683805,1.0,1.4,68.46361993867752,5.71192,62.751699938677525
150.0,3.1622776601683813,0.0,1.4,100.90546898065871,9.77669,100.90546898065871
150.0,0.10000000000000002,8.0,1.4,157.14357445558875,4.44027,121.62141445558875
150.0,1.0000000000000004,8.0,1.4,91.29636969029697,3.5884,62.58916969029697
150.0,10.000000000000009,8.0,1.4,59.695799785825216,3.57993,31.056359785825215
150.0,3.1622776601683813,1.0,1.4,97.56400168624995,8.34089,89.22311168624995
75.0,0.31622776601683805,8.0,1.4,55.3918134705314,3.01406,31.2793334705314
150.0,0.10000000000000002,1.0,1.4,165.29151557918294,6.00859,159.28292557918294
75.0,0.10000000000000002,1.0,1.4,82.15913446014133,5.55474,76.60439446014134
75.0,3.1622776601683813,4.0,1.4,34.794415564472146,3.3614,21.348815564472147
150.0,1.0000000000000004,4.0,1.4,108.22146000836,5.8234,84.92786000836
75.0,0.10000000000000002,8.0,1.4,68.26055871529816,3.02714,44.04343871529816
150.0,3.1622776601683813,2.0,1.4,96.95497542007588,8.10165,80.75167542007588
75.0,3.1622776601683813,1.0,1.4,44.99891476113055,6.31297,38.68594476113055
150.0,0.31622776601683805,1.0,1.4,140.3999407572123,6.5777,133.8222407572123
75.0,1.0000000000000004,4.0,1.4,46.66973580456263,3.7923,31.500535804562627
75.0,10.000000000000009,0.0,1.4,45.01878808496452,9.34945,45.01878808496452
75.0,0.31622776601683805,2.0,1.4,66.5866271448816,5.04092,56.504787144881604
75.0,1.0000000000000004,1.0,1.4,54.10290115782439,5.90822,48.19468115782439
75.0,3.1622776601683813,0.0,1.4,48.84032613271146,8.42064,48.84032613271146
75.0,1.0000000000000004,2.0,1.4,52.47708455485606,5.26697,41.94314455485606
75.0,10.000000000000009,8.0,1.4,16.204241203212998,1.53927,3.8900812032129988
75.0,10.000000000000009,2.0,1.4,35.002760194804786,4.82477,25.353220194804784
75.0,10.000000000000009,1.0,1.4,39.323046767162715,6.35692,32.96612676716271
150.0,0.31622776601683805,8.0,1.4,128.59815680647333,4.34229,93.85983680647333
150.0,1.0000000000000004,0.0,1.4,117.66333018978439,9.0777,117.66333018978439
150.0,10.000000000000009,0.0,1.4,94.46074249568984,11.41198,94.46074249568984
150.0,10.000000000000009,2.0,1.4,88.13703229315259,8.8545,70.42803229315258
150.0,0.10000000000000002,0.0,1.4,166.18961319364405,6.40317,166.18961319364405
75.0,0.31622776601683805,4.0,1.4,63.920008428514066,4.38405,46.383808428514065
150.0,1.0000000000000004,2.0,1.4,112.3200827480612,6.76552,98.78904274806119
150.0,3.1622776601683813,8.0,1.4,72.12099828666825,3.66778,42.77875828666825
150.0,0.31622776601683805,4.0,1.4,134.9666102076607,5.3288,113.65141020766069
75.0,3.1622776601683813,2.0,1.4,40.21951376085366,4.63516,30.94919376085366
75.0,1.0000000000000004,8.0,1.4,38.531659528253684,2.57991,17.892379528253684
75.0,0.10000000000000002,4.0,1.4,76.5188375865427,4.03741,60.3691975865427
150.0,10.000000000000009,4.0,1.4,74.98016834616088,5.66489,52.32060834616088
75.0,0.10000000000000002,0.0,1.4,82.09137675574634,5.68141,82.09137675574634
150.0,0.31622776601683805,2.0,1.4,138.38786246724325,6.05288,126.28210246724325
150.0,0.10000000000000002,2.0,1.4,163.50555459207493,5.49801,152.50953459207494
150.0,10.000000000000009,1.0,1.4,93.82973479380802,10.85691,82.97282479380802
75.0,0.31622776601683805,0.0,1.4,69.285569204109,6.18527,69.285569204109
150.0,0.10000000000000002,4.0,1.4,164.4851869679922,5.65724,141.8562269679922
150.0,0.31622776601683805,0.0,1.4,141.76240188835718,7.24487,141.76240188835718
150.0,3.1622776601683813,4.0,1.4,86.9097581279476,5.78507,63.76947812794759
75.0,3.1622776601683813,8.0,1.4,27.15792612422551,2.28272,8.896166124225513
75.0,0.10000000000000002,2.0,1.4,78.95069022315599,4.59828,69.75413022315598
75.0,10.000000000000009,4.0,1.5,26.780108850426384,2.97126,14.895068850426384
150.0,1.0000000000000004,1.0,1.5,116.08584616416042,7.99633,108.08951616416041
75.0,1.0000000000000004,0.0,1.5,57.137143851565476,7.31727,57.137143851565476
75.0,0.31622776601683805,1.0,1.5,68.06516276070798,5.60594,62.45922276070797
150.0,3.1622776601683813,0.0,1.5,102.64578669709154,11.10726,102.64578669709154
150.0,0.10000000000000002,8.0,1.5,154.32535765496422,4.21786,120.58247765496422
150.0,1.0000000000000004,8.0,1.5,94.9799072537307,3.94837,63.392947253730696
150.0,10.000000000000009,8.0,1.5,57.86505531455952,3.40217,30.64769531455952
150.0,3.1622776601683813,1.0,1.5,100.11105198311012,9.37536,90.73569198311012
75.0,0.31622776601683805,8.0,1.5,55.151143022862634,2.98044,31.307623022862632
150.0,0.10000000000000002,1.0,1.5,165.69663307970598,6.2255,159.47113307970596
75.0,0.10000000000000002,1.0,1.5,82.01229024270756,5.45193,76.56036024270756
75.0,3.1622776601683813,4.0,1.5,34.5407623385414,3.36235,21.091362338541398
150.0,1.0000000000000004,4.0,1.5,108.69196557651503,5.94369,84.91720557651503
75.0,0.10000000000000002,8.0,1.5,75.5248137886528,3.87577,44.518653788652806
150.0,3.1622776601683813,2.0,1.5,96.19409419125624,7.83918,80.51573419125624
75.0,3.1622776601683813,1.0,1.5,44.487026357850695,6.16904,38.31798635785069
150.0,0.31622776601683805,1.0,1.5,140.88113327231454,6.9527,133.92843327231455
75.0,1.0000000000000004,4.0,1.5,46.01077517906429,3.64562,31.42829517906429
75.0,10.000000000000009,0.0,1.5,45.05247604585815,9.36316,45.05247604585815
75.0,0.31622776601683805,2.0,1.5,66.18059144431193,4.868,56.444591444311925
75.0,1.0000000000000004,1.0,1.5,54.43590431126453,5.95053,48.48537431126453
75.0,3.1622776601683813,0.0,1.5,48.03538906840581,7.83815,48.03538906840581
75.0,1.0000000000000004,2.0,1.5,51.209450630466335,4.86269,41.484070630466334
75.0,10.000000000000009,8.0,1.5,13.105807347857542,1.22603,3.2975673478575427
75.0,10.000000000000009,2.0,1.5,33.750809852849066,4.58494,24.580929852849067
75.0,10.000000000000009,1.0,1.5,39.323462849574824,6.40537,32.918092849574826
150.0,0.31622776601683805,8.0,1.5,129.1489535999778,4.45774,93.48703359997779
150.0,1.0000000000000004,0.0,1.5,118.01156116412986,9.2741,118.01156116412986
150.0,10.000000000000009,0.0,1.5,95.50100294496018,11.83543,95.50100294496018
150.0,10.000000000000009,2.0,1.5,85.6507291994356,8.15728,69.3361691994356
150.0,0.10000000000000002,0.0,1.5,166.23414058432138,6.35895,166.23414058432138
75.0,0.31622776601683805,4.0,1.5,61.61159890854754,3.8761,46.107198908547545
150.0,1.0000000000000004,2.0,1.5,113.40912369190045,7.11171,99.18570369190044
150.0,3.1622776601683813,8.0,1.5,68.94834010493048,3.40852,41.68018010493048
150.0,0.31622776601683805,4.0,1.5,136.75910652016333,5.793,113.58710652016333
75.0,3.1622776601683813,2.0,1.5,39.588431888842365,4.48748,30.613471888842366
75.0,1.0000000000000004,8.0,1.5,37.441472036978475,2.49106,17.512992036978474
75.0,0.10000000000000002,4.0,1.5,74.28474551380499,3.85993,58.84502551380499
150.0,10.000000000000009,4.0,1.5,75.02444858547325,5.72088,52.14092858547325
75.0,0.10000000000000002,0.0,1.5,82.95226379572868,6.23944,82.95226379572868
150.0,0.31622776601683805,2.0,1.5,138.5051729209567,6.02777,126.4496329209567
150.0,0.10000000000000002,2.0,1.5,163.921042440003,5.5197,152.881642440003
150.0,10.000000000000009,1.0,1.5,92.08006037113489,10.09948,81.98058037113489
75.0,0.31622776601683805,0.0,1.5,70.07657211332643,6.47912,70.07657211332643
150.0,0.10000000000000002,4.0,1.5,162.04531651057732,5.24835,141.0519165105773
150.0,0.31622776601683805,0.0,1.5,141.30202240138686,7.11282,141.30202240138686
150.0,3.1622776601683813,4.0,1.5,84.4004624467707,5.32594,63.096702446770706
75.0,3.1622776601683813,8.0,1.5,25.94820580109108,2.13596,8.860525801091082
75.0,0.10000000000000002,2.0,1.5,80.05698305972379,4.87084,70.31530305972379
75.0,10.000000000000009,4.0,1.6,25.785187184133175,2.78559,14.642827184133175
150.0,1.0000000000000004,1.0,1.6,114.7191835639242,7.66221,107.0569735639242
75.0,1.0000000000000004,0.0,1.6,56.59284325902545,7.15833,56.59284325902545
75.0,0.31622776601683805,1.0,1.6,66.78604774247741,5.07972,61.706327742477406
150.0,3.1622776601683813,0.0,1.6,102.35865031508764,10.86958,102.35865031508764
150.0,0.10000000000000002,8.0,1.6,158.38399827789664,4.58094,121.73647827789664
150.0,1.0000000000000004,8.0,1.6,95.5574628133937,4.0407,63.2318628133937
150.0,10.000000000000009,8.0,1.6,59.38861726804281,3.56393,30.877177268042807
150.0,3.1622776601683813,1.0,1.6,100.31670960418087,9.4773,90.83940960418087
75.0,0.31622776601683805,8.0,1.6,53.30663433537752,2.81803,30.762394335377518
150.0,0.10000000000000002,1.0,1.6,165.79782032075494,6.02699,159.77083032075492
75.0,0.10000000000000002,1.0,1.6,81.47848849330818,5.27502,76.20346849330818
75.0,3.1622776601683813,4.0,1.6,34.53941434828898,3.33904,21.18325434828898
150.0,1.0000000000000004,4.0,1.6,105.76771570919594,5.42701,84.05967570919594
75.0,0.10000000000000002,8.0,1.6,70.64696058788306,3.2542,44.61336058788306
150.0,3.1622776601683813,2.0,1.6,94.954638239988,7.54111,79.87241823998801
75.0,3.1622776601683813,1.0,1.6,43.89793387237096,5.90613,37.991803872370966
150.0,0.31622776601683805,1.0,1.6,140.7755467788043,6.67759,134.0979567788043
75.0,1.0000000000000004,4.0,1.6,45.37086814931534,3.51328,31.317748149315342
75.0,10.000000000000009,0.0,1.6,44.237366394301596,8.85638,44.237366394301596
75.0,0.31622776601683805,2.0,1.6,66.53087448527313,4.96381,56.60325448527313
75.0,1.0000000000000004,1.0,1.6,53.11106734492923,5.47915,47.631917344929235
75.0,3.1622776601683813,0.0,1.6,48.50555728464836,8.14292,48.50555728464836
75.0,1.0000000000000004,2.0,1.6,51.385502892467294,4.94159,41.50232289246729
75.0,10.000000000000009,8.0,1.6,15.361339951378008,1.43302,3.8971799513780088
75.0,10.000000000000009,2.0,1.6,34.599101144036915,4.79163,25.015841144036916
75.0,10.000000000000009,1.0,1.6,38.90955892653674,6.25654,32.65301892653674
150.0,0.31622776601683805,8.0,1.6,125.80782163183342,4.10749,92.94790163183342
150.0,1.0000000000000004,0.0,1.6,116.61000083134562,8.5054,116.61000083134562
150.0,10.000000000000009,0.0,1.6,95.60995822401907,11.91232,95.60995822401907
150.0,10.000000000000009,2.0,1.6,85.96975282883335,8.06202,69.84571282883334
150.0,0.10000000000000002,0.0,1.6,166.71030972867155,6.46333,166.71030972867155
75.0,0.31622776601683805,4.0,1.6,61.97615869707052,3.984,46.04015869707052
150.0,1.0000000000000004,2.0,1.6,111.18393695311607,6.53953,98.10487695311608
150.0,3.1622776601683813,8.0,1.6,67.3986190663626,3.23272,41.536859066362595
150.0,0.31622776601683805,4.0,1.6,137.07554138770467,5.83361,113.74110138770467
75.0,3.1622776601683813,2.0,1.6,38.7758877908083,4.32914,30.1176077908083
75.0,1.0000000000000004,8.0,1.6,38.376458398580176,2.5795,17.740458398580177
75.0,0.10000000000000002,4.0,1.6,78.29131449553826,4.42708,60.58299449553826
150.0,10.000000000000009,4.0,1.6,78.13214787359954,6.32203,52.844027873599536
75.0,0.10000000000000002,0.0,1.6,82.17854817899949,5.66761,82.17854817899949
150.0,0.31622776601683805,2.0,1.6,140.52602379085187,6.52993,127.46616379085187
150.0,0.10000000000000002,2.0,1.6,165.58516027453754,5.96876,153.64764027453754
150.0,10.000000000000009,1.0,1.6,92.48480270203378,10.32337,82.16143270203378
75.0,0.31622776601683805,0.0,1.6,69.42957024688758,6.11052,69.42957024688758
150.0,0.10000000000000002,4.0,1.6,162.46087166368054,5.33088,141.13735166368053
150.0,0.31622776601683805,0.0,1.6,142.23451439069436,7.48686,142.23451439069436
150.0,3.1622776601683813,4.0,1.6,85.6970759642018,5.54783,63.505755964201796
75.0,3.1622776601683813,8.0,1.6,28.332699600548754,2.42384,8.941979600548752
75.0,0.10000000000000002,2.0,1.6,80.40719239739721,4.87354,70.66011239739721
75.0,10.000000000000009,4.0,1.7,26.55149311943774,2.90487,14.932013119437741
150.0,1.0000000000000004,1.0,1.7,114.44243355465647,7.39624,107.04619355465647
75.0,1.0000000000000004,0.0,1.7,56.159586502543874,6.8001,56.159586502543874
75.0,0.31622776601683805,1.0,1.7,67.56709783276715,5.33215,62.23494783276715
150.0,3.1622776601683813,0.0,1.7,101.76113522228263,10.13195,101.76113522228263
150.0,0.10000000000000002,8.0,1.7,153.12890800390656,4.13318,120.06346800390656
150.0,1.0000000000000004,8.0,1.7,92.93211829958078,3.8019,62.51691829958078
150.0,10.000000000000009,8.0,1.7,58.04847437465803,3.37896,31.016794374658026
150.0,3.1622776601683813,1.0,1.7,97.28660716060895,8.16338,89.12322716060895
75.0,0.31622776601683805,8.0,1.7,54.61090578163829,2.91832,31.264345781638287
150.0,0.10000000000000002,1.0,1.7,164.6604709290128,5.88526,158.77521092901281
75.0,0.10000000000000002,1.0,1.7,81.12781500707713,5.17287,75.95494500707713
75.0,3.1622776601683813,4.0,1.7,33.67355275666008,3.21624,20.80859275666008
150.0,1.0000000000000004,4.0,1.7,107.40675748219347,5.71482,84.54747748219347
75.0,0.10000000000000002,8.0,1.7,71.42813403367091,3.34641,44.65685403367091
150.0,3.1622776601683813,2.0,1.7,93.32488265263889,7.1411,79.04268265263889
75.0,3.1622776601683813,1.0,1.7,43.94124576239362,5.99589,37.94535576239362
150.0,0.31622776601683805,1.0,1.7,141.2161087663374,6.93894,134.2771687663374
75.0,1.0000000000000004,4.0,1.7,47.03583297233312,3.86582,31.57255297233312
75.0,10.000000000000009,0.0,1.7,43.549905395390034,8.47026,43.549905395390034
75.0,0.31622776601683805,2.0,1.7,65.73717903040716,4.7752,56.186779030407166
75.0,1.0000000000000004,1.0,1.7,53.11105276743251,5.41503,47.69602276743251
75.0,3.1622776601683813,0.0,1.7,47.886835920758735,7.85243,47.886835920758735
75.0,1.0000000000000004,2.0,1.7,51.623010891500805,4.95078,41.72145089150081
75.0,10.000000000000009,8.0,1.7,11.783247270814238,1.08244,3.1237272708142374
75.0,10.000000000000009,2.0,1.7,32.9053628104462,4.23599,24.433382810446197
75.0,10.000000000000009,1.0,1.7,39.05789308102602,6.36811,32.68978308102602
150.0,0.31622776601683805,8.0,1.7,126.2772011447091,4.1788,92.8468011447091
150.0,1.0000000000000004,0.0,1.7,118.08459313495285,9.33722,118.08459313495285
150.0,10.000000000000009,0.0,1.7,92.41692349546123,10.41658,92.41692349546123
150.0,10.000000000000009,2.0,1.7,85.888753955747,8.25872,69.37131395574701
150.0,0.10000000000000002,0.0,1.7,166.0892863082773,6.4317,166.0892863082773
75.0,0.31622776601683805,4.0,1.7,62.338728268704415,3.99856,46.34448826870442
150.0,1.0000000000000004,2.0,1.7,113.173826006093,7.08307,99.007686006093
150.0,3.1622776601683813,8.0,1.7,71.76793637517657,3.62382,42.77737637517657
150.0,0.31622776601683805,4.0,1.7,136.8788103461667,5.58151,114.55277034616668
75.0,3.1622776601683813,2.0,1.7,40.94519440767989,4.88255,31.180094407679892
75.0,1.0000000000000004,8.0,1.7,39.00016378795785,2.62503,17.99992378795785
75.0,0.10000000000000002,4.0,1.7,77.38173261304924,4.2385,60.42773261304924
150.0,10.000000000000009,4.0,1.7,76.74700749081569,5.98236,52.81756749081569
75.0,0.10000000000000002,0.0,1.7,82.48393167131131,5.97654,82.48393167131131
150.0,0.31622776601683805,2.0,1.7,139.70923198948498,6.31232,127.08459198948498
150.0,0.10000000000000002,2.0,1.7,162.716539081534,5.2323,152.251939081534
150.0,10.000000000000009,1.0,1.7,91.28266904956229,9.92576,81.35690904956229
75.0,0.31622776601683805,0.0,1.7,69.74064995132662,6.31879,69.74064995132662
150.0,0.10000000000000002,4.0,1.7,161.91836816778462,5.09644,141.53260816778462
150.0,0.31622776601683805,0.0,1.7,141.92425382575274,7.37081,141.92425382575274
150.0,3.1622776601683813,4.0,1.7,87.21868666842833,5.76365,64.16408666842833
75.0,3.1622776601683813,8.0,1.7,26.374457319121202,2.18948,8.858617319121201
75.0,0.10000000000000002,2.0,1.7,79.44486682989138,4.68109,70.08268682989139
75.0,10.000000000000009,4.0,1.8,25.540273636052277,2.73156,14.614033636052277
150.0,1.0000000000000004,1.0,1.8,114.7435415096423,7.49902,107.2445215096423
75.0,1.0000000000000004,0.0,1.8,56.192556494289825,6.90835,56.192556494289825
75.0,0.31622776601683805,1.0,1.8,67.71139264626628,5.34905,62.36234264626628
150.0,3.1622776601683813,0.0,1.8,101.6965953666623,10.3841,101.6965953666623
150.0,0.10000000000000002,8.0,1.8,156.5499242390489,4.37669,121.53640423904889
150.0,1.0000000000000004,8.0,1.8,95.91520039377164,3.99485,63.956400393771645
150.0,10.000000000000009,8.0,1.8,56.54129797786223,3.20782,30.87873797786223
150.0,3.1622776601683813,1.0,1.8,98.85385540551593,8.75295,90.10090540551593
75.0,0.31622776601683805,8.0,1.8,54.86006550977982,2.94797,31.27630550977982
150.0,0.10000000000000002,1.0,1.8,165.35788023359936,5.8929,159.46498023359936
75.0,0.10000000000000002,1.0,1.8,81.34136306310381,5.30676,76.03460306310382
75.0,3.1622776601683813,4.0,1.8,33.11114698642657,3.09494,20.73138698642657
150.0,1.0000000000000004,4.0,1.8,105.26594700333885,5.2948,84.08674700333884
75.0,0.10000000000000002,8.0,1.8,72.11971931227714,3.41439,44.80459931227714
150.0,3.1622776601683813,2.0,1.8,94.46923830339168,7.49286,79.48351830339168
75.0,3.1622776601683813,1.0,1.8,43.157841980656606,5.69366,37.464181980656605
150.0,0.31622776601683805,1.0,1.8,140.726784597167,6.86879,133.85799459716702
75.0,1.0000000000000004,4.0,1.8,44.597116072371996,3.45006,30.796876072371994
75.0,10.000000000000009,0.0,1.8,43.33903256142084,8.28529,43.33903256142084
75.0,0.31622776601683805,2.0,1.8,66.05429765269778,4.85054,56.353217652697786
75.0,1.0000000000000004,1.0,1.8,53.54843342758896,5.65894,47.88949342758896
75.0,3.1622776601683813,0.0,1.8,47.56210314689577,7.51555,47.56210314689577
75.0,1.0000000000000004,2.0,1.8,49.94970663421869,4.49531,40.95908663421869
75.0,10.000000000000009,8.0,1.8,15.228934915522842,1.44081,3.702454915522843
75.0,10.000000000000009,2.0,1.8,31.19044162983115,3.85836,23.47372162983115
75.0,10.000000000000009,1.0,1.8,36.89274959478778,5.53212,31.36062959478778
150.0,0.31622776601683805,8.0,1.8,129.62986072482397,4.5817,92.97626072482397
150.0,1.0000000000000004,0.0,1.8,115.64361708544038,8.10148,115.64361708544038
150.0,10.000000000000009,0.0,1.8,94.06522853503535,11.2465,94.06522853503535
150.0,10.000000000000009,2.0,1.8,85.8127314478166,8.07549,69.6617514478166
150.0,0.10000000000000002,0.0,1.8,165.96930197321612,6.46162,165.96930197321612
75.0,0.31622776601683805,4.0,1.8,60.61097715004546,3.72532,45.70969715004546
150.0,1.0000000000000004,2.0,1.8,111.73942185676763,6.43195,98.87552185676763
150.0,3.1622776601683813,8.0,1.8,69.80979862610468,3.46165,42.116598626104675
150.0,0.31622776601683805,4.0,1.8,134.93959240487584,5.33311,113.60715240487585
75.0,3.1622776601683813,2.0,1.8,39.01174905450317,4.42027,30.17120905450317
75.0,1.0000000000000004,8.0,1.8,37.045510382898,2.43294,17.581990382898002
75.0,0.10000000000000002,4.0,1.8,76.91803581521131,4.17557,60.21575581521131
150.0,10.000000000000009,4.0,1.8,76.7355391271774,6.02243,52.645819127177404
75.0,0.10000000000000002,0.0,1.8,82.21996141655448,5.5989,82.21996141655448
150.0,0.31622776601683805,2.0,1.8,140.21459682318263,6.49023,127.23413682318264
150.0,0.10000000000000002,2.0,1.8,164.8546901508303,5.95533,152.9440301508303
150.0,10.000000000000009,1.0,1.8,89.76184306284331,9.22448,80.53736306284331
75.0,0.31622776601683805,0.0,1.8,69.51578384362962,6.41815,69.51578384362962
150.0,0.10000000000000002,4.0,1.8,161.41888777960847,5.07174,141.13192777960847
150.0,0.31622776601683805,0.0,1.8,141.78450160375635,7.46455,141.78450160375635
150.0,3.1622776601683813,4.0,1.8,89.25634322924711,6.17566,64.5537032292471
75.0,3.1622776601683813,8.0,1.8,25.40669294431256,2.08366,8.73741294431256
75.0,0.10000000000000002,2.0,1.8,79.44743578110139,4.67856,70.0903157811014
75.0,10.000000000000009,4.0,1.9,26.366229664716045,2.88238,14.836709664716045
150.0,1.0000000000000004,1.0,1.9,113.46432845553652,7.05774,106.40658845553652
75.0,1.0000000000000004,0.0,1.9,55.743709161928905,6.61779,55.743709161928905
75.0,0.31622776601683805,1.0,1.9,68.543976080273,5.78818,62.755796080273
150.0,3.1622776601683813,0.0,1.9,101.46979163171116,10.21375,101.46979163171116
150.0,0.10000000000000002,8.0,1.9,154.6612291459848,4.22096,120.8935491459848
150.0,1.0000000000000004,8.0,1.9,94.08552572717898,3.86684,63.15080572717898
150.0,10.000000000000009,8.0,1.9,59.53779914006588,3.54581,31.17131914006588
150.0,3.1622776601683813,1.0,1.9,95.83280287200247,7.82736,88.00544287200248
75.0,0.31622776601683805,8.0,1.9,54.35132384942806,2.91236,31.052443849428062
150.0,0.10000000000000002,1.0,1.9,163.96780143169147,5.6459,158.32190143169146
75.0,0.10000000000000002,1.0,1.9,81.87312938418341,5.55433,76.31879938418342
75.0,3.1622776601683813,4.0,1.9,32.72439626407865,3.02979,20.60523626407865
150.0,1.0000000000000004,4.0,1.9,105.36565355286751,5.31442,84.10797355286752
75.0,0.10000000000000002,8.0,1.9,70.19202845723785,3.20989,44.512908457237856
150.0,3.1622776601683813,2.0,1.9,95.45468455907948,7.64641,80.16186455907948
75.0,3.1622776601683813,1.0,1.9,43.73853870182062,5.76394,37.974598701820625
150.0,0.31622776601683805,1.0,1.9,140.73569498064992,6.76597,133.96972498064991
75.0,1.0000000000000004,4.0,1.9,45.19930915482768,3.48625,31.25430915482768
75.0,10.000000000000009,0.0,1.9,42.23081023486851,7.85156,42.23081023486851
75.0,0.31622776601683805,2.0,1.9,64.95796183921188,4.59133,55.77530183921188
75.0,1.0000000000000004,1.0,1.9,53.72121701304838,5.69099,48.03022701304838
75.0,3.1622776601683813,0.0,1.9,46.57368892259381,7.1092,46.57368892259381
75.0,1.0000000000000004,2.0,1.9,49.9264024082543,4.48517,40.9560624082543
75.0,10.000000000000009,8.0,1.9,8.781766651495202,0.77503,2.581526651495202
75.0,10.000000000000009,2.0,1.9,32.064169419484095,4.11591,23.832349419484096
75.0,10.000000000000009,1.0,1.9,37.59790715333744,5.72154,31.876367153337437
150.0,0.31622776601683805,8.0,1.9,123.86720849885738,3.95066,92.26192849885737
150.0,1.0000000000000004,0.0,1.9,116.59599921191916,8.48946,116.59599921191916
150.0,10.000000000000009,0.0,1.9,91.58270791189666,9.9291,91.58270791189666
150.0,10.000000000000009,2.0,1.9,84.41799633116646,7.7247,68.96859633116647
150.0,0.10000000000000002,0.0,1.9,166.06020363390803,6.36229,166.06020363390803
75.0,0.31622776601683805,4.0,1.9,62.35427046268005,4.03072,46.231390462680054
150.0,1.0000000000000004,2.0,1.9,112.63080088943492,6.91259,98.80562088943492
150.0,3.1622776601683813,8.0,1.9,67.62905669638563,3.23645,41.737456696385635
150.0,0.31622776601683805,4.0,1.9,134.57605677980152,5.30688,113.34853677980152
75.0,3.1622776601683813,2.0,1.9,37.92123421642932,4.1427,29.63583421642932
75.0,1.0000000000000004,8.0,1.9,38.84597028410639,2.63683,17.751330284106395
75.0,0.10000000000000002,4.0,1.9,76.77500694543912,4.1331,60.24260694543912
150.0,10.000000000000009,4.0,1.9,74.65214345063144,5.67879,51.936983450631445
75.0,0.10000000000000002,0.0,1.9,82.24767905937726,5.57147,82.24767905937726
150.0,0.31622776601683805,2.0,1.9,138.93912508727664,6.24964,126.43984508727664
150.0,0.10000000000000002,2.0,1.9,164.32407966860586,5.59013,153.14381966860586
150.0,10.000000000000009,1.0,1.9,89.7052135071543,9.2785,80.4267135071543
75.0,0.31622776601683805,0.0,1.9,69.04524213343925,6.00793,69.04524213343925
150.0,0.10000000000000002,4.0,1.9,161.7547685594735,5.00763,141.7242485594735
150.0,0.31622776601683805,0.0,1.9,141.51139425427257,7.20954,141.51139425427257
150.0,3.1622776601683813,4.0,1.9,88.20119913535744,6.026,64.09719913535744
75.0,3.1622776601683813,8.0,1.9,23.26495535275996,1.91843,7.917515352759958
75.0,0.10000000000000002,2.0,1.9,79.50822251707429,4.70223,70.10376251707429
