problem_id,display_ev,pid,sigma,alpha,cost,best_choice,bad_choice,payoff_gross_relative_bestBet,payoff_net_relative_bestBet,payoff_gross_bestBet,payoff_net_bestBet,nr_clicks,payoff_gross,payoff_net,payoff_gross_relative,payoff_net_relative,payoff_perfect,processing_pattern,click_var_gamble,click_var_outcome,strategy,Rand,WADD,TTB,SAT_TTB,TTB_SAT,Other,payoff_gross_relative_by_strategy,payoff_net_relative_by_strategy,payoff_gross_by_strategy,payoff_net_by_strategy,R_TTB_SAT,R_SAT_TTB,R_TTB,R_WADD,R_Rand,R_Other,R_sigma,R_alpha,R_cost,payoff_gross_modelDiff,payoff_net_modelDiff,payoff_gross_relative_modelDiff,payoff_net_relative_modelDiff,under_performance,km_strategy,km_TTB_SAT,km_SAT_TTB,km_WADD,km_TTB,cluster_centers,cluster_points
mlhb2P64mtEuQDH,True,14,75,0.3,1,True,False,0.7550280844262133,0.6711516077263933,54.01,48.01,6,54.01,48.01,0.7550280844262133,0.6711516077263933,71.53376293418955,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         0.75502808 0.         0.         0.        ],[0.         0.         0.67115161 0.         0.         0.        ],[ 0.    0.   54.01  0.    0.    0.  ],[ 0.    0.   48.01  0.    0.    0.  ],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.7845999999999975,3.3306690738754696e-16,0.02494766005308313,,TTB_SAT,True,False,False,False,,
Q8ZMcp5SHNKniCj,True,14,75,0.3,1,True,False,0.6917013445178491,0.5938454550347257,49.48,42.48,7,49.48,42.48,0.6917013445178491,0.5938454550347257,71.53376293418955,-0.6666666666666666,0.002834467120181405,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[0.69170134 0.         0.         0.         0.         0.        ],[0.59384546 0.         0.         0.         0.         0.        ],[49.48  0.    0.    0.    0.    0.  ],[42.48  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4210854715202004e-14,2.9576,0.0,0.04134551124789776,,TTB_SAT,True,False,False,False,,
55wGWrG0AsulSFG,True,14,75,0.3,1,True,False,1.0820065494276785,0.9142535960280384,77.4,65.4,12,77.4,65.4,1.0820065494276785,0.9142535960280384,71.53376293418955,-1.0,0.0,0.0625,TTB_SAT,False,False,False,False,True,False,[1.08200655 0.         0.         0.         0.         0.        ],[0.9142536 0.        0.        0.        0.        0.       ],[77.4  0.   0.   0.   0.   0. ],[65.4  0.   0.   0.   0.   0. ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-4.833599999999977,0.0,-0.06757088962937541,,WADD,False,False,True,False,,
Gq2ftjqDBmr2chN,True,14,75,0.3,1,True,False,1.4923023146176315,1.4084258379178114,106.75,100.75,6,106.75,100.75,1.4923023146176315,1.4084258379178114,71.53376293418955,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         1.49230231 0.         0.         0.        ],[0.         0.         1.40842584 0.         0.         0.        ],[  0.     0.   106.75   0.     0.     0.  ],[  0.     0.   100.75   0.     0.     0.  ],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.4510000000000085,0.0,-0.034263540731876097,,TTB_SAT,True,False,False,False,,
PCWdMJAPeV3vIAW,True,14,75,0.3,1,True,False,1.0084748381875028,0.9245983614876828,72.14,66.14,6,72.14,66.14,1.0084748381875028,0.9245983614876828,71.53376293418955,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         1.00847484 0.         0.         0.        ],[0.         0.         0.92459836 0.         0.         0.        ],[ 0.    0.   72.14  0.    0.    0.  ],[ 0.    0.   66.14  0.    0.    0.  ],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.440892098500626e-16,,TTB_SAT,True,False,False,False,,
q8OiXnEuGsljtb2,True,14,75,0.3,1,True,False,0.5611336291217959,0.4632777396386726,40.13999999999999,33.13999999999999,7,40.13999999999999,33.13999999999999,0.5611336291217959,0.4632777396386726,71.53376293418955,-1.0,0.002834467120181405,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[0.56113363 0.         0.         0.         0.         0.        ],[0.46327774 0.         0.         0.         0.         0.        ],[40.14  0.    0.    0.    0.    0.  ],[33.14  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-2.220446049250313e-16,0.013979412783303393,,TTB_SAT,True,False,False,False,,
nQ4KJRm5qzDmfGs,True,14,75,0.3,1,True,False,0.3883480871201668,0.29049219763704337,27.78,20.78,7,27.78,20.78,0.3883480871201668,0.29049219763704337,71.53376293418955,-1.0,0.002834467120181407,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[0.38834809 0.         0.         0.         0.         0.        ],[0.2904922 0.        0.        0.        0.        0.       ],[27.78  0.    0.    0.    0.    0.  ],[20.78  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.105427357601002e-15,0.5527000000000051,0.0,0.007726421445331755,,TTB_SAT,True,False,False,False,,
02RpShoPR0hc5AX,True,14,75,0.3,1,True,False,0.6385795759412964,0.5267442736748698,45.67999999999999,37.67999999999999,8,45.67999999999999,37.67999999999999,0.6385795759412964,0.5267442736748698,71.53376293418955,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[0.63857958 0.         0.         0.         0.         0.        ],[0.52674427 0.         0.         0.         0.         0.        ],[45.68  0.    0.    0.    0.    0.  ],[37.68  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.335945000000009,0.8612549999999928,-0.03265513939409348,0.012039839156683718,,WADD,False,False,True,False,,
lIbaNiqegro6KIA,True,14,75,0.3,1,True,False,0.6415152526257902,0.5296799503593635,45.89,37.89,8,45.89,37.89,0.6415152526257902,0.5296799503593635,71.53376293418955,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[0.64151525 0.         0.         0.         0.         0.        ],[0.52967995 0.         0.         0.         0.         0.        ],[45.89  0.    0.    0.    0.    0.  ],[37.89  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.105427357601002e-15,7.105427357601002e-15,-1.1102230246251563e-16,0.0,,WADD,False,False,True,False,,
IBOZgXFSkyvyiUf,True,14,75,0.3,1,True,False,0.4997640070030944,0.3879287047366676,35.75,27.75,8,35.75,27.75,0.4997640070030944,0.3879287047366676,71.53376293418955,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[0.49976401 0.         0.         0.         0.         0.        ],[0.3879287 0.        0.        0.        0.        0.       ],[35.75  0.    0.    0.    0.    0.  ],[27.75  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9993000000000016,1.1102230246251563e-16,0.013969627194355015,,WADD,False,False,True,False,,
VHZfp8VcgwqWdru,True,14,75,0.3,1,True,False,1.3341951560384706,1.222359853772044,95.44,87.44,8,95.44,87.44,1.3341951560384706,1.222359853772044,71.53376293418955,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[1.33419516 0.         0.         0.         0.         0.        ],[1.22235985 0.         0.         0.         0.         0.        ],[95.44  0.    0.    0.    0.    0.  ],[87.44  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-4.263256414560601e-14,-2.3627000000000464,-4.440892098500626e-16,-0.03302915858311084,,WADD,False,False,True,False,,
12Smwv1zSNyuuxE,True,14,75,0.3,1,True,False,0.5303789209985285,0.4185436187321017,37.939999999999976,29.93999999999999,8,37.939999999999976,29.93999999999999,0.5303789209985285,0.4185436187321017,71.53376293418955,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[0.53037892 0.         0.         0.         0.         0.        ],[0.41854362 0.         0.         0.         0.         0.        ],[37.94  0.    0.    0.    0.    0.  ],[29.94  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4210854715202004e-14,-0.446700000000007,-1.1102230246251563e-16,-0.00624460369030161,,WADD,False,False,True,False,,
rVjVpCboG0KJwv1,True,14,75,0.3,1,True,False,1.113040845806612,1.0151849563234885,79.62,72.62,7,79.62,72.62,1.113040845806612,1.0151849563234885,71.53376293418955,-1.0,0.002834467120181405,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[1.11304085 0.         0.         0.         0.         0.        ],[1.01518496 0.         0.         0.         0.         0.        ],[79.62  0.    0.    0.    0.    0.  ],[72.62  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.8421709430404014e-14,-1.8370999999999924,0.0,-0.02568157922420622,,TTB_SAT,True,False,False,False,,
YwmSZ9XOPRdJfbN,True,14,75,0.3,1,True,False,1.2588461211364657,1.1330314060867357,90.05,81.05,9,90.05,81.05,1.2588461211364657,1.1330314060867357,71.53376293418955,-0.42857142857142855,0.0154320987654321,0.057870370370370364,TTB_SAT,False,False,False,False,True,False,[1.25884612 0.         0.         0.         0.         0.        ],[1.13303141 0.         0.         0.         0.         0.        ],[90.05  0.    0.    0.    0.    0.  ],[81.05  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.229200000000019,4.1055000000000215,0.10105997089305664,0.05739247918185186,,WADD,False,False,True,False,,
WdVOkNPSiCkiKDf,True,14,75,0.3,1,True,False,1.6716581806274131,1.5458434655776832,119.58,110.58,9,119.58,110.58,1.6716581806274131,1.5458434655776832,71.53376293418955,-0.42857142857142855,0.0154320987654321,0.057870370370370364,TTB_SAT,False,False,False,False,True,False,[1.67165818 0.         0.         0.         0.         0.        ],[1.54584347 0.         0.         0.         0.         0.        ],[119.58   0.     0.     0.     0.     0.  ],[110.58   0.     0.     0.     0.     0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.19798399999999,17.13758399999999,0.3242941940764661,0.2395733608445343,,WADD,False,False,True,False,,
EDYV3TvmyqJrQOZ,True,14,75,0.3,1,True,False,0.3253009354674687,0.12958915650122196,23.27,9.27,14,23.27,9.27,0.3253009354674687,0.12958915650122196,71.53376293418955,-0.8181818181818182,0.002834467120181405,0.03188775510204081,TTB_SAT,False,False,False,False,True,False,[0.32530094 0.         0.         0.         0.         0.        ],[0.12958916 0.         0.         0.         0.         0.        ],[23.27  0.    0.    0.    0.    0.  ],[9.27 0.   0.   0.   0.   0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-6.246200000000004,0.0,-0.08731820812706922,,WADD,False,False,True,False,,
Z6igLUgOZ1o22OJ,True,505,75,0.3,1,True,False,1.2805142109505858,1.1826583214674624,91.6,84.6,7,91.6,84.6,1.2805142109505858,1.1826583214674624,71.53376293418955,-1.0,0.002834467120181405,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[1.28051421 0.         0.         0.         0.         0.        ],[1.18265832 0.         0.         0.         0.         0.        ],[91.6  0.   0.   0.   0.   0. ],[84.6  0.   0.   0.   0.   0. ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4210854715202004e-14,-2.069899999999961,2.220446049250313e-16,-0.028935986520159718,,TTB_SAT,True,False,False,False,,
3uXiz4V3sUrSmY9,True,505,75,0.3,1,True,False,0.8795846523254461,0.7397905244924127,62.92,52.92,10,62.92,52.92,0.8795846523254461,0.7397905244924127,71.53376293418955,-1.0,0.0022222222222222227,0.0675,TTB_SAT,False,False,False,False,True,False,[0.87958465 0.         0.         0.         0.         0.        ],[0.73979052 0.         0.         0.         0.         0.        ],[62.92  0.    0.    0.    0.    0.  ],[52.92  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4210854715202004e-14,-2.2615999999999867,-2.220446049250313e-16,-0.031615839950718705,,WADD,False,False,True,False,,
si1lNmExwYp0qHd,True,505,75,0.3,1,True,False,0.9626223642582679,0.8787458875584481,68.86000000000001,62.86000000000002,6,68.86000000000001,62.86000000000002,0.9626223642582679,0.8787458875584481,71.53376293418955,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         0.96262236 0.         0.         0.        ],[0.         0.         0.87874589 0.         0.         0.        ],[ 0.    0.   68.86  0.    0.    0.  ],[ 0.    0.   62.86  0.    0.    0.  ],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.3306690738754696e-16,-2.220446049250313e-16,,TTB_SAT,True,False,False,False,,
klD1PHboiI6GI83,True,505,75,0.3,1,True,False,0.22031554546486065,0.12245965598173725,15.76,8.76,7,15.76,8.76,0.22031554546486065,0.12245965598173725,71.53376293418955,-1.0,0.002834467120181407,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[0.22031555 0.         0.         0.         0.         0.        ],[0.12245966 0.         0.         0.         0.         0.        ],[15.76  0.    0.    0.    0.    0.  ],[8.76 0.   0.   0.   0.   0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.3290705182007506e-15,0.5426999999999982,0.0,0.0075866273174986934,,TTB_SAT,True,False,False,False,,
mlhb2P64mtEuQDH,True,505,75,0.3,1,True,False,0.7550280844262133,0.6292133693764832,54.01,45.01,9,54.01,45.01,0.7550280844262133,0.6292133693764832,71.53376293418955,-0.42857142857142855,0.0154320987654321,0.057870370370370364,TTB_SAT,False,False,False,False,True,False,[0.75502808 0.         0.         0.         0.         0.        ],[0.62921337 0.         0.         0.         0.         0.        ],[54.01  0.    0.    0.    0.    0.  ],[45.01  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.2154000000000025,3.3306690738754696e-16,-0.01699057829682693,,WADD,False,False,True,False,,
Q8ZMcp5SHNKniCj,True,505,75,0.3,1,True,False,0.6917013445178491,0.5519072166848158,49.48,39.48,10,49.48,39.48,0.6917013445178491,0.5519072166848158,71.53376293418955,0.3333333333333333,0.0022222222222222227,0.0675,TTB_SAT,False,False,False,False,True,False,[0.69170134 0.         0.         0.         0.         0.        ],[0.55190722 0.         0.         0.         0.         0.        ],[49.48  0.    0.    0.    0.    0.  ],[39.48  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4210854715202004e-14,-0.04240000000000066,0.0,-0.0005927271020121916,,WADD,False,False,True,False,,
55wGWrG0AsulSFG,True,505,75,0.3,1,True,False,1.0820065494276785,0.9701712471612518,77.4,69.4,8,77.4,69.4,1.0820065494276785,0.9701712471612518,71.53376293418955,-0.3333333333333333,0.003472222222222222,0.09375,TTB_SAT,False,False,False,False,True,False,[1.08200655 0.         0.         0.         0.         0.        ],[0.97017125 0.         0.         0.         0.         0.        ],[77.4  0.   0.   0.   0.   0. ],[69.4  0.   0.   0.   0.   0. ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.8335999999999757,0.0,-0.011653238496161957,,WADD,False,False,True,False,,
Gq2ftjqDBmr2chN,True,505,75,0.3,1,True,False,1.4923023146176315,1.4084258379178114,106.75,100.75,6,106.75,100.75,1.4923023146176315,1.4084258379178114,71.53376293418955,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         1.49230231 0.         0.         0.        ],[0.         0.         1.40842584 0.         0.         0.        ],[  0.     0.   106.75   0.     0.     0.  ],[  0.     0.   100.75   0.     0.     0.  ],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.4510000000000085,0.0,-0.034263540731876097,,TTB_SAT,True,False,False,False,,
PCWdMJAPeV3vIAW,True,505,75,0.3,1,True,False,1.0084748381875028,0.9245983614876828,72.14,66.14,6,72.14,66.14,1.0084748381875028,0.9245983614876828,71.53376293418955,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         1.00847484 0.         0.         0.        ],[0.         0.         0.92459836 0.         0.         0.        ],[ 0.    0.   72.14  0.    0.    0.  ],[ 0.    0.   66.14  0.    0.    0.  ],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.440892098500626e-16,,TTB_SAT,True,False,False,False,,
q8OiXnEuGsljtb2,True,505,75,0.3,1,True,False,0.5611336291217959,0.4492983268553693,40.13999999999999,32.13999999999999,8,40.13999999999999,32.13999999999999,0.5611336291217959,0.4492983268553693,71.53376293418955,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[0.56113363 0.         0.         0.         0.         0.        ],[0.44929833 0.         0.         0.         0.         0.        ],[40.14  0.    0.    0.    0.    0.  ],[32.14  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.220446049250313e-16,1.1102230246251563e-16,,WADD,False,False,True,False,,
nQ4KJRm5qzDmfGs,True,505,75,0.3,1,True,False,0.3883480871201668,0.29049219763704337,27.78,20.78,7,27.78,20.78,0.3883480871201668,0.29049219763704337,71.53376293418955,-1.0,0.002834467120181407,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[0.38834809 0.         0.         0.         0.         0.        ],[0.2904922 0.        0.        0.        0.        0.       ],[27.78  0.    0.    0.    0.    0.  ],[20.78  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.105427357601002e-15,0.5527000000000051,0.0,0.007726421445331755,,TTB_SAT,True,False,False,False,,
02RpShoPR0hc5AX,True,505,75,0.3,1,True,False,0.6385795759412964,0.5267442736748698,45.67999999999999,37.67999999999999,8,45.67999999999999,37.67999999999999,0.6385795759412964,0.5267442736748698,71.53376293418955,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[0.63857958 0.         0.         0.         0.         0.        ],[0.52674427 0.         0.         0.         0.         0.        ],[45.68  0.    0.    0.    0.    0.  ],[37.68  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.335945000000009,0.8612549999999928,-0.03265513939409348,0.012039839156683718,,WADD,False,False,True,False,,
lIbaNiqegro6KIA,True,505,75,0.3,1,True,False,0.6415152526257902,0.5296799503593635,45.89,37.89,8,45.89,37.89,0.6415152526257902,0.5296799503593635,71.53376293418955,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[0.64151525 0.         0.         0.         0.         0.        ],[0.52967995 0.         0.         0.         0.         0.        ],[45.89  0.    0.    0.    0.    0.  ],[37.89  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.105427357601002e-15,7.105427357601002e-15,-1.1102230246251563e-16,0.0,,WADD,False,False,True,False,,
IBOZgXFSkyvyiUf,True,505,75,0.3,1,True,False,0.4997640070030944,0.3879287047366676,35.75,27.75,8,35.75,27.75,0.4997640070030944,0.3879287047366676,71.53376293418955,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[0.49976401 0.         0.         0.         0.         0.        ],[0.3879287 0.        0.        0.        0.        0.       ],[35.75  0.    0.    0.    0.    0.  ],[27.75  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9993000000000016,1.1102230246251563e-16,0.013969627194355015,,WADD,False,False,True,False,,
VHZfp8VcgwqWdru,True,505,75,0.3,1,True,False,1.3341951560384706,1.2083804409887406,95.44,86.44,9,95.44,86.44,1.3341951560384706,1.2083804409887406,71.53376293418955,0.0,0.00308641975308642,0.07638888888888888,TTB_SAT,False,False,False,False,True,False,[1.33419516 0.         0.         0.         0.         0.        ],[1.20838044 0.         0.         0.         0.         0.        ],[95.44  0.    0.    0.    0.    0.  ],[86.44  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-4.263256414560601e-14,-3.3627000000000464,-4.440892098500626e-16,-0.04700857136641412,,WADD,False,False,True,False,,
12Smwv1zSNyuuxE,True,505,75,0.3,1,True,False,0.5303789209985285,0.4185436187321017,37.939999999999976,29.93999999999999,8,37.939999999999976,29.93999999999999,0.5303789209985285,0.4185436187321017,71.53376293418955,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[0.53037892 0.         0.         0.         0.         0.        ],[0.41854362 0.         0.         0.         0.         0.        ],[37.94  0.    0.    0.    0.    0.  ],[29.94  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4210854715202004e-14,-0.446700000000007,-1.1102230246251563e-16,-0.00624460369030161,,WADD,False,False,True,False,,
rVjVpCboG0KJwv1,True,505,75,0.3,1,True,False,1.113040845806612,1.0291643691067918,79.62,73.62,6,79.62,73.62,1.113040845806612,1.0291643691067918,71.53376293418955,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         1.11304085 0.         0.         0.        ],[0.         0.         1.02916437 0.         0.         0.        ],[ 0.    0.   79.62  0.    0.    0.  ],[ 0.    0.   73.62  0.    0.    0.  ],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.8421709430404014e-14,-0.8370999999999924,0.0,-0.01170216644090294,,TTB_SAT,True,False,False,False,,
YwmSZ9XOPRdJfbN,True,505,75,0.3,1,True,False,1.2588461211364657,1.1330314060867357,90.05,81.05,9,90.05,81.05,1.2588461211364657,1.1330314060867357,71.53376293418955,-1.0,0.00720164609053498,0.0640432098765432,TTB_SAT,False,False,False,False,True,False,[1.25884612 0.         0.         0.         0.         0.        ],[1.13303141 0.         0.         0.         0.         0.        ],[90.05  0.    0.    0.    0.    0.  ],[81.05  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.229200000000019,4.1055000000000215,0.10105997089305664,0.05739247918185186,,WADD,False,False,True,False,,
WdVOkNPSiCkiKDf,True,505,75,0.3,1,True,False,1.6716581806274131,1.5598228783609864,119.58,111.58,8,119.58,111.58,1.6716581806274131,1.5598228783609864,71.53376293418955,-1.0,0.003472222222222222,0.09375,TTB_SAT,False,False,False,False,True,False,[1.67165818 0.         0.         0.         0.         0.        ],[1.55982288 0.         0.         0.         0.         0.        ],[119.58   0.     0.     0.     0.     0.  ],[111.58   0.     0.     0.     0.     0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.19798399999999,18.13758399999999,0.3242941940764661,0.2535527736278376,,WADD,False,False,True,False,,
EDYV3TvmyqJrQOZ,True,505,75,0.3,1,True,False,0.3253009354674687,0.1855068076344353,23.27,13.27,10,23.27,13.27,0.3253009354674687,0.1855068076344353,71.53376293418955,-0.42857142857142855,0.008888888888888889,0.0475,TTB_SAT,False,False,False,False,True,False,[0.32530094 0.         0.         0.         0.         0.        ],[0.18550681 0.         0.         0.         0.         0.        ],[23.27  0.    0.    0.    0.    0.  ],[13.27  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.2462000000000053,0.0,-0.03140055699385588,,WADD,False,False,True,False,,
Z6igLUgOZ1o22OJ,True,306,75,0.3,4,True,False,1.0773933432091882,0.7978050875431214,77.07,57.06999999999999,5,77.07,57.06999999999999,1.0773933432091882,0.7978050875431214,71.53376293418955,-1.0,0.01888888888888889,0.0675,Other,False,False,False,False,False,True,[0.         0.         0.         0.         0.         1.07739334],[0.         0.         0.         0.         0.         0.79780509],[ 0.    0.    0.    0.    0.   77.07],[ 0.    0.    0.    0.    0.   57.07],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-7.3318379999999905,-17.915838000000008,-0.1024947898623092,-0.2504528947607917,,SAT_TTB,False,True,False,False,,
3uXiz4V3sUrSmY9,True,306,75,0.3,4,True,False,0.8795846523254461,0.5440787455261661,62.92,38.92,6,62.92,38.92,0.8795846523254461,0.5440787455261661,71.53376293418955,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         0.87958465 0.         0.         0.        ],[0.         0.         0.54407875 0.         0.         0.        ],[ 0.    0.   62.92  0.    0.    0.  ],[ 0.    0.   38.92  0.    0.    0.  ],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.642696000000022,2.955495999999989,0.12081981494460448,0.04131609856340202,,TTB_SAT,True,False,False,False,,
si1lNmExwYp0qHd,True,306,75,0.3,4,True,False,0.9626223642582679,0.6271164574589879,68.86000000000001,44.86000000000002,6,68.86000000000001,44.86000000000002,0.9626223642582679,0.6271164574589879,71.53376293418955,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         0.96262236 0.         0.         0.        ],[0.         0.         0.62711646 0.         0.         0.        ],[ 0.    0.   68.86  0.    0.    0.  ],[ 0.    0.   44.86  0.    0.    0.  ],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.3567999999999865,3.3306690738754696e-16,-0.08886433118090276,,TTB_SAT,True,False,False,False,,
klD1PHboiI6GI83,True,306,75,0.3,4,True,False,0.22031554546486065,-0.3388609658672729,15.76,-24.24,10,15.76,-24.24,0.22031554546486065,-0.3388609658672729,71.53376293418955,-0.7142857142857143,0.005555555555555554,0.052499999999999984,Other,False,False,False,False,False,True,[0.         0.         0.         0.         0.         0.22031555],[-0.         -0.         -0.         -0.         -0.         -0.33886097],[ 0.    0.    0.    0.    0.   15.76],[ -0.    -0.    -0.    -0.    -0.   -24.24],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.3290705182007506e-15,-16.0,0.0,-0.22367060453285345,,WADD,False,False,True,False,,
mlhb2P64mtEuQDH,True,306,75,0.3,4,True,False,0.7550280844262133,0.4195221776269332,54.01,30.01,6,54.01,30.01,0.7550280844262133,0.4195221776269332,71.53376293418955,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         0.75502808 0.         0.         0.        ],[0.         0.         0.41952218 0.         0.         0.        ],[ 0.    0.   54.01  0.    0.    0.  ],[ 0.    0.   30.01  0.    0.    0.  ],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.105427357601002e-15,3.3306690738754696e-16,-5.551115123125783e-17,,TTB_SAT,True,False,False,False,,
Q8ZMcp5SHNKniCj,True,306,75,0.3,4,True,False,0.6917013445178491,0.4121130888517824,49.48,29.48,5,49.48,29.48,0.6917013445178491,0.4121130888517824,71.53376293418955,-1.0,0.005555555555555557,0.1875,SAT_TTB,False,False,False,True,False,False,[0.         0.69170134 0.         0.         0.         0.        ],[0.         0.41211309 0.         0.         0.         0.        ],[ 0.   49.48  0.    0.    0.    0.  ],[ 0.   29.48  0.    0.    0.    0.  ],0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4210854715202004e-14,-2.1648000000000103,0.0,-0.030262632793295108,,TTB_SAT,True,False,False,False,,
