problem_id,display_ev,pid,sigma,alpha,cost,probabilities,payoff_matrix,choice,best_choice,bad_choice,nr_clicks,payoff_gross,payoff_net,payoff_gross_relative,payoff_net_relative,payoff_perfect,payoff_gross_relative_bestBet,payoff_net_relative_bestBet,payoff_gross_bestBet,payoff_net_bestBet,processing_pattern,click_var_gamble,click_var_outcome,strategy,Rand,WADD,TTB,SAT_TTB,TTB_SAT,Other,payoff_gross_relative_by_strategy,payoff_net_relative_by_strategy,payoff_gross_by_strategy,payoff_net_by_strategy,under_performance,km_strategy,km_TTB_SAT,km_TTB,km_SAT_TTB,km_WADD,cluster_centers,cluster_points
55wGWrG0AsulSFG,True,311,75,0.3,1,"[0.51, 0.17, 0.01, 0.31]","[[61, -42, -94, -52, -163, 53], [85, -65, -84, 88, 40, 87], [53, -6, 64, -32, 83, -117], [101, 67, 39, -108, -29, 8]]",0,0,False,6,77.4,71.4,1.0,0.9224806201550388,77.4,1.0,0.9224806201550388,77.4,71.4,0.0,0.018518518518518517,0.07638888888888888,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.92248062 0.         0.         0.         0.         0.        ],[77.4  0.   0.   0.   0.   0. ],[71.4  0.   0.   0.   0.   0. ],,TTB_SAT,True,False,False,False,,
Gq2ftjqDBmr2chN,True,311,75,0.3,1,"[0.03, 0.03, 0.2, 0.74]","[[26, 3, -7, -50, 62, 37], [170, -11, -37, 11, -44, 59], [-158, -3, -108, -8, -23, -72], [5, 21, 96, 148, 8, -72]]",3,3,False,3,106.75,103.75,1.0,0.9718969555035128,106.75,1.0,0.9718969555035128,106.75,103.75,-1.0,0.02777777777777778,0.1875,SAT_TTB,False,False,False,True,False,False,[0. 1. 0. 0. 0. 0.],[0.         0.97189696 0.         0.         0.         0.        ],[  0.   106.75   0.     0.     0.     0.  ],[  0.   103.75   0.     0.     0.     0.  ],,SAT_TTB,False,False,True,False,,
PCWdMJAPeV3vIAW,True,311,75,0.3,1,"[0.06000000000000001, 0.04, 0.88, 0.02]","[[-131, 85, 56, -12, -48, 108], [77, -51, -7, -137, 64, 40], [-42, 53, -43, -68, 81, 65], [67, -79, -44, 141, 59, -110]]",4,4,False,6,72.14,66.14,1.0,0.9168283892431384,72.14,1.0,0.9168283892431384,72.14,66.14,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0. 0. 1. 0. 0. 0.],[0.         0.         0.91682839 0.         0.         0.        ],[ 0.    0.   72.14  0.    0.    0.  ],[ 0.    0.   66.14  0.    0.    0.  ],,TTB,False,True,False,False,,
q8OiXnEuGsljtb2,True,311,75,0.3,1,"[0.06, 0.01, 0.6, 0.33]","[[15, 90, 55, -167, -78, -16], [-46, -81, 39, 134, 26, -7], [46, -19, 69, -177, 14, -104], [-32, -73, -15, 28, 203, 27]]",2,2,False,7,40.13999999999999,33.13999999999999,0.5655910948288007,0.4669578695223332,70.97000000000001,0.5655910948288007,0.4669578695223332,40.13999999999999,33.13999999999999,-1.0,0.002834467120181405,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[0.56559109 0.         0.         0.         0.         0.        ],[0.46695787 0.         0.         0.         0.         0.        ],[40.14  0.    0.    0.    0.    0.  ],[33.14  0.    0.    0.    0.    0.  ],,TTB,False,True,False,False,,
nQ4KJRm5qzDmfGs,True,311,75,0.3,1,"[0.38, 0.05, 0.02, 0.55]","[[13, 44, -5, 28, -6, -76], [-40, 25, 9, -196, 123, -17], [-133, 45, -113, -55, 31, -16], [50, -67, -24, -11, -31, -43]]",0,0,False,7,27.780000000000005,20.780000000000005,1.0,0.7480201583873292,27.780000000000005,1.0,0.7480201583873292,27.780000000000005,20.780000000000005,-1.0,0.002834467120181407,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.74802016 0.         0.         0.         0.         0.        ],[27.78  0.    0.    0.    0.    0.  ],[20.78  0.    0.    0.    0.    0.  ],,TTB,False,True,False,False,,
02RpShoPR0hc5AX,True,311,75,0.3,1,"[0.02, 0.47, 0.14, 0.37]","[[-69, 20, -39, -17, -12, -39], [-84, 32, 105, 26, 11, 10], [55, 72, -55, -6, -46, 98], [-48, 65, 13, 95, 7, -61]]",3,3,False,6,46.19,40.19,0.9318135969336292,0.8107726447448054,49.56999999999999,0.9318135969336292,0.8107726447448054,46.19,40.19,1.0,0.02777777777777778,0.0625,TTB_SAT,False,False,False,False,True,False,[0.9318136 0.        0.        0.        0.        0.       ],[0.81077264 0.         0.         0.         0.         0.        ],[46.19  0.    0.    0.    0.    0.  ],[40.19  0.    0.    0.    0.    0.  ],,TTB_SAT,True,False,False,False,,
lIbaNiqegro6KIA,True,311,75,0.3,1,"[0.04, 0.29, 0.65, 0.02]","[[140, 81, 49, 185, 81, -77], [52, 14, -168, 7, -3, 51], [-119, 61, -183, 64, -31, 6], [49, -53, -44, -94, 23, -90]]",3,3,False,6,49.15,43.15,1.0,0.8779247202441506,49.15,1.0,0.8779247202441506,49.15,43.15,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0. 0. 1. 0. 0. 0.],[0.         0.         0.87792472 0.         0.         0.        ],[ 0.    0.   49.15  0.    0.    0.  ],[ 0.    0.   43.15  0.    0.    0.  ],,TTB,False,True,False,False,,
IBOZgXFSkyvyiUf,True,311,75,0.3,1,"[0.37, 0.44, 0.17, 0.02]","[[15, -30, 29, -47, -45, -53], [-99, -104, 26, 20, -32, -84], [159, -28, 100, -106, 63, 32], [61, -31, -171, -16, -79, -55]]",2,2,False,8,35.75,27.75,1.0,0.7762237762237763,35.75,1.0,0.7762237762237763,35.75,27.75,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.77622378 0.         0.         0.         0.         0.        ],[35.75  0.    0.    0.    0.    0.  ],[27.75  0.    0.    0.    0.    0.  ],,TTB_SAT,True,False,False,False,,
VHZfp8VcgwqWdru,True,311,75,0.3,1,"[0.01999999999999999, 0.01, 0.47, 0.5]","[[-90, 14, -114, -41, 210, 42], [-91, 101, 22, 57, 105, 86], [94, -30, 150, -10, -154, 52], [-78, -66, 54, 90, -24, 34]]",2,2,False,8,95.44,87.44,1.0,0.9161777032690696,95.44,1.0,0.9161777032690696,95.44,87.44,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.9161777 0.        0.        0.        0.        0.       ],[95.44  0.    0.    0.    0.    0.  ],[87.44  0.    0.    0.    0.    0.  ],,TTB_SAT,True,False,False,False,,
12Smwv1zSNyuuxE,True,311,75,0.3,1,"[0.010000000000000111, 0.58, 0.06, 0.35]","[[-120, 22, -32, -105, -105, 26], [-6, -42, -123, 68, 59, -90], [87, -117, 56, -95, 34, -15], [-72, 54, 86, 15, -103, -66]]",3,3,False,8,37.939999999999976,29.93999999999999,1.0,0.7891407485503426,37.939999999999976,1.0,0.7891407485503426,37.939999999999976,29.93999999999999,-1.0,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.78914075 0.         0.         0.         0.         0.        ],[37.94  0.    0.    0.    0.    0.  ],[29.94  0.    0.    0.    0.    0.  ],,TTB_SAT,True,False,False,False,,
rVjVpCboG0KJwv1,True,311,75,0.3,1,"[0.09, 0.1, 0.61, 0.2]","[[10, -11, 78, -20, 94, 69], [-36, -45, 82, -86, -100, 31], [-48, -38, -84, 6, 116, -74], [114, 25, -50, -68, 52, 53]]",4,4,False,6,79.62,73.62,1.0,0.9246420497362472,79.62,1.0,0.9246420497362472,79.62,73.62,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0. 0. 1. 0. 0. 0.],[0.         0.         0.92464205 0.         0.         0.        ],[ 0.    0.   79.62  0.    0.    0.  ],[ 0.    0.   73.62  0.    0.    0.  ],,TTB,False,True,False,False,,
YwmSZ9XOPRdJfbN,True,311,75,0.3,1,"[0.19, 0.01, 0.45, 0.35]","[[-78, 47, -34, 184, -97, -79], [-99, 36, -76, 99, -22, 31], [-87, 88, 57, 26, 142, 59], [88, -44, 138, 16, 128, 71]]",4,4,False,4,90.05,86.05,1.0,0.9555802332037756,90.05,1.0,0.9555802332037756,90.05,86.05,-0.3333333333333333,0.034722222222222224,0.09375,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.95558023 0.         0.         0.         0.         0.        ],[90.05  0.    0.    0.    0.    0.  ],[86.05  0.    0.    0.    0.    0.  ],,SAT_TTB,False,False,True,False,,
WdVOkNPSiCkiKDf,True,311,75,0.3,1,"[0.09, 0.19, 0.08, 0.64]","[[-87, -59, 53, -49, -157, -46], [-139, 11, 115, -40, -204, -116], [-51, -61, -54, 52, 84, -15], [-101, -17, 152, -16, 48, 138]]",5,5,False,2,60.94000000000001,58.94000000000001,0.5096169928081621,0.4928917879244021,119.58,0.5096169928081621,0.4928917879244021,60.94000000000001,58.94000000000001,-1.0,0.05555555555555556,0.1875,SAT_TTB,False,False,False,True,False,False,[0.         0.50961699 0.         0.         0.         0.        ],[0.         0.49289179 0.         0.         0.         0.        ],[ 0.   60.94  0.    0.    0.    0.  ],[ 0.   58.94  0.    0.    0.    0.  ],,SAT_TTB,False,False,True,False,,
EDYV3TvmyqJrQOZ,True,311,75,0.3,1,"[0.59, 0.22, 0.02, 0.17]","[[-62, -42, -7, -47, -26, -14], [-13, -71, 120, -32, 98, -95], [-68, 29, -35, -55, -23, 22], [23, 4, 10, 112, 48, -82]]",2,2,False,7,23.27,16.269999999999996,1.0,0.6991834980661796,23.27,1.0,0.6991834980661796,23.27,16.269999999999996,-1.0,0.002834467120181405,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[1. 0. 0. 0. 0. 0.],[0.6991835 0.        0.        0.        0.        0.       ],[23.27  0.    0.    0.    0.    0.  ],[16.27  0.    0.    0.    0.    0.  ],,TTB,False,True,False,False,,
tK9NSXZJXL2a1DM,True,109,75,3.2,4,"[0.29, 0.22, 0.26, 0.23]","[[27, -53, -32, -18, 75, 68], [29, 3, 15, 149, -146, 2], [9, 32, -68, 54, -108, -104], [98, 31, 97, 8, -114, -101]]",0,3,True,24,39.09,-56.91,0.8998618784530387,-1.3100828729281766,43.44000000000001,1.0,-1.2099447513812152,43.44000000000001,-52.56,0.3333333333333333,0.0,0.0,WADD,False,True,False,False,False,False,[0.         0.         0.         0.89986188 0.         0.        ],[-0.         -0.         -0.         -1.31008287 -0.         -0.        ],[ 0.    0.    0.   39.09  0.    0.  ],[ -0.    -0.    -0.   -56.91  -0.    -0.  ],,WADD,False,False,False,True,,
HO2m16im97e1RLZ,True,109,75,3.2,4,"[0.23, 0.32, 0.29, 0.16]","[[-50, 10, -163, 57, 26, 95], [13, -25, 81, 4, -24, -10], [-85, 19, -88, 37, -86, 5], [-41, 47, 116, -1, -4, -34]]",3,3,False,24,24.96,-71.03999999999998,1.0,-2.8461538461538463,24.96,1.0,-2.8461538461538463,24.96,-71.03999999999998,0.1111111111111111,0.0,0.0,WADD,False,True,False,False,False,False,[0. 0. 0. 1. 0. 0.],[-0.         -0.         -0.         -2.84615385 -0.         -0.        ],[ 0.    0.    0.   24.96  0.    0.  ],[ -0.    -0.    -0.   -71.04  -0.    -0.  ],,WADD,False,False,False,True,,
8EHleEowa3Bcw0G,True,109,75,3.2,4,"[0.13, 0.2, 0.22, 0.45]","[[59, -89, 21, -2, 37, 133], [-18, -27, 46, 2, -14, -42], [59, -48, -70, -34, 54, 132], [138, -20, 55, -19, -23, -19]]",0,0,False,24,79.15,-16.849999999999994,1.0,-0.21288692356285524,79.15,1.0,-0.21288692356285524,79.15,-16.849999999999994,0.2222222222222222,0.0,0.0,WADD,False,True,False,False,False,False,[0. 0. 0. 1. 0. 0.],[-0.         -0.         -0.         -0.21288692 -0.         -0.        ],[ 0.    0.    0.   79.15  0.    0.  ],[ -0.    -0.    -0.   -16.85  -0.    -0.  ],,WADD,False,False,False,True,,
B7AmiGrF0VHtZKs,True,109,75,3.2,4,"[0.45, 0.2, 0.18, 0.17]","[[40, -1, 19, 112, 19, 75], [47, -114, -98, -38, 13, 86], [-90, -72, -11, -87, 87, 65], [-102, 34, -87, 15, -12, 57]]",5,5,False,24,72.34,-23.66,1.0,-0.32706662980370466,72.34,1.0,-0.32706662980370466,72.34,-23.66,-0.3333333333333333,0.0,0.0,WADD,False,True,False,False,False,False,[0. 0. 0. 1. 0. 0.],[-0.         -0.         -0.         -0.32706663 -0.         -0.        ],[ 0.    0.    0.   72.34  0.    0.  ],[ -0.    -0.    -0.   -23.66  -0.    -0.  ],,WADD,False,False,False,True,,
2O9UAcifjV8B4g6,True,109,75,3.2,4,"[0.2, 0.3, 0.19, 0.31]","[[2, 30, -23, 26, 24, -26], [-77, 73, -11, 60, -57, 2], [-44, -40, -49, -44, 100, -98], [31, 24, -31, -144, -34, -8]]",1,1,False,24,27.74,-68.26,1.0,-2.4607065609228562,27.74,1.0,-2.4607065609228562,27.74,-68.26,0.3,0.0,0.0,WADD,False,True,False,False,False,False,[0. 0. 0. 1. 0. 0.],[-0.         -0.         -0.         -2.46070656 -0.         -0.        ],[ 0.    0.    0.   27.74  0.    0.  ],[ -0.    -0.    -0.   -68.26  -0.    -0.  ],,WADD,False,False,False,True,,
l6dGWbHa5ETDOcj,True,109,75,3.2,4,"[0.14, 0.45, 0.05, 0.36]","[[-85, 44, -96, -82, -36, 62], [-103, 20, 12, 8, 1, -43], [41, -70, 89, 62, 54, 43], [19, -133, -24, 127, 45, 36]]",3,3,False,24,40.94,-55.06,1.0,-1.3448949682462141,40.94,1.0,-1.3448949682462141,40.94,-55.06,0.5384615384615384,0.0,0.0,WADD,False,True,False,False,False,False,[0. 0. 0. 1. 0. 0.],[-0.         -0.         -0.         -1.34489497 -0.         -0.        ],[ 0.    0.    0.   40.94  0.    0.  ],[ -0.    -0.    -0.   -55.06  -0.    -0.  ],,WADD,False,False,False,True,,
6lht0ZurQP2rMOw,True,109,75,3.2,4,"[0.4, 0.14, 0.2, 0.26]","[[-33, -36, -64, -39, -109, 24], [-9, 26, 36, 11, 43, 38], [61, -11, 147, 71, 140, 2], [13, -125, 64, -113, -76, 69]]",3,5,True,24,-29.24,-125.24,-0.8791340950090197,-3.7654840649428736,33.260000000000005,1.0,-1.886349969933854,33.260000000000005,-62.74,0.07692307692307693,0.0,0.0,WADD,False,True,False,False,False,False,[-0.        -0.        -0.        -0.8791341 -0.        -0.       ],[-0.         -0.         -0.         -3.76548406 -0.         -0.        ],[ -0.    -0.    -0.   -29.24  -0.    -0.  ],[  -0.     -0.     -0.   -125.24   -0.     -0.  ],,WADD,False,False,False,True,,
U6NalRd3JS7aHgM,True,109,75,3.2,4,"[0.06, 0.31, 0.35, 0.28]","[[7, -95, 8, -33, 43, -148], [36, -62, 14, 74, 0, 49], [-64, -38, 68, 51, -33, -99], [-18, -90, 7, 63, -23, -100]]",3,3,False,24,56.45,-39.55,1.0,-0.7006200177147918,56.45,1.0,-0.7006200177147918,56.45,-39.55,0.1,0.0,0.0,WADD,False,True,False,False,False,False,[0. 0. 0. 1. 0. 0.],[-0.         -0.         -0.         -0.70062002 -0.         -0.        ],[ 0.    0.    0.   56.45  0.    0.  ],[ -0.    -0.    -0.   -39.55  -0.    -0.  ],,WADD,False,False,False,True,,
iubSyA0EPXwngsD,True,109,75,3.2,4,"[0.3, 0.22, 0.08, 0.4]","[[-96, -56, -98, 47, -66, 28], [14, -71, 27, 42, 25, -47], [-2, 87, 17, -40, 66, -69], [112, -22, -4, -108, -63, 30]]",0,0,False,24,18.920000000000005,-77.08,1.0,-4.073995771670189,18.920000000000005,1.0,-4.073995771670189,18.920000000000005,-77.08,0.4117647058823529,0.0,0.0,WADD,False,True,False,False,False,False,[0. 0. 0. 1. 0. 0.],[-0.         -0.         -0.         -4.07399577 -0.         -0.        ],[ 0.    0.    0.   18.92  0.    0.  ],[ -0.    -0.    -0.   -77.08  -0.    -0.  ],,WADD,False,False,False,True,,
KUyNdHbCfa4jtIt,True,109,75,3.2,4,"[0.15, 0.31, 0.28, 0.26]","[[-51, -5, -21, 22, 85, -162], [116, -83, -48, -153, -19, -15], [-145, 63, 35, 42, -11, 57], [65, 89, -67, -6, 64, -24]]",1,4,True,24,14.3,-81.7,0.7002938295788442,-4.0009794319294825,20.42,1.0,-3.701273261508325,20.42,-75.58,0.25,0.0,0.0,WADD,False,True,False,False,False,False,[0.         0.         0.         0.70029383 0.         0.        ],[-0.         -0.         -0.         -4.00097943 -0.         -0.        ],[ 0.   0.   0.  14.3  0.   0. ],[ -0.   -0.   -0.  -81.7  -0.   -0. ],,WADD,False,False,False,True,,
KKfFP00BlY0FyTD,True,109,75,3.2,4,"[0.05, 0.47, 0.28, 0.2]","[[-16, 29, 52, 15, -102, 114], [68, 33, 81, -31, 134, 13], [36, -22, 1, 47, 23, -38], [-171, -81, 65, 13, 28, -35]]",2,4,True,24,53.95,-42.05,0.7715961098398171,-0.6014016018306637,69.91999999999999,1.0,-0.3729977116704808,69.91999999999999,-26.08000000000001,0.42857142857142855,0.0,0.0,WADD,False,True,False,False,False,False,[0.         0.         0.         0.77159611 0.         0.        ],[-0.        -0.        -0.        -0.6014016 -0.        -0.       ],[ 0.    0.    0.   53.95  0.    0.  ],[ -0.    -0.    -0.   -42.05  -0.    -0.  ],,WADD,False,False,False,True,,
fNApTMMb9VDwixr,True,109,75,3.2,4,"[0.31, 0.14, 0.41, 0.14]","[[-17, -40, -75, -19, -145, 57], [-60, -77, 11, -48, -57, 46], [65, 14, 45, 68, 43, -74], [-43, -100, 101, 144, 15, -52]]",3,3,False,24,35.43,-60.57,1.0,-1.7095681625740895,35.43,1.0,-1.7095681625740895,35.43,-60.57,0.2,0.0,0.0,WADD,False,True,False,False,False,False,[0. 0. 0. 1. 0. 0.],[-0.         -0.         -0.         -1.70956816 -0.         -0.        ],[ 0.    0.    0.   35.43  0.    0.  ],[ -0.    -0.    -0.   -60.57  -0.    -0.  ],,WADD,False,False,False,True,,
aIfvrznIQLqTBd0,True,109,75,3.2,4,"[0.31, 0.33, 0.09, 0.27]","[[82, 45, 5, -120, -5, -22], [-3, -132, 45, 78, 5, 2], [-12, -14, 14, -43, 10, 89], [-114, 72, 25, 56, 74, 101]]",5,5,False,24,29.120000000000005,-66.88,1.0,-2.296703296703296,29.120000000000005,1.0,-2.296703296703296,29.120000000000005,-66.88,0.4444444444444444,0.0,0.0,WADD,False,True,False,False,False,False,[0. 0. 0. 1. 0. 0.],[-0.        -0.        -0.        -2.2967033 -0.        -0.       ],[ 0.    0.    0.   29.12  0.    0.  ],[ -0.    -0.    -0.   -66.88  -0.    -0.  ],,WADD,False,False,False,True,,
f2xpn3YCjwjoU5x,True,109,75,3.2,4,"[0.25, 0.11, 0.47, 0.17]","[[-22, -114, 79, 5, 92, -114], [-33, 60, -77, -61, 40, 174], [-71, 31, -34, -6, -5, 13], [-49, 92, 93, 56, 67, -111]]",3,4,True,24,1.2400000000000009,-94.76,0.03402854006586172,-2.600439077936334,36.44,1.0,-1.6344676180021955,36.44,-59.56,0.4666666666666667,0.0,0.0,WADD,False,True,False,False,False,False,[0.         0.         0.         0.03402854 0.         0.        ],[-0.         -0.         -0.         -2.60043908 -0.         -0.        ],[0.   0.   0.   1.24 0.   0.  ],[ -0.    -0.    -0.   -94.76  -0.    -0.  ],,WADD,False,False,False,True,,
B9PWF5Bu1hHzIBA,True,109,75,3.2,4,"[0.19, 0.51, 0.1, 0.2]","[[87, 10, 22, -15, 44, 161], [93, 107, -71, -46, 3, 182], [-167, 82, -41, 30, -43, -5], [127, 73, -100, -78, 2, -23]]",5,5,False,24,118.31000000000002,22.31000000000001,1.0,0.18857239455667327,118.31000000000002,1.0,0.18857239455667327,118.31000000000002,22.31000000000001,-0.1111111111111111,0.0,0.0,WADD,False,True,False,False,False,False,[0. 0. 0. 1. 0. 0.],[0.         0.         0.         0.18857239 0.         0.        ],[  0.     0.     0.   118.31   0.     0.  ],[ 0.    0.    0.   22.31  0.    0.  ],,WADD,False,False,False,True,,
SaPACZPUDlvdmkP,True,109,75,3.2,4,"[0.48, 0.25, 0.24, 0.03]","[[11, -192, -3, -131, 0, 63], [99, -2, -149, 65, -106, 101], [12, -17, -175, -95, 44, -177], [15, -23, -34, 84, -149, 28]]",0,0,False,24,33.36,-62.64,1.0,-1.8776978417266188,33.36,1.0,-1.8776978417266188,33.36,-62.64,0.5294117647058824,0.0,0.0,WADD,False,True,False,False,False,False,[0. 0. 0. 1. 0. 0.],[-0.         -0.         -0.         -1.87769784 -0.         -0.        ],[ 0.    0.    0.   33.36  0.    0.  ],[ -0.    -0.    -0.   -62.64  -0.    -0.  ],,WADD,False,False,False,True,,
X1an3is3yUOfCuZ,True,109,75,3.2,4,"[0.08000000000000002, 0.33, 0.16, 0.43]","[[11, 127, 163, 10, -12, 60], [-29, 43, 18, 65, 3, -22], [-22, -34, 11, -101, 22, 34], [-98, 115, -44, -8, 33, -7]]",2,1,True,24,1.8200000000000043,-94.18,0.026623756582797014,-1.3777062609713282,68.36,1.0,-0.4043300175541252,68.36,-27.64,0.625,0.0,0.0,WADD,False,True,False,False,False,False,[0.         0.         0.         0.02662376 0.         0.        ],[-0.         -0.         -0.         -1.37770626 -0.         -0.        ],[0.   0.   0.   1.82 0.   0.  ],[ -0.    -0.    -0.   -94.18  -0.    -0.  ],,WADD,False,False,False,True,,
uosTR7R5rWOZ2TL,True,109,75,3.2,4,"[0.3, 0.28, 0.07, 0.35]","[[-9, -78, -36, -68, -82, 62], [135, -24, -85, -12, 1, -37], [-114, 88, -33, 158, -29, -49], [34, 60, -124, 8, -30, 180]]",0,5,True,24,39.02,-56.98,0.5754313523079193,-0.8402890429140246,67.80999999999999,1.0,-0.4157203952219439,67.80999999999999,-28.19000000000001,0.4444444444444444,0.0,0.0,WADD,False,True,False,False,False,False,[0.         0.         0.         0.57543135 0.         0.        ],[-0.         -0.         -0.         -0.84028904 -0.         -0.        ],[ 0.    0.    0.   39.02  0.    0.  ],[ -0.    -0.    -0.   -56.98  -0.    -0.  ],,WADD,False,False,False,True,,
aA237K2hoPccOCz,True,109,75,3.2,4,"[0.15, 0.13, 0.43, 0.29]","[[1, 65, 8, 6, 47, 37], [23, -138, 57, 1, -97, -73], [-83, -200, 54, 89, 118, -117], [-32, 87, 70, -56, -19, -5]]",3,2,True,24,23.06,-72.94,0.44235564933819305,-1.3991943218875889,52.13,1.0,-0.8415499712257819,52.13,-43.87000000000001,0.5789473684210527,0.0,0.0,WADD,False,True,False,False,False,False,[0.         0.         0.         0.44235565 0.         0.        ],[-0.         -0.         -0.         -1.39919432 -0.         -0.        ],[ 0.    0.    0.   23.06  0.    0.  ],[ -0.    -0.    -0.   -72.94  -0.    -0.  ],,WADD,False,False,False,True,,
aYhiKG1buBq3xGu,True,109,75,3.2,4,"[0.1, 0.54, 0.15, 0.21]","[[11, 99, 37, 96, -15, -10], [-102, 110, 161, -24, -71, 37], [-55, 8, 9, 21, 70, 82], [-34, -16, 17, 136, 62, 150]]",2,2,False,24,95.56,-0.4399999999999977,1.0,-0.004604437002930072,95.56,1.0,-0.004604437002930072,95.56,-0.4399999999999977,0.6,0.0,0.0,WADD,False,True,False,False,False,False,[0. 0. 0. 1. 0. 0.],[-0.         -0.         -0.         -0.00460444 -0.         -0.        ],[ 0.    0.    0.   95.56  0.    0.  ],[-0.   -0.   -0.   -0.44 -0.   -0.  ],,WADD,False,False,False,True,,
Z6igLUgOZ1o22OJ,True,374,75,0.3,4,"[0.029999999999999992, 0.01, 0.77, 0.19]","[[-40, -36, -135, 25, -23, -26], [75, -26, -49, -47, -134, -139], [-4, -30, -59, 98, 129, -6], [72, -44, 39, 7, -30, 7]]",4,4,False,4,91.6,75.6,1.0,0.8253275109170306,91.6,1.0,0.8253275109170306,91.6,75.6,-1.0,0.01388888888888889,0.1875,SAT_TTB,False,False,False,True,False,False,[0. 1. 0. 0. 0. 0.],[0.         0.82532751 0.         0.         0.         0.        ],[ 0.  91.6  0.   0.   0.   0. ],[ 0.  75.6  0.   0.   0.   0. ],,TTB,False,True,False,False,,
3uXiz4V3sUrSmY9,True,374,75,0.3,4,"[0.06, 0.26, 0.14, 0.54]","[[-101, -31, 34, -10, 30, -23], [-98, -42, -2, 84, 60, -107], [65, -46, -22, -61, -87, 97], [84, 85, 84, 93, 18, -17]]",4,0,True,4,14.94,-1.0599999999999987,0.2374443738080101,-0.01684678957406228,62.92,0.3642720915448189,0.10998092816274642,22.920000000000005,6.9200000000000035,-0.3333333333333333,0.03472222222222223,0.09375,TTB_SAT,False,False,False,False,True,False,[0.23744437 0.         0.         0.         0.         0.        ],[-0.01684679 -0.         -0.         -0.         -0.         -0.        ],[14.94  0.    0.    0.    0.    0.  ],[-1.06 -0.   -0.   -0.   -0.   -0.  ],,SAT_TTB,False,False,True,False,,
si1lNmExwYp0qHd,True,374,75,0.3,4,"[0.06, 0.07, 0.81, 0.06]","[[-69, 74, -146, 18, -66, -39], [-59, 123, 55, -117, -17, -38], [32, 53, 83, 32, -9, -48], [-24, -104, 109, 21, 25, 52]]",1,2,True,6,49.74000000000001,25.74000000000001,0.7223351728144061,0.3738019169329074,68.86000000000001,1.0,0.6514667441185014,68.86000000000001,44.86000000000002,0.3333333333333333,0.037037037037037035,0.034722222222222224,Other,False,False,False,False,False,True,[0.         0.         0.         0.         0.         0.72233517],[0.         0.         0.         0.         0.         0.37380192],[ 0.    0.    0.    0.    0.   49.74],[ 0.    0.    0.    0.    0.   25.74],,SAT_TTB,False,False,True,False,,
klD1PHboiI6GI83,True,374,75,0.3,4,"[0.02000000000000001, 0.04, 0.64, 0.3]","[[-56, 69, -45, 13, -11, -81], [158, 111, -15, 70, 133, 4], [-22, 1, -38, -46, -67, -123], [-17, 31, -20, -11, -19, -48]]",1,1,False,2,15.760000000000002,7.760000000000002,1.0,0.4923857868020305,15.760000000000002,1.0,0.4923857868020305,15.760000000000002,7.760000000000002,1.0,0.13888888888888892,0.0625,Other,False,False,False,False,False,True,[0. 0. 0. 0. 0. 1.],[0.         0.         0.         0.         0.         0.49238579],[ 0.    0.    0.    0.    0.   15.76],[0.   0.   0.   0.   0.   7.76],,SAT_TTB,False,False,True,False,,
mlhb2P64mtEuQDH,True,374,75,0.3,4,"[0.5, 0.19, 0.15, 0.16]","[[-53, 18, 23, -85, 45, -33], [-49, 130, -42, -100, 156, -80], [-29, 8, -51, -42, 21, 17], [4, 19, 36, -77, -8, 23]]",1,1,False,2,37.94,29.94,0.7024625069431587,0.5543417885576745,54.01,0.7024625069431587,0.5543417885576745,37.94,29.94,1.0,0.13888888888888892,0.0625,Other,False,False,False,False,False,True,[0.         0.         0.         0.         0.         0.70246251],[0.         0.         0.         0.         0.         0.55434179],[ 0.    0.    0.    0.    0.   37.94],[ 0.    0.    0.    0.    0.   29.94],,SAT_TTB,False,False,True,False,,
Q8ZMcp5SHNKniCj,True,374,75,0.3,4,"[0.06, 0.48, 0.03, 0.43]","[[-64, -14, -37, -37, -139, 10], [-30, 23, 34, -38, 29, 130], [50, -10, -34, 126, -54, 94], [-47, -75, -77, -33, 38, -38]]",4,4,False,5,20.3,0.3000000000000007,0.4102667744543251,0.006063055780113192,49.47999999999999,0.4102667744543251,0.006063055780113192,20.3,0.3000000000000007,0.0,0.04555555555555557,0.0475,Other,False,False,False,False,False,True,[0.         0.         0.         0.         0.         0.41026677],[0.         0.         0.         0.         0.         0.00606306],[ 0.   0.   0.   0.   0.  20.3],[0.  0.  0.  0.  0.  0.3],,SAT_TTB,False,False,True,False,,
