problem_id,display_ev,pid,sigma,alpha,cost,probabilities,payoff_matrix,choice,best_choice,bad_choice,payoff_gross_relative_bestBet,payoff_net_relative_bestBet,payoff_gross_bestBet,payoff_net_bestBet,nr_clicks,payoff_gross,payoff_net,payoff_gross_relative,payoff_net_relative,payoff_perfect,processing_pattern,click_var_gamble,click_var_outcome,strategy,Rand,WADD,TTB,SAT_TTB,TTB_SAT,Other,payoff_gross_relative_by_strategy,payoff_net_relative_by_strategy,payoff_gross_by_strategy,payoff_net_by_strategy,R_TTB_SAT,R_SAT_TTB,R_TTB,R_WADD,R_Rand,R_Other,R_sigma,R_alpha,R_cost,payoff_gross_modelDiff,payoff_net_modelDiff,payoff_gross_relative_modelDiff,payoff_net_relative_modelDiff,under_performance,under_performance_exclude,km_strategy,km_Rand,km_TTB,km_SAT_TTB,km_TTB_SAT,km_WADD,cluster_centers,cluster_points
12Smwv1zSNyuuxE,False,133,75,0.3,1,"[0.010000000000000111, 0.58, 0.06, 0.35]","[[-120, 22, -32, -105, -105, 26], [-6, -42, -123, 68, 59, -90], [87, -117, 56, -95, 34, -15], [-72, 54, 86, 15, -103, -66]]",3,3,False,0.593721636255516,0.4998278614127881,37.939999999999976,31.93999999999999,6,37.939999999999976,31.93999999999999,0.593721636255516,0.4998278614127881,63.902,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         0.59372164 0.         0.         0.        ],[0.         0.         0.49982786 0.         0.         0.        ],[ 0.    0.   37.94  0.    0.    0.  ],[ 0.    0.   31.94  0.    0.    0.  ],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,33.329999999999984,41.62599999999999,0.5036878491727279,0.6889964648149325,,,TTB,False,True,False,False,False,,
rVjVpCboG0KJwv1,False,133,75,0.3,1,"[0.09, 0.1, 0.61, 0.2]","[[10, -11, 78, -20, 94, 69], [-36, -45, 82, -86, -100, 31], [-48, -38, -84, 6, 116, -74], [114, 25, -50, -68, 52, 53]]",4,4,False,1.2459703921629997,1.1520766173202717,79.62,73.62,6,79.62,73.62,1.2459703921629997,1.1520766173202717,63.902,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         1.24597039 0.         0.         0.        ],[0.         0.         1.15207662 0.         0.         0.        ],[ 0.    0.   79.62  0.    0.    0.  ],[ 0.    0.   73.62  0.    0.    0.  ],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,75.01,83.30600000000003,1.1559366050802116,1.341245220722416,,,TTB,False,True,False,False,False,,
YwmSZ9XOPRdJfbN,False,133,75,0.3,1,"[0.19, 0.01, 0.45, 0.35]","[[-78, 47, -34, 184, -97, -79], [-99, 36, -76, 99, -22, 31], [-87, 88, 57, 26, 142, 59], [88, -44, 138, 16, 128, 71]]",1,1,False,0.5240837532471597,0.4771368658257958,33.49,30.49,3,33.49,30.49,0.5240837532471597,0.4771368658257958,63.902,-1.0,0.02777777777777778,0.1875,TTB_SAT,False,False,False,False,True,False,[0.52408375 0.         0.         0.         0.         0.        ],[0.47713687 0.         0.         0.         0.         0.        ],[33.49  0.    0.    0.    0.    0.  ],[30.49  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.88000000000001,40.176,0.4340499661643717,0.6663054692279402,,,SAT_TTB,False,False,True,False,False,,
WdVOkNPSiCkiKDf,False,133,75,0.3,1,"[0.09, 0.19, 0.08, 0.64]","[[-87, -59, 53, -49, -157, -46], [-139, 11, 115, -40, -204, -116], [-51, -61, -54, 52, 84, -15], [-101, -17, 152, -16, 48, 138]]",2,2,False,1.871302932615568,1.7774091577728397,119.58,113.58,6,119.58,113.58,1.871302932615568,1.7774091577728397,63.902,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         1.87130293 0.         0.         0.        ],[0.         0.         1.77740916 0.         0.         0.        ],[  0.     0.   119.58   0.     0.     0.  ],[  0.     0.   113.58   0.     0.     0.  ],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,114.97,123.266,1.7812691455327796,1.966577761174984,,,TTB,False,True,False,False,False,,
EDYV3TvmyqJrQOZ,False,133,75,0.3,1,"[0.59, 0.22, 0.02, 0.17]","[[-62, -42, -7, -47, -26, -14], [-13, -71, 120, -32, 98, -95], [-68, 29, -35, -55, -23, 22], [23, 4, 10, 112, 48, -82]]",2,2,False,0.3641513567650465,0.2076617320271666,23.27,13.27,10,23.27,13.27,0.3641513567650465,0.2076617320271666,63.902,-1.0,0.0022222222222222227,0.0675,TTB_SAT,False,False,False,False,True,False,[0.36415136 0.         0.         0.         0.         0.        ],[0.20766173 0.         0.         0.         0.         0.        ],[23.27  0.    0.    0.    0.    0.  ],[13.27  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.66,22.956,0.2741175696822584,0.396830335429311,,,TTB_SAT,False,False,False,True,False,,
tK9NSXZJXL2a1DM,False,203,75,3.2,4,"[0.29, 0.22, 0.26, 0.23]","[[27, -53, -32, -18, 75, 68], [29, 3, 15, 149, -146, 2], [9, 32, -68, 54, -108, -104], [98, 31, 97, 8, -114, -101]]",4,4,False,-1.263011932894557,-1.6536140460519893,-64.67,-84.67,5,-64.67,-84.67,-1.263011932894557,-1.6536140460519893,51.203,-1.0,0.005555555555555557,0.1875,SAT_TTB,False,False,False,True,False,False,[-0.         -1.26301193 -0.         -0.         -0.         -0.        ],[-0.         -1.65361405 -0.         -0.         -0.         -0.        ],[ -0.   -64.67  -0.    -0.    -0.    -0.  ],[ -0.   -84.67  -0.    -0.    -0.    -0.  ],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-69.28,-74.98400000000002,-1.3530457199773451,-1.4644454426498448,,,TTB,False,True,False,False,False,,
HO2m16im97e1RLZ,False,203,75,3.2,4,"[0.23, 0.32, 0.29, 0.16]","[[-50, 10, -163, 57, 26, 95], [13, -25, 81, 4, -24, -10], [-85, 19, -88, 37, -86, 5], [-41, 47, 116, -1, -4, -34]]",3,3,False,0.4874714372204754,-0.21561236646290247,24.96,-11.04,9,24.96,-11.04,0.4874714372204754,-0.21561236646290247,51.203,-0.2,0.00308641975308642,0.07638888888888888,TTB_SAT,False,False,False,False,True,False,[0.48747144 0.         0.         0.         0.         0.        ],[-0.21561237 -0.         -0.         -0.         -0.         -0.        ],[24.96  0.    0.    0.    0.    0.  ],[-11.04  -0.    -0.    -0.    -0.    -0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.35,-1.3539999999999992,0.3974376501376873,-0.02644376306075816,,,TTB_SAT,False,False,False,True,False,,
8EHleEowa3Bcw0G,False,203,75,3.2,4,"[0.13, 0.2, 0.22, 0.45]","[[59, -89, 21, -2, 37, 133], [-18, -27, 46, 2, -14, -42], [59, -48, -70, -34, 54, 132], [138, -20, 55, -19, -23, -19]]",0,0,False,1.545807862820538,1.4676874401890516,79.15,75.15,1,79.15,75.15,1.545807862820538,1.4676874401890516,51.203,,0.13888888888888892,0.1875,SAT_TTB,False,False,False,True,False,False,[0.         1.54580786 0.         0.         0.         0.        ],[0.         1.46768744 0.         0.         0.         0.        ],[ 0.   79.15  0.    0.    0.    0.  ],[ 0.   75.15  0.    0.    0.    0.  ],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,74.54,84.83600000000001,1.45577407573775,1.6568560435911959,,,Rand,True,False,False,False,False,,
B7AmiGrF0VHtZKs,False,203,75,3.2,4,"[0.45, 0.2, 0.18, 0.17]","[[40, -1, 19, 112, 19, 75], [47, -114, -98, -38, 13, 86], [-90, -72, -11, -87, 87, 65], [-102, 34, -87, 15, -12, 57]]",3,3,False,0.5798488369822081,0.2673671464562623,29.69,13.689999999999998,4,29.69,13.689999999999998,0.5798488369822081,0.2673671464562623,51.203,-1.0,0.01388888888888889,0.1875,SAT_TTB,False,False,False,True,False,False,[0.         0.57984884 0.         0.         0.         0.        ],[0.         0.26736715 0.         0.         0.         0.        ],[ 0.   29.69  0.    0.    0.    0.  ],[ 0.   13.69  0.    0.    0.    0.  ],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.08,23.376,0.48981504989942,0.4565357498584067,,,SAT_TTB,False,False,True,False,False,,
2O9UAcifjV8B4g6,False,203,75,3.2,4,"[0.2, 0.3, 0.19, 0.31]","[[2, 30, -23, 26, 24, -26], [-77, 73, -11, 60, -57, 2], [-44, -40, -49, -44, 100, -98], [31, 24, -31, -144, -34, -8]]",1,1,False,0.5417651309493584,0.30740386305489914,27.74,15.739999999999998,3,27.74,15.739999999999998,0.5417651309493584,0.30740386305489914,51.203,0.0,0.06481481481481483,0.07638888888888888,Other,False,False,False,False,False,True,[0.         0.         0.         0.         0.         0.54176513],[0.         0.         0.         0.         0.         0.30740386],[ 0.    0.    0.    0.    0.   27.74],[ 0.    0.    0.    0.    0.   15.74],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,23.13,25.426,0.4517313438665703,0.4965724664570436,,,Rand,True,False,False,False,False,,
l6dGWbHa5ETDOcj,False,203,75,3.2,4,"[0.14, 0.45, 0.05, 0.36]","[[-85, 44, -96, -82, -36, 62], [-103, 20, 12, 8, 1, -43], [41, -70, 89, 62, 54, 43], [19, -133, -24, 127, 45, 36]]",3,3,False,0.7995625256332637,0.09647872194988573,40.94,4.939999999999999,9,40.94,4.939999999999999,0.7995625256332637,0.09647872194988573,51.203,-1.0,0.00308641975308642,0.07638888888888888,TTB_SAT,False,False,False,False,True,False,[0.79956253 0.         0.         0.         0.         0.        ],[0.09647872 0.         0.         0.         0.         0.        ],[40.94  0.    0.    0.    0.    0.  ],[4.94 0.   0.   0.   0.   0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.33,14.625999999999998,0.7095287385504756,0.2856473253520301,,,TTB_SAT,False,False,False,True,False,,
6lht0ZurQP2rMOw,False,203,75,3.2,4,"[0.4, 0.14, 0.2, 0.26]","[[-33, -36, -64, -39, -109, 24], [-9, 26, 36, 11, 43, 38], [61, -11, 147, 71, 140, 2], [13, -125, 64, -113, -76, 69]]",5,5,False,0.6495713141808098,0.1808487783918912,33.260000000000005,9.260000000000003,6,33.260000000000005,9.260000000000003,0.6495713141808098,0.1808487783918912,51.203,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         0.64957131 0.         0.         0.        ],[0.         0.         0.18084878 0.         0.         0.        ],[ 0.    0.   33.26  0.    0.    0.  ],[0.   0.   9.26 0.   0.   0.  ],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,28.65000000000001,18.946000000000005,0.5595375270980217,0.3700173817940356,,,TTB,False,True,False,False,False,,
U6NalRd3JS7aHgM,False,203,75,3.2,4,"[0.06, 0.31, 0.35, 0.28]","[[7, -95, 8, -33, 43, -148], [36, -62, 14, 74, 0, 49], [-64, -38, 68, 51, -33, -99], [-18, -90, 7, 63, -23, -100]]",2,2,False,0.5972306310177138,0.2066285178602816,30.58,10.579999999999998,5,30.58,10.579999999999998,0.5972306310177138,0.2066285178602816,51.203,0.0,0.04555555555555557,0.0475,TTB_SAT,False,False,False,False,True,False,[0.59723063 0.         0.         0.         0.         0.        ],[0.20662852 0.         0.         0.         0.         0.        ],[30.58  0.    0.    0.    0.    0.  ],[10.58  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.97,20.266,0.5071968439349257,0.395797121262426,,,SAT_TTB,False,False,True,False,False,,
iubSyA0EPXwngsD,False,203,75,3.2,4,"[0.3, 0.22, 0.08, 0.4]","[[-96, -56, -98, 47, -66, 28], [14, -71, 27, 42, 25, -47], [-2, 87, 17, -40, 66, -69], [112, -22, -4, -108, -63, 30]]",0,0,False,0.3695095990469309,0.2913891764154445,18.92,14.920000000000002,1,18.92,14.920000000000002,0.3695095990469309,0.2913891764154445,51.203,,0.13888888888888892,0.1875,SAT_TTB,False,False,False,True,False,False,[0.        0.3695096 0.        0.        0.        0.       ],[0.         0.29138918 0.         0.         0.         0.        ],[ 0.   18.92  0.    0.    0.    0.  ],[ 0.   14.92  0.    0.    0.    0.  ],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.310000000000002,24.605999999999998,0.27947581196414284,0.4805577798175889,,,Rand,True,False,False,False,False,,
KUyNdHbCfa4jtIt,False,203,75,3.2,4,"[0.15, 0.31, 0.28, 0.26]","[[-51, -5, -21, 22, 85, -162], [116, -83, -48, -153, -19, -15], [-145, 63, 35, 42, -11, 57], [65, 89, -67, -6, 64, -24]]",5,5,False,-0.3755639318008711,-1.1567681581157354,-19.23,-59.23,10,-19.23,-59.23,-0.3755639318008711,-1.1567681581157354,51.203,-0.3333333333333333,0.0022222222222222227,0.0675,TTB_SAT,False,False,False,False,True,False,[-0.37556393 -0.         -0.         -0.         -0.         -0.        ],[-1.15676816 -0.         -0.         -0.         -0.         -0.        ],[-19.23  -0.    -0.    -0.    -0.    -0.  ],[-59.23  -0.    -0.    -0.    -0.    -0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-23.84,-49.544,-0.4655977188836592,-0.9675995547135908,,,TTB_SAT,False,False,False,True,False,,
KKfFP00BlY0FyTD,False,203,75,3.2,4,"[0.05, 0.47, 0.28, 0.2]","[[-16, 29, 52, 15, -102, 114], [68, 33, 81, -31, 134, 13], [36, -22, 1, 47, 23, -38], [-171, -81, 65, 13, 28, -35]]",2,2,False,1.0536492002421731,0.8192879323477141,53.95,41.95,3,53.95,41.95,1.0536492002421731,0.8192879323477141,51.203,-1.0,0.02777777777777778,0.1875,SAT_TTB,False,False,False,True,False,False,[0.        1.0536492 0.        0.        0.        0.       ],[0.         0.81928793 0.         0.         0.         0.        ],[ 0.   53.95  0.    0.    0.    0.  ],[ 0.   41.95  0.    0.    0.    0.  ],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.34,51.636,0.963615413159385,1.0084565357498585,,,SAT_TTB,False,False,True,False,False,,
fNApTMMb9VDwixr,False,203,75,3.2,4,"[0.31, 0.14, 0.41, 0.14]","[[-17, -40, -75, -19, -145, 57], [-60, -77, 11, -48, -57, 46], [65, 14, 45, 68, 43, -74], [-43, -100, 101, 144, 15, -52]]",3,3,False,0.6919516434583911,0.06698826240649962,35.43,3.43,8,35.43,3.43,0.6919516434583911,0.06698826240649962,51.203,-0.6,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[0.69195164 0.         0.         0.         0.         0.        ],[0.06698826 0.         0.         0.         0.         0.        ],[35.43  0.    0.    0.    0.    0.  ],[3.43 0.   0.   0.   0.   0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.82,13.116,0.601917856375603,0.256156865808644,,,TTB,False,True,False,False,False,,
aIfvrznIQLqTBd0,False,203,75,3.2,4,"[0.31, 0.33, 0.09, 0.27]","[[82, 45, 5, -120, -5, -22], [-3, -132, 45, 78, 5, 2], [-12, -14, 14, -43, 10, 89], [-114, 72, 25, 56, 74, 101]]",2,2,False,0.4767298791086461,-0.14823350194324544,24.410000000000004,-7.589999999999996,8,24.410000000000004,-7.589999999999996,0.4767298791086461,-0.14823350194324544,51.203,-0.2,0.0034722222222222225,0.09375,TTB_SAT,False,False,False,False,True,False,[0.47672988 0.         0.         0.         0.         0.        ],[-0.1482335 -0.        -0.        -0.        -0.        -0.       ],[24.41  0.    0.    0.    0.    0.  ],[-7.59 -0.   -0.   -0.   -0.   -0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.800000000000004,2.096000000000004,0.3866960920258579,0.04093510145889895,,,TTB,False,True,False,False,False,,
f2xpn3YCjwjoU5x,False,203,75,3.2,4,"[0.25, 0.11, 0.47, 0.17]","[[-22, -114, 79, 5, 92, -114], [-33, 60, -77, -61, 40, 174], [-71, 31, -34, -6, -5, 13], [-49, 92, 93, 56, 67, -111]]",1,1,False,0.16229517801691312,-0.3064273577720055,8.310000000000002,-15.689999999999998,6,8.310000000000002,-15.689999999999998,0.16229517801691312,-0.3064273577720055,51.203,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         0.16229518 0.         0.         0.        ],[-0.         -0.         -0.30642736 -0.         -0.         -0.        ],[0.   0.   8.31 0.   0.   0.  ],[ -0.    -0.   -15.69  -0.    -0.    -0.  ],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.700000000000004,-6.003999999999998,0.07226139093412501,-0.11725875436986112,,,TTB,False,True,False,False,False,,
B9PWF5Bu1hHzIBA,False,203,75,3.2,4,"[0.19, 0.51, 0.1, 0.2]","[[87, 10, 22, -15, 44, 161], [93, 107, -71, -46, 3, 182], [-167, 82, -41, 30, -43, -5], [127, 73, -100, -78, 2, -23]]",0,0,False,1.4190574771009512,1.3409370544694648,72.66,68.66,1,72.66,68.66,1.4190574771009512,1.3409370544694648,51.203,,0.13888888888888892,0.1875,SAT_TTB,False,False,False,True,False,False,[0.         1.41905748 0.         0.         0.         0.        ],[0.         1.34093705 0.         0.         0.         0.        ],[ 0.   72.66  0.    0.    0.    0.  ],[ 0.   68.66  0.    0.    0.    0.  ],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,68.05,78.346,1.3290236900181631,1.5301056578716092,,,Rand,True,False,False,False,False,,
SaPACZPUDlvdmkP,False,203,75,3.2,4,"[0.48, 0.25, 0.24, 0.03]","[[11, -192, -3, -131, 0, 63], [99, -2, -149, 65, -106, 101], [12, -17, -175, -95, 44, -177], [15, -23, -34, 84, -149, 28]]",5,5,False,0.27049196336152176,-0.19823057242739686,13.849999999999996,-10.150000000000004,6,13.849999999999996,-10.150000000000004,0.27049196336152176,-0.19823057242739686,51.203,-1.0,0.0,0.1875,TTB,False,False,True,False,False,False,[0.         0.         0.27049196 0.         0.         0.        ],[-0.         -0.         -0.19823057 -0.         -0.         -0.        ],[ 0.    0.   13.85  0.    0.    0.  ],[ -0.    -0.   -10.15  -0.    -0.    -0.  ],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,9.239999999999998,-0.464000000000004,0.18045817627873365,-0.00906196902525247,,,TTB,False,True,False,False,False,,
X1an3is3yUOfCuZ,False,203,75,3.2,4,"[0.08000000000000002, 0.33, 0.16, 0.43]","[[11, 127, 163, 10, -12, 60], [-29, 43, 18, 65, 3, -22], [-22, -34, 11, -101, 22, 34], [-98, 115, -44, -8, 33, -7]]",1,1,False,1.3350780227721033,1.1788371775091304,68.36,60.36,2,68.36,60.36,1.3350780227721033,1.1788371775091304,51.203,,0.055555555555555566,0.0625,TTB_SAT,False,False,False,False,True,False,[1.33507802 0.         0.         0.         0.         0.        ],[1.17883718 0.         0.         0.         0.         0.        ],[68.36  0.    0.    0.    0.    0.  ],[60.36  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,63.75,70.04599999999999,1.2450442356893152,1.368005780911275,,,Rand,True,False,False,False,False,,
uosTR7R5rWOZ2TL,False,203,75,3.2,4,"[0.3, 0.28, 0.07, 0.35]","[[-9, -78, -36, -68, -82, 62], [135, -24, -85, -12, 1, -37], [-114, 88, -33, 158, -29, -49], [34, 60, -124, 8, -30, 180]]",5,5,False,1.3243364646602738,0.7774935062398686,67.80999999999999,39.80999999999999,7,67.80999999999999,39.80999999999999,1.3243364646602738,0.7774935062398686,51.203,-0.6,0.002834467120181407,0.12627551020408162,TTB_SAT,False,False,False,False,True,False,[1.32433646 0.         0.         0.         0.         0.        ],[0.77749351 0.         0.         0.         0.         0.        ],[67.81  0.    0.    0.    0.    0.  ],[39.81  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,63.19999999999999,49.49599999999999,1.2343026775774857,0.9666621096420128,,,TTB,False,True,False,False,False,,
aA237K2hoPccOCz,False,203,75,3.2,4,"[0.15, 0.13, 0.43, 0.29]","[[1, 65, 8, 6, 47, 37], [23, -138, 57, 1, -97, -73], [-83, -200, 54, 89, 118, -117], [-32, 87, 70, -56, -19, -5]]",4,4,False,0.7747592914477668,0.4622776009218211,39.67,23.67,4,39.67,23.67,0.7747592914477668,0.4622776009218211,51.203,-1.0,0.01388888888888889,0.1875,SAT_TTB,False,False,False,True,False,False,[0.         0.77475929 0.         0.         0.         0.        ],[0.        0.4622776 0.        0.        0.        0.       ],[ 0.   39.67  0.    0.    0.    0.  ],[ 0.   23.67  0.    0.    0.    0.  ],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.06,33.356,0.6847255043649787,0.6514462043239655,,,SAT_TTB,False,False,True,False,False,,
aYhiKG1buBq3xGu,False,203,75,3.2,4,"[0.1, 0.54, 0.15, 0.21]","[[11, 99, 37, 96, -15, -10], [-102, 110, 161, -24, -71, 37], [-55, 8, 9, 21, 70, 82], [-34, -16, 17, 136, 62, 150]]",1,1,False,1.3112512938695002,1.1550104486065274,67.14000000000001,59.14000000000002,2,67.14000000000001,59.14000000000002,1.3112512938695002,1.1550104486065274,51.203,-1.0,0.055555555555555566,0.1875,SAT_TTB,False,False,False,True,False,False,[0.         1.31125129 0.         0.         0.         0.        ],[0.         1.15501045 0.         0.         0.         0.        ],[ 0.   67.14  0.    0.    0.    0.  ],[ 0.   59.14  0.    0.    0.    0.  ],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,62.53000000000002,68.82600000000002,1.221217506786712,1.3441790520086718,,,SAT_TTB,False,False,True,False,False,,
Z6igLUgOZ1o22OJ,False,96,75,0.3,1,"[0.029999999999999992, 0.01, 0.77, 0.19]","[[-40, -36, -135, 25, -23, -26], [75, -26, -49, -47, -134, -139], [-4, -30, -59, 98, 129, -6], [72, -44, 39, 7, -30, 7]]",3,4,True,1.4334449625989796,1.2143594879659478,91.6,77.6,14,77.07,63.06999999999999,1.2060655378548402,0.9869800632218084,63.902,0.75,0.00453514739229025,0.01403061224489796,Other,False,False,False,False,False,True,[0.         0.         0.         0.         0.         1.20606554],[0.         0.         0.         0.         0.         0.98698006],[ 0.    0.    0.    0.    0.   77.07],[ 0.    0.    0.    0.    0.   63.07],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,72.46,72.756,1.1160317507720519,1.176148666623953,,,WADD,False,False,False,False,True,,
3uXiz4V3sUrSmY9,False,96,75,0.3,1,"[0.06, 0.26, 0.14, 0.54]","[[-101, -31, 34, -10, 30, -23], [-98, -42, -2, 84, 60, -107], [65, -46, -22, -61, -87, 97], [84, 85, 84, 93, 18, -17]]",4,2,True,0.6854245563519139,0.3567963444023662,43.8,22.800000000000004,21,14.939999999999998,-6.060000000000002,0.2337954993583925,-0.09483271259115524,63.902,0.3333333333333333,0.0005668934240362813,0.003826530612244898,WADD,False,True,False,False,False,False,[0.        0.        0.        0.2337955 0.        0.       ],[-0.         -0.         -0.         -0.09483271 -0.         -0.        ],[ 0.    0.    0.   14.94  0.    0.  ],[-0.   -0.   -0.   -6.06 -0.   -0.  ],0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10.329999999999998,3.6259999999999977,0.1437617122756044,0.09433589081098916,,,WADD,False,False,False,False,True,,
si1lNmExwYp0qHd,False,96,75,0.3,1,"[0.06, 0.07, 0.81, 0.06]","[[-69, 74, -146, 18, -66, -39], [-59, 123, 55, -117, -17, -38], [32, 53, 83, 32, -9, -48], [-24, -104, 109, 21, 25, 52]]",1,1,False,0.7783793934462145,0.5749428812869707,49.74,36.74,13,49.74,36.74,0.7783793934462145,0.5749428812869707,63.902,0.6,0.010683760683760687,0.0040680473372781065,Other,False,False,False,False,False,True,[0.         0.         0.         0.         0.         0.77837939],[0.         0.         0.         0.         0.         0.57494288],[ 0.    0.    0.    0.    0.   49.74],[ 0.    0.    0.    0.    0.   36.74],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,45.13,46.426,0.6883456063634265,0.7641114846891149,,,TTB_SAT,False,False,False,True,False,,
klD1PHboiI6GI83,False,96,75,0.3,1,"[0.02000000000000001, 0.04, 0.64, 0.3]","[[-56, 69, -45, 13, -11, -81], [158, 111, -15, 70, 133, 4], [-22, 1, -38, -46, -67, -123], [-17, 31, -20, -11, -19, -48]]",1,1,False,0.2466276485868987,0.18403179869174674,15.76,11.76,4,15.76,11.76,0.2466276485868987,0.18403179869174674,63.902,1.0,0.13888888888888892,0.0,TTB_SAT,False,False,False,False,True,False,[0.24662765 0.         0.         0.         0.         0.        ],[0.1840318 0.        0.        0.        0.        0.       ],[15.76  0.    0.    0.    0.    0.  ],[11.76  0.    0.    0.    0.    0.  ],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.150000000000002,21.446,0.1565938615041106,0.3732004020938912,,,Rand,True,False,False,False,False,,
mlhb2P64mtEuQDH,False,96,75,0.3,1,"[0.5, 0.19, 0.15, 0.16]","[[-53, 18, 23, -85, 45, -33], [-49, 130, -42, -100, 156, -80], [-29, 8, -51, -42, 21, 17], [4, 19, 36, -77, -8, 23]]",1,0,True,-0.13439850604571582,-0.13439850604571582,-8.588333333333333,-8.588333333333333,0,-8.588333333333333,-8.588333333333333,-0.13439850604571582,-0.13439850604571582,63.902,,,,Rand,True,False,False,False,False,False,[-0.         -0.         -0.         -0.         -0.13439851 -0.        ],[-0.         -0.         -0.         -0.         -0.13439851 -0.        ],[-0.         -0.         -0.         -0.         -8.58833333 -0.        ],[-0.         -0.         -0.         -0.         -8.58833333 -0.        ],0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-13.19833333333333,1.097666666666667,-0.22443229312850402,0.05477009735642857,,,Rand,True,False,False,False,False,,
Q8ZMcp5SHNKniCj,False,96,75,0.3,1,"[0.06, 0.48, 0.03, 0.43]","[[-64, -14, -37, -37, -139, 10], [-30, 23, 34, -38, 29, 130], [50, -10, -34, 126, -54, 94], [-47, -75, -77, -33, 38, -38]]",4,0,True,-0.5782291634064661,-0.593878125880254,-36.95,-37.95,1,20.3,19.3,0.3176739382178961,0.3020249757441082,63.902,,0.13888888888888892,0.1875,Other,False,False,False,False,False,True,[0.         0.         0.         0.         0.         0.31767394],[0.         0.         0.         0.         0.         0.30202498],[ 0.   0.   0.   0.   0.  20.3],[ 0.   0.   0.   0.   0.  19.3],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,15.69,28.986,0.227640151135108,0.4911935791462526,,,Rand,True,False,False,False,False,,
55wGWrG0AsulSFG,False,96,75,0.3,1,"[0.51, 0.17, 0.01, 0.31]","[[61, -42, -94, -52, -163, 53], [85, -65, -84, 88, 40, 87], [53, -6, 64, -32, 83, -117], [101, 67, 39, -108, -29, 8]]",5,5,False,0.6749397514944758,0.534099089230384,43.13,34.129999999999995,9,43.13,34.129999999999995,0.6749397514944758,0.534099089230384,63.902,0.7142857142857143,0.03189300411522634,0.008487654320987654,Other,False,False,False,False,False,True,[0.         0.         0.         0.         0.         0.67493975],[0.         0.         0.         0.         0.         0.53409909],[ 0.    0.    0.    0.    0.   43.13],[ 0.    0.    0.    0.    0.   34.13],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,38.52,43.816,0.5849059644116877,0.7232676926325283,,,SAT_TTB,False,False,True,False,False,,
