pid,rt,time_elapsed,trial_type,click_cost,payoff_index,probabilities,payoff_value,net_payoff,clicks,payoff_matrix,click_times,cost,choice_index,block,trial_index
13,9953.0,369248,mouselab,0,2,"[0.33, 0.27, 0.26, 0.14]",212,212,"[0, 1, 15, 17, 11, 19, 12, 2]","[[64, 3, -254, 10, 149, -165], [-345, -34, -80, -210, 18, -166], [40, 212, 49, 67, 150, 48], [96, 218, 131, 129, -94, 142]]","[1712, 2692, 3702, 4495, 4989, 5683, 6386, 7951]",0,1,test,5
13,43488.0,415350,mouselab,0,1,"[0.28, 0.22, 0.24, 0.26]",97,97,"[19, 8, 22, 21, 0, 11, 13, 10, 15, 12, 23, 14, 7, 3, 9, 4, 5, 17, 16, 20, 18, 6, 1, 2]","[[-327, 115, 75, 127, -37, -32], [-326, 97, 85, 38, 137, -173], [-29, -92, -82, -68, 52, 227], [29, 87, -210, -185, -67, -213]]","[3760, 4701, 6021, 7584, 8684, 9981, 11903, 13082, 14290, 16498, 18181, 20260, 21845, 23132, 24360, 26212, 27521, 28520, 29442, 30738, 31779, 32700, 33879, 34790]",0,1,test,6
13,28655.0,446222,mouselab,0,2,"[0.21, 0.28, 0.23, 0.28]",70,70,"[18, 19, 20, 21, 9, 0, 7, 17, 23, 5, 16, 14, 3, 1, 4, 22, 8, 2, 10]","[[-56, -37, 203, -265, 129, -14], [-99, 156, 70, -219, 267, 44], [-45, -10, -125, 191, 70, 172], [-204, 153, -52, -228, -20, -56]]","[1902, 2862, 3526, 4190, 5219, 6705, 7734, 9092, 11032, 12241, 13410, 14658, 16177, 17956, 19362, 20937, 22948, 23937, 26979]",0,4,test,7
13,36656.0,485373,mouselab,0,2,"[0.19, 0.3, 0.21, 0.3]",12,12,"[14, 6, 21, 11, 23, 9, 18, 13, 1, 4, 2, 5, 16, 19, 20, 17, 10, 22, 15, 3, 8, 7, 0, 12]","[[325, -66, -223, 222, -287, -226], [24, -267, -21, -19, 116, -181], [-137, -167, -93, -97, 12, -331], [-226, 73, -3, 46, 6, -8]]","[2185, 4136, 6355, 7376, 8407, 9297, 10378, 11250, 12468, 13478, 14596, 15766, 16955, 20490, 22177, 24293, 25462, 26711, 27908, 29027, 30652, 32247, 33207, 34406]",0,4,test,8
13,17332.0,504060,mouselab,0,1,"[0.27, 0.2, 0.23, 0.3]",101,101,"[23, 21, 19, 8, 7, 6, 17, 10, 3, 1, 5, 9, 2, 14, 13, 18, 0, 12, 16, 15, 4, 22, 20, 11]","[[93, -182, -22, 36, 86, 152], [-99, 115, 101, 276, -154, -1], [233, -6, 80, -72, 38, -349], [295, 226, 207, -25, -79, -331]]","[1810, 2305, 3384, 5079, 5505, 5969, 6584, 7089, 7911, 8456, 9179, 9733, 10307, 10802, 11199, 11972, 12506, 13081, 13714, 14111, 14636, 15121, 15715, 16309]",0,2,test,9
14,46713.0,67398,mouselab,0,3,"[0.2, 0.2, 0.1, 0.5]",-111,-111,[],"[[198, 437, 172, -50, -57, -166], [-35, -18, 70, 148, 137, -124], [249, 123, 65, 168, 93, 17], [-111, -114, 185, 8, 145, 132]]",[],8,0,instruct1,0
14,28424.0,97333,mouselab,0,3,"[0.2, 0.2, 0.1, 0.5]",-114,-114,[],"[[198, 437, 172, -50, -57, -166], [-35, -18, 70, 148, 137, -124], [249, 123, 65, 168, 93, 17], [-111, -114, 185, 8, 145, 132]]",[],8,1,instruct1,1
14,11505.0,152096,mouselab,0,2,"[0.2, 0.2, 0.1, 0.5]",65,65,[],"[[198, 437, 172, -50, -57, -166], [-35, -18, 70, 148, 137, -124], [249, 123, 65, 168, 93, 17], [-111, -114, 185, 8, 145, 132]]",[],8,2,instruct1,2
14,14602.0,176577,mouselab,0,0,"[0.9, 0.01, 0.03, 0.06]",186,186,[],"[[-185, 16, -190, 186, 13, 124], [-69, -66, 4, 54, -185, -35], [272, 61, 103, 330, 0, -127], [12, -171, -31, 83, 6, 35]]",[],8,3,instruct2,0
14,6646.0,185166,mouselab,0,2,"[0.18, 0.26, 0.38, 0.18]",328,328,[],"[[30, -42, 121, 208, 256, -186], [-167, -398, 320, -140, 367, 4], [63, 122, -77, 262, 328, 95], [-172, 133, 133, 164, 182, -148]]",[],8,4,instruct2,1
14,1368.0,188137,mouselab,0,3,"[0.09, 0.32, 0.21, 0.38]",292,292,[],"[[66, -122, -80, -42, -114, 101], [-79, 53, -63, 246, -256, 277], [196, 36, 201, 5, -9, 270], [-31, 225, 162, 114, 86, 292]]",[],8,5,instruct2,2
14,11686.0,203649,mouselab,0,0,"[0.26, 0.26, 0.28, 0.2]",189,189,[],"[[219, 1, -44, 189, -147, -102], [204, -143, 114, -133, 101, -32], [102, -107, -146, -46, 166, -141], [189, -150, 25, -64, -101, 175]]",[],8,3,instruct3,0
14,1193.0,208072,mouselab,0,2,"[0.03000000000000001, 0.06, 0.74, 0.17]",28,28,[],"[[-50, -105, 59, 185, -331, -207], [-9, -178, -77, -13, -292, -22], [49, 104, 11, -333, 28, -41], [-137, 160, -224, 215, 202, 253]]",[],8,4,instruct3,1
14,1116.0,212896,mouselab,0,2,"[0.49, 0.02, 0.2, 0.29]",7,7,[],"[[181, 56, 145, 93, 91, -55], [-133, -146, -104, -21, -97, 119], [-63, 7, 312, 80, 79, -526], [340, 135, -29, -236, 132, -267]]",[],8,1,instruct3,2
14,2434.0,221307,mouselab,0,0,"[0.3, 0.08, 0.31, 0.31]",2,2,[],"[[2, 218, 56, -8, -39, -95], [66, 141, -218, 95, -59, 11], [-32, -100, -58, 244, -209, 51], [210, -31, 127, -53, -235, -545]]",[],8,0,test,0
14,856.0,223515,mouselab,0,0,"[0.47, 0.07, 0.2, 0.26]",-111,-111,[],"[[-72, 127, -111, -144, -56, -81], [20, 65, -346, 112, -15, -19], [115, -65, -164, -176, 158, 128], [-99, -196, -21, 97, 119, 125]]",[],8,2,test,1
14,566.0,226304,mouselab,0,2,"[0.29, 0.02, 0.64, 0.05]",279,279,[],"[[-31, -365, -142, -243, -95, 41], [-112, -80, 313, -151, 70, 76], [149, 33, -114, 279, 99, 156], [-90, 108, -160, 211, 151, -24]]",[],8,3,test,2
14,688.0,230578,mouselab,0,2,"[0.01000000000000012, 0.21, 0.7, 0.08]",211,211,[],"[[-142, -42, -408, -145, 48, -49], [-117, 16, 178, 4, 109, -116], [18, -36, -34, 294, -1, 211], [35, 109, -351, -103, 69, 50]]",[],8,5,test,3
14,672.0,232852,mouselab,0,2,"[0.06, 0.29, 0.54, 0.11]",159,159,[],"[[316, 320, 63, -271, 26, 17], [68, 220, -107, 284, -74, -24], [-6, 321, 50, -121, 159, 90], [-41, 51, -113, 200, -133, -60]]",[],8,4,test,4
14,927.0,234896,mouselab,0,2,"[0.24, 0.01, 0.62, 0.13]",4,4,[],"[[-157, 140, 227, -282, 273, 61], [148, -19, -139, 77, 238, -286], [-78, 4, 140, 47, -320, -330], [79, -12, -28, -55, -88, 235]]",[],8,1,test,5
14,1147.0,237054,mouselab,0,2,"[0.12, 0.54, 0.27, 0.07]",-185,-185,[],"[[-13, 112, 4, -101, 46, 170], [-232, 194, 21, -69, -41, 3], [541, 218, -185, -45, 94, 29], [-90, 98, 133, -119, 32, -197]]",[],8,2,test,6
14,516.0,238407,mouselab,0,2,"[0.37, 0.15, 0.3, 0.18]",-124,-124,[],"[[13, -176, -142, -128, -6, -312], [-7, 274, 13, -16, 180, -157], [-289, -124, -369, 16, 90, 318], [95, 187, -119, 275, -78, 129]]",[],8,1,test,7
14,496.0,239733,mouselab,0,2,"[0.06000000000000011, 0.6, 0.25, 0.09]",-7,-7,[],"[[-97, -321, -93, -97, -10, 281], [-22, 21, -179, 121, 6, -480], [61, -90, 123, 105, -7, 6], [-133, 30, 71, -109, -237, 201]]",[],8,4,test,8
14,491.0,241521,mouselab,0,0,"[0.54, 0.01, 0.15, 0.3]",181,181,[],"[[44, -50, -65, -263, 181, 15], [189, -177, 168, -135, 320, 42], [-40, 119, -197, 201, 119, 56], [133, 279, 69, 0, 179, -130]]",[],8,4,test,9
16,2022.0,6488,mouselab,0,0,"[0.2, 0.2, 0.1, 0.5]",-15,-15,[],"[[-27, -106, 116, -15, 38, -79], [37, 89, -64, 65, -165, 79], [-101, 56, 118, 99, 58, -29], [27, -46, 5, -63, 83, 35]]",[],0,3,instruct1,0
16,1214.0,8425,mouselab,0,3,"[0.2, 0.2, 0.1, 0.5]",5,5,[],"[[-27, -106, 116, -15, 38, -79], [37, 89, -64, 65, -165, 79], [-101, 56, 118, 99, 58, -29], [27, -46, 5, -63, 83, 35]]",[],0,2,instruct1,1
16,763.0,9927,mouselab,0,3,"[0.2, 0.2, 0.1, 0.5]",-63,-63,[],"[[-27, -106, 116, -15, 38, -79], [37, 89, -64, 65, -165, 79], [-101, 56, 118, 99, 58, -29], [27, -46, 5, -63, 83, 35]]",[],0,3,instruct1,2
16,754.0,11386,mouselab,0,3,"[0.23, 0.32, 0.17, 0.28]",-86,-86,[],"[[21, -68, 39, 16, -13, 29], [-53, -2, 119, 93, 89, 41], [-23, 73, 146, -43, 100, 113], [166, 84, 201, 107, -86, -29]]",[],0,4,instruct2,0
16,794.0,12853,mouselab,0,1,"[0.21000000000000002, 0.21, 0.32, 0.26]",172,172,[],"[[-135, 121, -118, 98, -51, -152], [146, 172, -9, -52, 37, -60], [28, 161, 47, 9, 125, 45], [75, 103, 6, -106, 31, -17]]",[],0,1,instruct2,1
16,667.0,14253,mouselab,0,3,"[0.18, 0.35, 0.18, 0.29]",-42,-42,[],"[[1, 53, 49, 37, 23, 75], [73, 42, -93, -63, 42, 92], [-75, 37, 45, -43, 101, 112], [-42, -51, 7, -11, -81, 15]]",[],0,0,instruct2,2
16,1103.0,15967,mouselab,0,0,"[0.3500000000000001, 0.31, 0.21, 0.13]",-54,-54,[],"[[44, -54, -3, 1, -15, 116], [-12, -12, 68, -57, 40, 116], [-2, -70, 53, -40, -45, 34], [-156, 55, -5, 24, -65, -4]]",[],0,1,instruct3,0
16,718.0,17405,mouselab,0,3,"[0.27, 0.32, 0.22, 0.19]",-119,-119,[],"[[5, -37, 116, -58, 4, -30], [-2, 18, 83, 4, -37, 34], [72, 108, 97, -139, 91, -58], [-82, 84, -119, 31, 115, 27]]",[],0,2,instruct3,1
16,449.0,18490,mouselab,0,1,"[0.31, 0.28, 0.21, 0.2]",-196,-196,[],"[[66, 38, 172, 6, -145, -110], [-71, 22, -112, -196, -51, 115], [-4, 12, -68, 104, 154, 47], [42, 105, 94, 25, 35, 2]]",[],0,3,instruct3,2
16,628.0,20633,mouselab,0,1,"[0.27, 0.28, 0.18, 0.27]",13,13,[],"[[-21, -96, 30, 16, -51, -55], [-79, 26, 13, -12, 6, -73], [15, 7, 38, 9, 8, 54], [-22, -66, 9, 94, 20, 47]]",[],0,2,test,0
16,553.0,21722,mouselab,0,0,"[0.26, 0.15, 0.3, 0.29]",111,111,[],"[[168, -58, 51, 111, -26, 69], [88, 5, 77, 10, -24, -80], [-71, -11, -134, -113, -95, -26], [51, -25, 217, -109, -150, 97]]",[],0,3,test,1
16,2690.0,25184,mouselab,0,1,"[0.26, 0.37, 0.19, 0.18]",-8,-8,"[4, 10, 14, 21, 3]","[[23, 121, -65, 51, 39, 12], [-100, 56, 64, -8, 44, -17], [82, 127, 10, -25, 81, -26], [-16, -18, -26, -64, 28, 20]]","[417, 716, 1628, 2058, 2400]",0,3,test,2
16,602.0,26634,mouselab,0,1,"[0.17, 0.4, 0.23, 0.2]",4,4,[],"[[51, -21, -70, 26, -9, 118], [4, 16, 20, 71, 35, 0], [10, -156, -21, -41, -15, 29], [12, -74, -153, 8, -2, 31]]",[],0,0,test,3
16,570.0,27843,mouselab,0,3,"[0.22, 0.41, 0.22, 0.15]",105,105,[],"[[169, -84, -32, -72, 31, -73], [-180, 28, -13, 56, 104, 192], [-50, 149, 21, -21, -209, 2], [-13, 105, -70, -19, -18, -144]]",[],0,1,test,4
16,561.0,28968,mouselab,0,0,"[0.21, 0.2, 0.32, 0.27]",52,52,[],"[[18, 24, -170, 52, -1, -42], [39, -23, -17, 62, -169, -63], [-84, 19, 99, 73, 166, 55], [46, 202, -185, 19, -26, 62]]",[],0,3,test,5
16,509.0,30616,mouselab,0,3,"[0.18, 0.29, 0.23, 0.3]",-47,-47,[],"[[-181, -41, 6, -11, 1, -32], [-48, 30, 15, 60, 98, 44], [-105, 35, -37, -73, -92, 56], [15, -130, -47, 72, -85, 26]]",[],0,2,test,6
16,777.0,32158,mouselab,0,0,"[0.31, 0.2, 0.29, 0.2]",41,41,[],"[[-111, 33, -54, 52, 104, 41], [-11, -170, -14, -41, -19, -114], [33, -82, -107, 7, 82, -63], [33, 87, -37, 29, 45, -18]]",[],0,5,test,7
16,487.0,33705,mouselab,0,2,"[0.18, 0.27, 0.42, 0.13]",-53,-53,[],"[[-30, -32, 5, 12, -26, -4], [88, 82, 2, -133, 81, 92], [81, 29, 11, -53, -11, 66], [-74, 54, -20, 46, -54, -9]]",[],0,3,test,8
16,500.0,35049,mouselab,0,1,"[0.29, 0.27, 0.25, 0.19]",-33,-33,[],"[[-78, 65, -30, 89, 0, -70], [70, -18, -33, -5, 59, 61], [71, 89, -115, -68, -13, -37], [55, -242, 162, 60, 109, -6]]",[],0,2,test,9
12,89369.0,103071,mouselab,0,3,"[0.2, 0.2, 0.1, 0.5]",248,248,[],"[[-29, 205, -55, -185, 285, -322], [-156, 131, -41, 22, 311, -68], [149, -101, 35, -184, -118, 77], [43, 248, 123, 103, -78, -195]]",[],0,1,instruct1,0
12,8809.0,114404,mouselab,0,3,"[0.2, 0.2, 0.1, 0.5]",248,248,[],"[[-29, 205, -55, -185, 285, -322], [-156, 131, -41, 22, 311, -68], [149, -101, 35, -184, -118, 77], [43, 248, 123, 103, -78, -195]]",[],0,1,instruct1,1
12,1878.0,119567,mouselab,0,3,"[0.2, 0.2, 0.1, 0.5]",123,123,[],"[[-29, 205, -55, -185, 285, -322], [-156, 131, -41, 22, 311, -68], [149, -101, 35, -184, -118, 77], [43, 248, 123, 103, -78, -195]]",[],0,2,instruct1,2
12,19693.0,141916,mouselab,0,2,"[0.01, 0.04, 0.57, 0.38]",169,169,[],"[[165, 200, 78, -182, 62, 51], [-261, 142, -82, 33, -210, 85], [151, 169, 10, -132, 96, 126], [-24, 229, 60, -206, -127, 189]]",[],0,1,instruct2,0
12,6576.0,150648,mouselab,0,0,"[0.92, 0.01, 0.06, 0.01]",391,391,[],"[[-114, 102, -201, 391, 194, 347], [105, 17, 307, 341, 189, 41], [72, -145, 76, 261, -311, 224], [-84, -23, 216, 245, -143, -319]]",[],0,3,instruct2,1
12,9419.0,161872,mouselab,0,0,"[0.43, 0.55, 0.01, 0.01]",179,179,[],"[[-117, -201, -59, 179, 143, 114], [69, 80, -60, 135, -13, 93], [60, -22, -167, 80, -172, -37], [-103, -49, -178, 168, 133, 127]]",[],0,3,instruct2,2
12,27023.0,199669,mouselab,0,1,"[0.48, 0.23, 0.22, 0.07]",-51,-51,"[0, 1, 2, 3, 4, 5]","[[80, -93, -72, -174, 100, -64], [168, 106, -153, -71, -51, 123], [96, 231, -240, -306, -193, 69], [39, -153, 152, -175, 190, 30]]","[17226, 19597, 20460, 22894, 23425, 24023]",0,4,instruct3,0
12,23544.0,225660,mouselab,0,0,"[0.48, 0.3, 0.2, 0.02]",-39,-39,"[0, 1, 2, 3, 4, 5, 10, 16, 22, 6, 12, 18, 8, 14, 20, 19, 13, 7, 9, 15, 21, 23, 17, 11]","[[123, -104, 0, -39, 134, -16], [-73, -271, -49, 36, -244, 199], [-341, 64, -255, 178, -46, -133], [-129, -148, -44, 80, 79, -129]]","[6084, 7103, 7608, 8022, 8431, 9084, 9896, 10307, 10722, 11418, 11854, 12273, 13513, 13960, 14392, 14800, 15180, 15587, 16284, 16712, 17084, 17633, 18018, 18536]",0,3,instruct3,1
12,13342.0,240660,mouselab,0,2,"[0.42, 0.15, 0.42, 0.01]",235,235,"[0, 1, 2, 3, 4, 5, 11, 10, 9, 8, 7, 6, 12, 13, 14, 15, 16, 17, 23, 22, 21, 20, 19, 18]","[[-50, 21, -25, 70, 10, 466], [237, -120, -58, 52, -172, 29], [125, 111, 23, -101, 8, 235], [105, -89, -166, 148, -239, -179]]","[1343, 1907, 2156, 2424, 2700, 2988, 3248, 3492, 3759, 4128, 4399, 4754, 5060, 5357, 5639, 5936, 6189, 6507, 6834, 7193, 7688, 8010, 8409, 8862]",0,5,instruct3,2
12,27143.0,279472,mouselab,0,2,"[0.01, 0.02, 0.54, 0.43]",222,222,"[0, 1, 2, 3, 5, 4, 10, 11, 17, 16, 22, 23, 12, 13, 14, 15, 7, 19, 20, 8, 9, 21, 18, 6]","[[-98, 26, -81, -33, -200, -105], [131, -218, 52, -52, 210, -85], [-406, 112, -174, -164, 222, 44], [-223, -154, -376, 29, -19, 74]]","[1104, 1380, 1665, 1868, 2697, 3013, 3303, 3578, 4040, 4365, 4682, 5353, 6390, 6636, 6920, 7242, 8080, 8633, 9323, 9712, 10006, 10527, 11079, 11575]",0,4,test,0
12,23177.0,306809,mouselab,0,0,"[0.19, 0.01, 0.02, 0.78]",-125,-125,"[0, 7, 14, 21, 1, 8, 15, 22, 23, 16, 9, 2, 3, 10, 4, 5, 11, 17, 20, 19, 13, 12, 18, 6]","[[-50, -125, 106, 24, 122, -1], [122, 27, -10, 92, -77, -128], [-208, -159, 134, -256, 138, 261], [-55, 156, -103, 6, -29, -65]]","[1002, 1393, 1740, 2182, 2713, 3027, 3442, 3914, 4269, 4580, 4939, 5294, 5586, 6305, 6620, 6935, 7245, 7588, 8080, 8346, 8689, 9038, 9342, 9803]",0,1,test,1
12,14281.0,322884,mouselab,0,2,"[0.10000000000000012, 0.1, 0.72, 0.08]",169,169,"[0, 1, 2, 3, 4, 5, 11, 10, 9, 8, 7, 6, 12, 13, 14, 15, 16, 17, 23, 22, 21, 20, 19, 18]","[[-83, -126, -242, 167, 59, 174], [152, 71, -96, 183, -3, -139], [-37, -116, -182, -39, -164, 169], [-106, 2, 37, -241, -194, 143]]","[1018, 1332, 1607, 1873, 2133, 2432, 2766, 3058, 3366, 3709, 3998, 4336, 4665, 4925, 5207, 5505, 5775, 6022, 6362, 6651, 6965, 7263, 7576, 7965]",0,5,test,2
12,14061.0,338869,mouselab,0,1,"[0.03, 0.2, 0.02, 0.75]",149,149,"[0, 1, 2, 3, 4, 5, 11, 10, 9, 8, 7, 6, 12, 13, 14, 15, 16, 17, 23, 22, 21, 20, 19, 18]","[[88, -103, 26, 52, 215, 132], [-279, -92, -65, 103, 149, -181], [-208, -214, 241, -33, 41, -118], [-265, -56, 244, -238, 106, 94]]","[1136, 1404, 1662, 1929, 2213, 2479, 2769, 3028, 3304, 3585, 3879, 4150, 4426, 4693, 4974, 5249, 5484, 5753, 6041, 6326, 6608, 7070, 7383, 7715]",0,4,test,3
12,9814.0,349813,mouselab,0,3,"[0.010000000000000009, 0.01, 0.06, 0.92]",119,119,"[0, 1, 2, 3, 4, 5, 11, 10, 9, 8, 7, 18, 19, 20, 21, 22, 23, 14, 16, 17]","[[-12, -275, -199, -109, 198, 243], [-156, -80, -1, 34, 14, 104], [-114, -194, 18, -38, -307, 62], [-127, -174, 118, -132, 9, 119]]","[877, 1137, 1385, 1656, 1936, 2228, 2519, 2759, 3073, 3469, 3860, 4636, 4911, 5201, 5624, 6032, 6378, 7554, 7994, 8299]",0,5,test,4
12,26536.0,378970,mouselab,0,1,"[0.53, 0.28, 0.02, 0.17]",-75,-75,"[0, 1, 2, 3, 4, 5, 8, 14, 20, 6, 12, 18, 7, 13, 9, 10, 11, 17, 23, 22, 16, 15, 21, 19]","[[30, -108, 149, -161, -152, -301], [128, -127, -75, 44, 109, 240], [-150, 94, 34, 162, -202, 20], [-133, 148, 99, -205, 72, 215]]","[2652, 2926, 3212, 3526, 3875, 4188, 5225, 5531, 5869, 6449, 6808, 7131, 10866, 11172, 11889, 12178, 13182, 14291, 14539, 14899, 15204, 15573, 15897, 20697]",0,2,test,5
12,38118.0,418501,mouselab,0,0,"[0.65, 0.13, 0.19, 0.03]",209,209,"[0, 1, 2, 3, 4, 5, 11, 10, 9, 8, 7, 6, 12, 13, 14, 15, 16, 17, 23, 22, 21, 19, 18, 20]","[[-91, -97, 134, 13, 209, 127], [-110, -173, 182, 279, -24, -29], [-299, -52, -292, -270, -21, -78], [276, -34, -30, 5, -287, -85]]","[902, 1188, 1412, 1671, 1914, 2243, 2533, 2784, 3091, 3408, 3666, 3923, 4212, 4440, 4723, 5004, 5309, 5600, 5929, 6251, 6677, 7060, 7861, 8379]",0,4,test,6
12,28797.0,448972,mouselab,0,0,"[0.17, 0.04, 0.06, 0.73]",-3,-3,"[0, 1, 2, 3, 4, 5, 11, 10, 9, 7, 6, 8, 14, 13, 12, 18, 19, 20, 21, 15, 16, 22, 23, 17]","[[-206, -3, -176, -113, -207, -18], [-87, 106, 9, -119, 212, -137], [-146, -91, -104, -7, -172, -192], [74, -10, 46, 45, 79, -258]]","[910, 1175, 1437, 1717, 2013, 2305, 2595, 2869, 3173, 3474, 4093, 4415, 4887, 5193, 5468, 5773, 6039, 6321, 6625, 6912, 7247, 7558, 7879, 8296]",0,1,test,7
12,13670.0,464051,mouselab,0,3,"[0.54, 0.01, 0.15, 0.3]",179,179,"[0, 6, 12, 18, 19, 13, 7, 1, 2, 8, 14, 20, 21, 15, 9, 3, 4, 10, 16, 22, 23, 17, 11, 5]","[[44, -50, -65, -263, 181, 15], [189, -177, 168, -135, 320, 42], [-40, 119, -197, 201, 119, 56], [133, 279, 69, 0, 179, -130]]","[1350, 1600, 1889, 2196, 2478, 2736, 3104, 3407, 3713, 4015, 4354, 4676, 4966, 5279, 5561, 5916, 6290, 6648, 6926, 7274, 7555, 7845, 8215, 8579]",0,4,test,8
12,23127.0,488958,mouselab,0,0,"[0.62, 0.24, 0.03, 0.11]",81,81,"[0, 1, 2, 3, 4, 5, 11, 10, 9, 8, 7, 6, 12, 18, 16, 22, 23, 17, 15, 21, 20, 14, 13, 19]","[[245, -124, 81, -11, 144, 29], [-260, -134, -115, 6, -234, -96], [-119, 161, 155, -222, 69, -186], [-75, -141, 66, -5, 173, -11]]","[863, 1123, 1397, 1679, 1968, 2234, 2548, 2831, 3192, 3499, 3893, 4324, 5859, 6271, 7220, 7643, 8087, 8427, 8875, 9335, 9649, 9954, 10277, 10599]",0,2,test,9
3,22262.0,27738,mouselab,0,3,"[0.2, 0.2, 0.1, 0.5]",-10,-10,[],"[[159, 71, 115, -61, -43, -130], [-8, 7, 124, -25, -133, -130], [-37, 9, 0, -95, 1, -110], [-10, -60, 62, 1, 46, -19]]",[],0,0,instruct1,0
3,1260.0,30080,mouselab,0,3,"[0.2, 0.2, 0.1, 0.5]",-60,-60,[],"[[159, 71, 115, -61, -43, -130], [-8, 7, 124, -25, -133, -130], [-37, 9, 0, -95, 1, -110], [-10, -60, 62, 1, 46, -19]]",[],0,1,instruct1,1
3,1080.0,32256,mouselab,0,3,"[0.2, 0.2, 0.1, 0.5]",62,62,[],"[[159, 71, 115, -61, -43, -130], [-8, 7, 124, -25, -133, -130], [-37, 9, 0, -95, 1, -110], [-10, -60, 62, 1, 46, -19]]",[],0,2,instruct1,2
3,9746.0,43716,mouselab,0,1,"[0.07, 0.63, 0.16, 0.14]",79,79,[],"[[74, -43, -10, 35, 84, 41], [-103, -173, 45, 31, 79, -8], [-90, -48, -74, 56, 76, -191], [147, -8, -122, -136, 183, 38]]",[],0,4,instruct2,0
3,2068.0,46911,mouselab,0,1,"[0.14, 0.61, 0.14, 0.11]",133,133,[],"[[2, 100, 22, -13, 81, -64], [72, 133, 35, -19, 124, 92], [2, 171, 135, -3, 11, 82], [146, 176, -102, 33, -26, -46]]",[],0,1,instruct2,1
3,1834.0,50193,mouselab,0,1,"[0.17, 0.39, 0.02, 0.42]",61,61,[],"[[-7, -110, 149, -35, 5, 165], [-39, -62, -136, -122, 31, 61], [-62, -74, -55, -63, -8, 27], [-56, -2, -153, -43, -98, 13]]",[],0,5,instruct2,2
3,13463.0,65373,mouselab,0,2,"[0.2699999999999999, 0.07, 0.56, 0.1]",-91,-91,"[5, 4, 3, 2, 1, 0, 8, 14, 20]","[[-25, -45, 25, -74, -14, -11], [-112, 56, 122, 83, -2, 48], [86, -123, -91, -50, 41, 8], [94, -82, 117, -26, -140, -141]]","[6258, 7324, 8218, 9321, 9939, 10646, 11271, 11811, 12407]",0,2,instruct3,0
3,17716.0,84163,mouselab,0,2,"[0.7, 0.07, 0.2, 0.03]",-56,-56,"[0, 7, 14, 9, 13, 1, 15, 21, 16, 11, 4, 5, 23, 17, 10, 22, 3, 2, 8, 20, 19, 18, 12, 6]","[[-104, -64, -137, -58, 39, -13], [104, -6, -82, -29, -130, 13], [19, 11, -47, -22, -56, 0], [-62, -146, 91, 55, 190, 113]]","[1105, 1472, 2007, 2601, 3431, 3806, 4668, 5076, 5490, 6000, 6618, 7002, 7614, 8060, 8796, 9344, 10872, 11279, 11630, 12454, 12736, 13096, 13387, 14067]",0,4,instruct3,1
3,9594.0,95393,mouselab,0,2,"[0.14, 0.16, 0.69, 0.01]",68,68,"[0, 6, 12, 18, 19, 13, 7, 1, 2, 8, 14, 20, 21, 15, 9, 3, 10, 16, 22, 17, 11]","[[91, -44, 21, 70, 76, 34], [17, -42, -70, -63, -41, -168], [68, 54, -36, -107, 3, 13], [67, -95, -103, -90, -5, -49]]","[1981, 2404, 2717, 3021, 3532, 3759, 3932, 4182, 4684, 4934, 5208, 5505, 5834, 6022, 6202, 6454, 7243, 7525, 7783, 8122, 8528]",0,0,instruct3,2
3,5821.0,105757,mouselab,0,1,"[0.1999999999999999, 0.4, 0.01, 0.39]",101,101,"[0, 1, 7, 13, 2, 8, 14, 20]","[[-20, 36, 41, 36, -10, -74], [93, -124, 101, 100, -22, -27], [14, -74, 208, -53, 111, 10], [28, 0, 8, -33, -9, 71]]","[911, 1961, 2656, 3056, 3714, 4349, 4716, 5140]",0,2,test,0
3,9489.0,116219,mouselab,0,1,"[0.18, 0.52, 0.29, 0.01]",113,113,"[0, 1, 2, 3, 4, 5, 11, 10, 17, 23, 9, 8, 7, 13, 19]","[[-76, -6, -27, -29, -131, -11], [80, 113, -24, -84, -97, 59], [-15, -5, -33, -11, -18, 23], [-60, 83, 202, 36, 27, -19]]","[937, 1518, 2043, 2551, 3106, 3601, 4182, 4799, 5433, 5981, 6569, 7117, 7665, 8119, 8519]",0,1,test,1
3,11631.0,128892,mouselab,0,0,"[0.49, 0.24, 0.02, 0.25]",-77,-77,"[0, 1, 7, 13, 19, 6, 12, 18, 2, 8, 14, 20, 3, 9, 15, 21, 22, 16, 10, 4, 5, 11, 17, 23]","[[64, 100, -77, 1, -31, 22], [-109, -58, 133, -29, -12, 73], [27, -57, 107, 18, -2, -10], [81, 41, 5, 10, -60, 203]]","[884, 1326, 2012, 2466, 2899, 3368, 3861, 4129, 4629, 5413, 6047, 6361, 7221, 7793, 8067, 8372, 8663, 8859, 9069, 9305, 9571, 9829, 10347, 10644]",0,2,test,2
3,8864.0,138854,mouselab,0,2,"[0.06, 0.06, 0.45, 0.43]",127,127,"[0, 6, 12, 18, 19, 13, 7, 1, 2, 8, 21, 14, 20, 15, 9, 3, 4, 10, 16, 22, 23, 17, 11, 5]","[[-30, -194, -1, -157, -10, -56], [-168, 10, 123, 48, -32, -3], [127, 203, 100, -41, 46, 44], [138, -20, -73, -47, -51, 13]]","[888, 1166, 1496, 1762, 2012, 2240, 2466, 2724, 3202, 3460, 4338, 4581, 4840, 5082, 5332, 5615, 5874, 6140, 6423, 6671, 6906, 7141, 7400, 7893]",0,0,test,3
